FUN_000060-T1:1-303	303	tr|A0A8C6X273|A0A8C6X273_NAJNA	A0A8C6X273	0	783	1	302	438	739	4.02e-172	495	302	85.430	44	0	99
FUN_000060-T1:1-303	303	tr|A0A8C5WNY3|A0A8C5WNY3_LATLA	A0A8C5WNY3	0	749	1	303	447	749	4.66e-171	491	303	77.888	67	0	100
FUN_000060-T1:1-303	303	tr|A0A6I9YV81|A0A6I9YV81_9SAUR	A0A6I9YV81	0	318	1	302	16	317	9.69e-171	474	302	78.808	64	0	99
FUN_000060-T1:1-303	303	tr|A0A6I9X4X6|A0A6I9X4X6_9SAUR	A0A6I9X4X6	0	566	2	302	265	565	9.67e-170	481	301	80.731	58	0	99
FUN_000060-T1:1-303	303	tr|A0A6I9X4X6|A0A6I9X4X6_9SAUR	A0A6I9X4X6	0	566	126	237	1	112	1.88e-54	185	112	78.571	24	0	99
FUN_000060-T1:1-303	303	tr|A0A6I9YXD2|A0A6I9YXD2_9SAUR	A0A6I9YXD2	0	729	1	303	427	729	1.03e-169	487	303	81.518	56	0	100
FUN_000060-T1:1-303	303	tr|A0A8C6VJI5|A0A8C6VJI5_NAJNA	A0A8C6VJI5	0	757	1	292	430	721	2.35e-169	487	292	86.301	40	0	96
FUN_000060-T1:1-303	303	tr|A0A8C6X2Q6|A0A8C6X2Q6_NAJNA	A0A8C6X2Q6	0	785	1	292	458	749	2.35e-169	488	292	86.301	40	0	96
FUN_000060-T1:1-303	303	tr|A0A6P9B4T8|A0A6P9B4T8_PANGU	A0A6P9B4T8	0	766	1	303	464	766	2.09e-168	485	303	83.828	49	0	100
FUN_000060-T1:1-303	303	tr|A0A6J1VXH2|A0A6J1VXH2_9SAUR	A0A6J1VXH2	0	610	1	302	308	609	2.71e-168	479	302	83.444	50	0	99
FUN_000060-T1:1-303	303	tr|A0A670YTR5|A0A670YTR5_PSETE	A0A670YTR5	0	799	1	303	497	799	2.71e-168	486	303	83.168	51	0	100
FUN_000060-T1:1-303	303	tr|A0A6P9ARP1|A0A6P9ARP1_PANGU	A0A6P9ARP1	0	292	12	303	1	292	7.44e-168	466	292	83.219	49	0	96
FUN_000060-T1:1-303	303	tr|A0A8C6VGW8|A0A8C6VGW8_NAJNA	A0A8C6VGW8	0	797	1	303	495	797	1.65e-167	484	303	82.178	54	0	100
FUN_000060-T1:1-303	303	tr|A0A8C6X2G2|A0A8C6X2G2_NAJNA	A0A8C6X2G2	0	765	6	303	461	765	1.82e-167	483	305	78.361	59	7	98
FUN_000060-T1:1-303	303	tr|A0A6P9ANZ1|A0A6P9ANZ1_PANGU	A0A6P9ANZ1	0	1058	1	303	756	1058	1.73e-166	489	303	82.508	53	0	100
FUN_000060-T1:1-303	303	tr|A0A6J1W4L7|A0A6J1W4L7_9SAUR	A0A6J1W4L7	0	738	3	302	438	737	3.37e-166	478	300	81.000	57	0	99
FUN_000060-T1:1-303	303	tr|A0A8C5SKY7|A0A8C5SKY7_LATLA	A0A8C5SKY7	0	441	3	301	141	439	5.49e-166	467	299	82.609	52	0	99
FUN_000060-T1:1-303	303	tr|A0A8C6X2I1|A0A8C6X2I1_NAJNA	A0A8C6X2I1	0	749	1	299	445	743	4.52e-165	476	299	83.946	48	0	99
FUN_000060-T1:1-303	303	tr|A0A6I9Y0T4|A0A6I9Y0T4_9SAUR	A0A6I9Y0T4	0	506	3	303	206	506	6.82e-165	467	301	82.060	54	0	99
FUN_000060-T1:1-303	303	tr|A0A8C6VGE2|A0A8C6VGE2_NAJNA	A0A8C6VGE2	0	841	1	303	539	841	9.69e-165	478	303	82.178	54	0	100
FUN_000060-T1:1-303	303	tr|A0A8C6VFX2|A0A8C6VFX2_NAJNA	A0A8C6VFX2	0	739	2	303	438	739	1.77e-164	474	302	81.457	56	0	99
FUN_000060-T1:1-303	303	tr|A0A8C6XV95|A0A8C6XV95_NAJNA	A0A8C6XV95	0	711	1	302	409	710	2.34e-164	473	302	81.126	57	0	99
FUN_000060-T1:1-303	303	tr|A0A670Z095|A0A670Z095_PSETE	A0A670Z095	0	723	1	303	421	723	6.16e-164	472	303	80.198	60	0	100
FUN_000060-T1:1-303	303	tr|A0A6J1VQR8|A0A6J1VQR8_9SAUR	A0A6J1VQR8	0	973	1	303	671	973	1.14e-163	479	303	81.848	55	0	100
FUN_000060-T1:1-303	303	tr|A0A6J1VXU1|A0A6J1VXU1_9SAUR	A0A6J1VXU1	0	602	1	301	271	570	1.82e-163	467	301	80.731	57	1	99
FUN_000060-T1:1-303	303	tr|A0A8C5SAQ7|A0A8C5SAQ7_LATLA	A0A8C5SAQ7	0	290	17	303	2	288	3.59e-163	454	287	82.927	49	0	95
FUN_000060-T1:1-303	303	tr|A0A8C6VE21|A0A8C6VE21_NAJNA	A0A8C6VE21	0	731	1	301	407	707	3.61e-163	470	301	82.392	53	0	99
FUN_000060-T1:1-303	303	tr|A0A8C5SIR6|A0A8C5SIR6_LATLA	A0A8C5SIR6	0	684	3	301	384	682	5.57e-163	468	299	82.609	52	0	99
FUN_000060-T1:1-303	303	tr|A0A6P9ANR5|A0A6P9ANR5_PANGU	A0A6P9ANR5	0	797	3	303	497	797	1.13e-162	471	301	83.389	50	0	99
FUN_000060-T1:1-303	303	tr|A0A6J1VU91|A0A6J1VU91_9SAUR	A0A6J1VU91	0	937	1	303	635	937	2.86e-162	474	303	79.538	62	0	100
FUN_000060-T1:1-303	303	tr|A0A6P9B0J9|A0A6P9B0J9_PANGU	A0A6P9B0J9	0	920	1	302	618	919	3.38e-162	474	302	83.775	49	0	99
FUN_000060-T1:1-303	303	tr|A0A8C5R9F3|A0A8C5R9F3_LATLA	A0A8C5R9F3	0	661	2	302	354	654	2.79e-161	463	301	79.070	63	0	99
FUN_000060-T1:1-303	303	tr|A0A8C6VFF1|A0A8C6VFF1_NAJNA	A0A8C6VFF1	0	743	1	299	440	738	3.21e-161	466	299	82.609	52	0	99
FUN_000060-T1:1-303	303	tr|A0A670ZLV2|A0A670ZLV2_PSETE	A0A670ZLV2	0	727	2	303	426	727	3.52e-161	465	302	79.801	61	0	99
FUN_000060-T1:1-303	303	tr|A0A8C6VF70|A0A8C6VF70_NAJNA	A0A8C6VF70	0	749	1	288	418	705	4.76e-161	466	288	83.681	47	0	95
FUN_000060-T1:1-303	303	tr|A0A670YTS9|A0A670YTS9_PSETE	A0A670YTS9	0	811	2	303	510	811	1.29e-160	466	302	79.470	62	0	99
FUN_000060-T1:1-303	303	tr|A0A8C6VJ59|A0A8C6VJ59_NAJNA	A0A8C6VJ59	0	281	23	303	1	281	1.98e-160	447	281	84.698	43	0	93
FUN_000060-T1:1-303	303	tr|A0A6I9Y117|A0A6I9Y117_9SAUR	A0A6I9Y117	0	1386	1	303	544	846	1.18e-159	479	303	84.158	48	0	100
FUN_000060-T1:1-303	303	tr|A0A8C6VGN9|A0A8C6VGN9_NAJNA	A0A8C6VGN9	0	722	1	292	420	711	1.36e-159	461	292	81.164	55	0	96
FUN_000060-T1:1-303	303	tr|A0A670YRB8|A0A670YRB8_PSETE	A0A670YRB8	0	839	1	294	529	822	7.47e-159	463	294	81.973	53	0	97
FUN_000060-T1:1-303	303	tr|A0A6J1VQW6|A0A6J1VQW6_9SAUR	A0A6J1VQW6	0	828	3	303	528	828	7.54e-159	462	301	82.060	54	0	99
FUN_000060-T1:1-303	303	tr|A0A6J1VTH0|A0A6J1VTH0_9SAUR	A0A6J1VTH0	0	1065	1	299	495	793	9.52e-159	469	299	81.605	55	0	99
FUN_000060-T1:1-303	303	tr|A0A670ZLG5|A0A670ZLG5_PSETE	A0A670ZLG5	0	781	1	298	459	756	1.06e-158	461	298	80.537	58	0	98
FUN_000060-T1:1-303	303	tr|A0A8C6VCJ7|A0A8C6VCJ7_NAJNA	A0A8C6VCJ7	0	763	5	302	410	707	1.15e-158	460	298	79.530	61	0	98
FUN_000060-T1:1-303	303	tr|A0A6P9AW09|A0A6P9AW09_PANGU	A0A6P9AW09	0	854	1	303	541	843	2.62e-158	462	303	81.518	56	0	100
FUN_000060-T1:1-303	303	tr|A0A6I9Y863|A0A6I9Y863_9SAUR	A0A6I9Y863	0	316	1	303	14	316	1.75e-157	441	303	78.218	66	0	100
FUN_000060-T1:1-303	303	tr|A0A6I9XKN3|A0A6I9XKN3_9SAUR	A0A6I9XKN3	0	848	1	301	546	846	2.08e-157	459	301	78.738	64	0	99
FUN_000060-T1:1-303	303	tr|A0A8C5RRX7|A0A8C5RRX7_LATLA	A0A8C5RRX7	0	737	1	302	435	736	2.83e-157	456	302	77.815	67	0	99
FUN_000060-T1:1-303	303	tr|A0A8C5RQV1|A0A8C5RQV1_LATLA	A0A8C5RQV1	0	731	1	302	429	730	6.95e-157	454	302	78.146	66	0	99
FUN_000060-T1:1-303	303	tr|A0A8C6VCW5|A0A8C6VCW5_NAJNA	A0A8C6VCW5	0	812	1	287	503	789	7.06e-157	457	287	83.972	46	0	95
FUN_000060-T1:1-303	303	tr|A0A8C6VEK4|A0A8C6VEK4_NAJNA	A0A8C6VEK4	0	867	1	303	521	823	1.68e-156	457	303	81.188	57	0	100
FUN_000060-T1:1-303	303	tr|A0A670ZLL0|A0A670ZLL0_PSETE	A0A670ZLL0	0	760	2	298	455	751	2.04e-156	454	297	79.125	62	0	98
FUN_000060-T1:1-303	303	tr|A0A670ZAT8|A0A670ZAT8_PSETE	A0A670ZAT8	0	731	6	303	427	731	2.50e-156	453	305	78.689	58	7	98
FUN_000060-T1:1-303	303	tr|A0A8C5S3U9|A0A8C5S3U9_LATLA	A0A8C5S3U9	0	775	2	301	474	773	6.84e-156	453	300	79.000	63	0	99
FUN_000060-T1:1-303	303	tr|A0A8C6VGI2|A0A8C6VGI2_NAJNA	A0A8C6VGI2	0	865	5	297	491	783	2.51e-154	452	293	80.205	58	0	97
FUN_000060-T1:1-303	303	tr|A0A6P9ANG9|A0A6P9ANG9_PANGU	A0A6P9ANG9	0	846	1	303	544	846	1.55e-153	449	303	81.848	55	0	100
FUN_000060-T1:1-303	303	tr|A0A8C6X2P8|A0A8C6X2P8_NAJNA	A0A8C6X2P8	0	728	7	288	424	705	5.31e-153	444	282	83.688	46	0	93
FUN_000060-T1:1-303	303	tr|A0A8C5WR82|A0A8C5WR82_LATLA	A0A8C5WR82	0	291	9	303	8	291	6.34e-153	428	295	75.254	62	11	97
FUN_000060-T1:1-303	303	tr|A0A8C6VGN8|A0A8C6VGN8_NAJNA	A0A8C6VGN8	0	749	5	296	435	726	1.78e-152	444	292	78.767	62	0	96
FUN_000060-T1:1-303	303	tr|A0A8D2LLW2|A0A8D2LLW2_VARKO	A0A8D2LLW2	0	781	2	300	482	780	2.23e-152	444	299	76.254	71	0	99
FUN_000060-T1:1-303	303	tr|A0A670YRG2|A0A670YRG2_PSETE	A0A670YRG2	0	745	6	303	438	745	4.12e-152	442	308	75.649	65	10	98
FUN_000060-T1:1-303	303	tr|A0A8C6XUE4|A0A8C6XUE4_NAJNA	A0A8C6XUE4	0	739	1	301	441	728	2.19e-151	441	301	77.741	54	13	99
FUN_000060-T1:1-303	303	tr|A0A8D2IPV3|A0A8D2IPV3_VARKO	A0A8D2IPV3	0	752	2	303	451	752	2.64e-151	441	302	72.517	83	0	99
FUN_000060-T1:1-303	303	tr|A0A8C6XSK5|A0A8C6XSK5_NAJNA	A0A8C6XSK5	0	295	13	298	2	287	9.52e-150	421	286	79.371	59	0	94
FUN_000060-T1:1-303	303	tr|A0A6I9Y7X6|A0A6I9Y7X6_9SAUR	A0A6I9Y7X6	0	1248	1	298	492	789	1.25e-149	450	298	78.523	64	0	98
FUN_000060-T1:1-303	303	tr|A0A9F5J4D9|A0A9F5J4D9_PYTBI	A0A9F5J4D9	0	1080	1	303	778	1080	2.55e-148	442	303	76.238	72	0	100
FUN_000060-T1:1-303	303	tr|A0A9F5J4D9|A0A9F5J4D9_PYTBI	A0A9F5J4D9	0	1080	114	303	56	246	9.08e-88	282	194	75.258	41	7	100
FUN_000060-T1:1-303	303	tr|A0A9F5J4D9|A0A9F5J4D9_PYTBI	A0A9F5J4D9	0	1080	126	265	1	132	1.82e-29	117	142	48.592	61	12	100
FUN_000060-T1:1-303	303	tr|A0A8D2IN11|A0A8D2IN11_VARKO	A0A8D2IN11	0	485	2	300	183	481	2.47e-147	422	299	70.569	88	0	99
FUN_000060-T1:1-303	303	tr|A0A8C6VFG9|A0A8C6VFG9_NAJNA	A0A8C6VFG9	0	712	6	303	424	712	1.68e-146	427	298	78.523	55	9	98
FUN_000060-T1:1-303	303	tr|A0A670ZEF1|A0A670ZEF1_PSETE	A0A670ZEF1	0	291	24	296	16	288	9.08e-146	410	273	80.586	53	0	90
FUN_000060-T1:1-303	303	tr|A0A6P9AYL2|A0A6P9AYL2_PANGU	A0A6P9AYL2	0	363	2	298	62	358	1.11e-143	408	297	65.993	101	0	98
FUN_000060-T1:1-303	303	tr|A0A8D0H030|A0A8D0H030_SPHPU	A0A8D0H030	0	309	4	301	8	305	1.24e-141	400	298	67.450	97	0	98
FUN_000060-T1:1-303	303	tr|A0A6J1VZS9|A0A6J1VZS9_9SAUR	A0A6J1VZS9	0	300	6	298	3	295	1.88e-141	400	293	66.212	99	0	97
FUN_000060-T1:1-303	303	tr|A0A6I9YTS4|A0A6I9YTS4_9SAUR	A0A6I9YTS4	0	711	1	250	461	710	3.57e-141	414	250	81.600	46	0	83
FUN_000060-T1:1-303	303	tr|A0A6P9AZM1|A0A6P9AZM1_PANGU	A0A6P9AZM1	0	306	1	300	7	304	3.63e-141	399	300	71.000	85	2	99
FUN_000060-T1:1-303	303	tr|A0A6J1W3F3|A0A6J1W3F3_9SAUR	A0A6J1W3F3	0	294	10	298	1	289	3.73e-141	399	289	66.782	96	0	95
FUN_000060-T1:1-303	303	tr|A0A8C5RFV7|A0A8C5RFV7_LATLA	A0A8C5RFV7	0	262	22	280	4	262	1.78e-140	396	259	81.467	48	0	85
FUN_000060-T1:1-303	303	tr|A0A6P9C0H4|A0A6P9C0H4_PANGU	A0A6P9C0H4	0	514	3	298	212	507	3.90e-140	404	296	67.230	97	0	98
FUN_000060-T1:1-303	303	tr|A0A9F5JFX0|A0A9F5JFX0_PYTBI	A0A9F5JFX0	0	299	6	301	3	298	6.22e-140	396	296	65.541	102	0	98
FUN_000060-T1:1-303	303	tr|A0A9F3W1Y0|A0A9F3W1Y0_PYTBI	A0A9F3W1Y0	0	299	4	302	1	299	1.11e-139	395	299	63.880	108	0	99
FUN_000060-T1:1-303	303	tr|A0A9F2RCH7|A0A9F2RCH7_PYTBI	A0A9F2RCH7	0	404	3	297	105	399	1.12e-139	399	295	65.424	102	0	97
FUN_000060-T1:1-303	303	tr|A0A670YRI4|A0A670YRI4_PSETE	A0A670YRI4	0	666	49	302	412	665	1.17e-139	408	254	83.858	41	0	84
FUN_000060-T1:1-303	303	tr|A0A8D0GVS7|A0A8D0GVS7_SPHPU	A0A8D0GVS7	0	308	10	301	13	304	1.75e-139	395	292	68.151	93	0	96
FUN_000060-T1:1-303	303	tr|A0A6P9AVW2|A0A6P9AVW2_PANGU	A0A6P9AVW2	0	488	1	303	184	486	3.91e-139	401	303	62.376	114	0	100
FUN_000060-T1:1-303	303	tr|A0A670Z086|A0A670Z086_PSETE	A0A670Z086	0	768	2	299	470	765	6.77e-139	409	298	71.812	82	2	98
FUN_000060-T1:1-303	303	tr|A0A670J7J4|A0A670J7J4_PODMU	A0A670J7J4	0	428	1	302	117	418	3.62e-138	396	302	63.576	110	0	99
FUN_000060-T1:1-303	303	tr|A0A8D2Q376|A0A8D2Q376_VARKO	A0A8D2Q376	0	767	2	300	468	766	1.68e-137	406	299	72.241	83	0	99
FUN_000060-T1:1-303	303	tr|A0A9F3QV93|A0A9F3QV93_PYTBI	A0A9F3QV93	0	848	1	303	547	848	1.80e-137	408	303	66.007	102	1	100
FUN_000060-T1:1-303	303	tr|A0A8D0C3G0|A0A8D0C3G0_SALMN	A0A8D0C3G0	0	715	3	299	418	714	3.19e-137	404	297	70.707	87	0	98
FUN_000060-T1:1-303	303	tr|A0A6J1VUG6|A0A6J1VUG6_9SAUR	A0A6J1VUG6	0	298	7	297	4	294	4.03e-137	389	291	64.948	102	0	96
FUN_000060-T1:1-303	303	tr|A0A670ZK70|A0A670ZK70_PSETE	A0A670ZK70	0	298	6	298	4	294	4.21e-137	389	293	69.966	86	2	97
FUN_000060-T1:1-303	303	tr|A0A8D2IY08|A0A8D2IY08_VARKO	A0A8D2IY08	0	739	3	301	439	738	1.30e-136	403	300	65.333	103	1	99
FUN_000060-T1:1-303	303	tr|A0A8C5RN47|A0A8C5RN47_LATLA	A0A8C5RN47	0	683	3	298	381	676	1.30e-136	401	296	66.554	99	0	98
FUN_000060-T1:1-303	303	tr|A0A670HPC8|A0A670HPC8_PODMU	A0A670HPC8	0	775	3	301	473	771	1.53e-136	404	299	72.241	83	0	99
FUN_000060-T1:1-303	303	tr|A0A6J1W251|A0A6J1W251_9SAUR	A0A6J1W251	0	431	3	300	132	428	1.54e-136	392	298	63.423	108	1	98
FUN_000060-T1:1-303	303	tr|A0A8C6VH29|A0A8C6VH29_NAJNA	A0A8C6VH29	0	372	3	303	70	370	3.70e-136	389	301	62.126	114	0	99
FUN_000060-T1:1-303	303	tr|A0A9F3QUN4|A0A9F3QUN4_PYTBI	A0A9F3QUN4	0	298	4	300	1	297	4.52e-136	386	297	62.963	110	0	98
FUN_000060-T1:1-303	303	tr|A0A8D0BZB1|A0A8D0BZB1_SALMN	A0A8D0BZB1	0	949	3	297	546	840	4.61e-136	407	295	69.831	89	0	97
FUN_000060-T1:1-303	303	tr|A0A8D0BJT0|A0A8D0BJT0_SALMN	A0A8D0BJT0	0	951	3	297	548	842	5.15e-136	407	295	69.831	89	0	97
FUN_000060-T1:1-303	303	tr|A0A8C6VEY3|A0A8C6VEY3_NAJNA	A0A8C6VEY3	0	754	51	302	502	753	5.75e-136	402	252	86.508	34	0	83
FUN_000060-T1:1-303	303	tr|A0A6P9AXR6|A0A6P9AXR6_PANGU	A0A6P9AXR6	0	299	6	302	3	299	1.40e-135	385	297	61.953	113	0	98
FUN_000060-T1:1-303	303	tr|A0A8C5RYQ6|A0A8C5RYQ6_LATLA	A0A8C5RYQ6	0	309	2	302	8	309	2.94e-135	384	302	60.927	117	1	99
FUN_000060-T1:1-303	303	tr|A0A6J1W0T3|A0A6J1W0T3_9SAUR	A0A6J1W0T3	0	364	3	301	66	364	3.51e-135	386	299	64.548	106	0	99
FUN_000060-T1:1-303	303	tr|A0A9F5ITR8|A0A9F5ITR8_PYTBI	A0A9F5ITR8	0	299	7	301	4	298	3.58e-135	384	295	60.678	116	0	97
FUN_000060-T1:1-303	303	tr|A0A6J1W2S1|A0A6J1W2S1_9SAUR	A0A6J1W2S1	0	561	3	301	259	558	4.17e-135	393	300	63.333	109	1	99
FUN_000060-T1:1-303	303	tr|A0A6P8P995|A0A6P8P995_GEOSA	A0A6P8P995	0	322	3	299	23	319	5.93e-135	384	297	61.616	114	0	98
FUN_000060-T1:1-303	303	tr|A0A6J0SBN7|A0A6J0SBN7_9SAUR	A0A6J0SBN7	0	516	3	303	214	514	6.09e-135	391	301	64.120	108	0	99
FUN_000060-T1:1-303	303	tr|A0A670K6A4|A0A670K6A4_PODMU	A0A670K6A4	0	753	3	301	454	752	7.78e-135	399	299	65.217	104	0	99
FUN_000060-T1:1-303	303	tr|A0A8D2JJ20|A0A8D2JJ20_VARKO	A0A8D2JJ20	0	748	2	301	447	747	1.05e-134	398	301	63.787	108	1	99
FUN_000060-T1:1-303	303	tr|A0A8C6VK34|A0A8C6VK34_NAJNA	A0A8C6VK34	0	817	1	301	516	816	1.06e-134	400	301	66.113	102	0	99
FUN_000060-T1:1-303	303	tr|A0A8C6X257|A0A8C6X257_NAJNA	A0A8C6X257	0	403	3	303	101	401	1.12e-134	386	301	62.126	114	0	99
FUN_000060-T1:1-303	303	tr|A0A670ZKT5|A0A670ZKT5_PSETE	A0A670ZKT5	0	730	2	302	427	725	1.34e-134	397	301	70.764	86	2	99
FUN_000060-T1:1-303	303	tr|A0A8C6VHB2|A0A8C6VHB2_NAJNA	A0A8C6VHB2	0	746	2	298	448	742	1.51e-134	397	297	70.707	85	2	98
FUN_000060-T1:1-303	303	tr|A0A6J1VYU1|A0A6J1VYU1_9SAUR	A0A6J1VYU1	0	305	1	302	4	305	1.54e-134	382	302	61.589	116	0	99
FUN_000060-T1:1-303	303	tr|A0A8D0GJ64|A0A8D0GJ64_SPHPU	A0A8D0GJ64	0	308	3	301	9	307	2.12e-134	382	299	66.221	101	0	99
FUN_000060-T1:1-303	303	tr|A0A8C5SKI5|A0A8C5SKI5_LATLA	A0A8C5SKI5	0	700	3	300	402	699	2.15e-134	396	298	63.423	109	0	98
FUN_000060-T1:1-303	303	tr|A0A6P7XDY3|A0A6P7XDY3_9AMPH	A0A6P7XDY3	0	347	2	302	46	346	3.40e-134	383	301	61.130	117	0	99
FUN_000060-T1:1-303	303	tr|A0A6P9CEK5|A0A6P9CEK5_PANGU	A0A6P9CEK5	0	304	3	298	5	300	3.60e-134	381	296	65.878	101	0	98
FUN_000060-T1:1-303	303	tr|A0A8D2L4V8|A0A8D2L4V8_VARKO	A0A8D2L4V8	0	777	2	302	428	728	3.76e-134	397	301	70.764	88	0	99
FUN_000060-T1:1-303	303	tr|A0A6P7X5M4|A0A6P7X5M4_9AMPH	A0A6P7X5M4	0	673	1	302	371	672	3.89e-134	394	302	62.583	113	0	99
FUN_000060-T1:1-303	303	tr|A0A6J1VY50|A0A6J1VY50_9SAUR	A0A6J1VY50	0	390	1	295	91	385	3.99e-134	385	295	64.068	106	0	97
FUN_000060-T1:1-303	303	tr|A0A9F5J5S4|A0A9F5J5S4_PYTBI	A0A9F5J5S4	0	352	2	302	49	349	4.81e-134	383	301	64.120	108	0	99
FUN_000060-T1:1-303	303	tr|A0A6P9D1L7|A0A6P9D1L7_PANGU	A0A6P9D1L7	0	365	3	300	66	363	5.05e-134	383	298	63.087	110	0	98
FUN_000060-T1:1-303	303	tr|A0A6J1VPB4|A0A6J1VPB4_9SAUR	A0A6J1VPB4	0	515	3	298	218	513	5.86e-134	389	296	60.473	117	0	98
FUN_000060-T1:1-303	303	tr|A0A670ZKR0|A0A670ZKR0_PSETE	A0A670ZKR0	0	692	2	299	394	689	6.03e-134	394	298	71.141	84	2	98
FUN_000060-T1:1-303	303	tr|A0A6P7XKR4|A0A6P7XKR4_9AMPH	A0A6P7XKR4	0	673	1	302	371	672	6.98e-134	394	302	62.583	113	0	99
FUN_000060-T1:1-303	303	tr|A0A6P9CET7|A0A6P9CET7_PANGU	A0A6P9CET7	0	309	1	303	7	309	7.56e-134	381	303	63.366	111	0	100
FUN_000060-T1:1-303	303	tr|A0A6J1VM98|A0A6J1VM98_9SAUR	A0A6J1VM98	0	614	1	295	315	609	9.87e-134	391	295	63.729	107	0	97
FUN_000060-T1:1-303	303	tr|A0A8C5SHQ4|A0A8C5SHQ4_LATLA	A0A8C5SHQ4	0	764	3	299	466	762	1.04e-133	396	297	63.636	108	0	98
FUN_000060-T1:1-303	303	tr|A0A6P7X5L8|A0A6P7X5L8_9AMPH	A0A6P7X5L8	0	508	1	300	209	508	1.10e-133	388	300	62.333	113	0	99
FUN_000060-T1:1-303	303	tr|A0A6J1VVN3|A0A6J1VVN3_9SAUR	A0A6J1VVN3	0	874	3	300	576	873	1.11e-133	399	298	63.758	108	0	98
FUN_000060-T1:1-303	303	tr|A0A6J1VZV0|A0A6J1VZV0_9SAUR	A0A6J1VZV0	0	310	3	303	8	308	1.25e-133	380	301	65.781	103	0	99
FUN_000060-T1:1-303	303	tr|A0A6P9CEU4|A0A6P9CEU4_PANGU	A0A6P9CEU4	0	455	3	300	157	454	1.26e-133	385	298	67.450	97	0	98
FUN_000060-T1:1-303	303	tr|A0A6I9XFR2|A0A6I9XFR2_9SAUR	A0A6I9XFR2	0	352	2	302	52	352	1.62e-133	382	301	62.791	112	0	99
FUN_000060-T1:1-303	303	tr|A0A6J0V248|A0A6J0V248_9SAUR	A0A6J0V248	0	803	3	302	504	803	1.71e-133	397	300	65.667	103	0	99
FUN_000060-T1:1-303	303	tr|A0A6P9C2Z8|A0A6P9C2Z8_PANGU	A0A6P9C2Z8	0	750	2	301	451	750	1.83e-133	395	300	64.000	108	0	99
FUN_000060-T1:1-303	303	tr|A0A9F5J8Q0|A0A9F5J8Q0_PYTBI	A0A9F5J8Q0	0	823	3	302	524	823	2.72e-133	397	300	65.667	103	0	99
FUN_000060-T1:1-303	303	tr|A0A8D2IQB0|A0A8D2IQB0_VARKO	A0A8D2IQB0	0	778	3	302	479	778	2.98e-133	395	300	64.667	106	0	99
