chrom	length	bases	mean	min	max
scaffold_445	64668	723424	11.19	0	40
scaffold_447	64519	6189	0.10	0	32
scaffold_448	64500	209	0.00	0	2
scaffold_452	63854	5028	0.08	0	18
scaffold_453	63792	4471	0.07	0	22
scaffold_455	63113	300	0.00	0	2
scaffold_456	62777	250493	3.99	0	889
scaffold_457	62705	130210	2.08	0	44
scaffold_461	62428	7647	0.12	0	41
scaffold_466	62190	2081875	33.48	0	711
scaffold_471	61620	557194	9.04	0	48
scaffold_473	61257	300	0.00	0	1
scaffold_476	60974	294	0.00	0	2
scaffold_478	60445	3582	0.06	0	14
scaffold_481	59996	325718	5.43	0	25
scaffold_482	59966	534	0.01	0	3
scaffold_490	58835	143697	2.44	0	59
scaffold_493	58543	41152	0.70	0	31
scaffold_496	58275	579	0.01	0	2
scaffold_499	57894	215	0.00	0	2
scaffold_500	57615	149957	2.60	0	86
scaffold_504	56943	1427	0.03	0	8
scaffold_510	55719	877	0.02	0	6
scaffold_515	55015	259618	4.72	0	25
scaffold_520	54525	174954	3.21	0	72
scaffold_521	54504	4990	0.09	0	11
scaffold_523	54462	7152	0.13	0	13
scaffold_524	54297	5047	0.09	0	17
scaffold_527	53668	820784	15.29	0	355
scaffold_528	53638	122717	2.29	0	37
scaffold_530	53429	300	0.01	0	2
scaffold_534	52866	72954	1.38	0	30
scaffold_535	52757	34	0.00	0	1
scaffold_536	52691	252317	4.79	0	36
scaffold_543	51704	665	0.01	0	4
scaffold_546	51290	3510	0.07	0	24
scaffold_548	51140	848469	16.59	0	49
scaffold_553	50517	348563	6.90	0	101
scaffold_554	50426	33	0.00	0	1
scaffold_555	50416	113143	2.24	0	35
scaffold_561	49973	99695	1.99	0	33
scaffold_562	49804	13649	0.27	0	14
scaffold_566	49599	144569	2.91	0	31
scaffold_569	49311	648025	13.14	0	45
scaffold_570	49254	17849	0.36	0	18
scaffold_573	48995	4354	0.09	0	10
scaffold_575	48919	9753	0.20	0	12
scaffold_576	48856	27989	0.57	0	21
scaffold_581	48584	28704	0.59	0	118
scaffold_587	48418	123871	2.56	0	37
scaffold_589	48171	904	0.02	0	3
scaffold_593	47962	210076	4.38	0	372
scaffold_597	47835	300	0.01	0	2
scaffold_605	46984	235	0.01	0	2
scaffold_606	46961	9263	0.20	0	15
scaffold_607	46873	15606	0.33	0	32
scaffold_608	46800	5556	0.12	0	32
scaffold_610	46738	408678	8.74	0	27
scaffold_617	45955	47883	1.04	0	28
scaffold_628	45053	209	0.00	0	2
scaffold_650	43423	82	0.00	0	2
scaffold_651	43361	141236	3.26	0	37
scaffold_656	43192	833	0.02	0	2
scaffold_658	43154	623327	14.44	0	45
scaffold_670	42499	656643	15.45	0	43
scaffold_683	41606	680563	16.36	0	40
scaffold_684	41603	7441	0.18	0	10
scaffold_687	41329	2498	0.06	0	2
scaffold_692	41177	292	0.01	0	1
scaffold_694	41120	220	0.01	0	1
scaffold_701	40953	602	0.01	0	2
scaffold_703	40768	120912	2.97	0	247
scaffold_708	40252	2639	0.07	0	8
scaffold_714	40035	300	0.01	0	2
scaffold_722	39636	112039	2.83	0	47
scaffold_724	39576	30	0.00	0	1
scaffold_732	39154	591	0.02	0	2
scaffold_734	39124	17247	0.44	0	40
scaffold_737	39008	85861	2.20	0	60
scaffold_738	38940	11727	0.30	0	15
scaffold_739	38851	248778	6.40	0	31
scaffold_742	38789	2940	0.08	0	10
scaffold_744	38782	68710	1.77	0	37
scaffold_745	38693	257096	6.64	0	45
scaffold_754	38425	312877	8.14	0	39
scaffold_760	38104	36718	0.96	0	29
scaffold_763	37685	107360	2.85	0	113
scaffold_764	37550	117119	3.12	0	54
scaffold_773	37127	575605	15.50	0	59
scaffold_774	37031	583128	15.75	0	128
scaffold_776	36942	7323	0.20	0	35
scaffold_780	36814	174817	4.75	0	96
scaffold_785	36564	545228	14.91	0	45
scaffold_788	36497	300	0.01	0	2
scaffold_800	36004	262	0.01	0	2
scaffold_803	35761	54160	1.51	0	72
scaffold_804	35759	34	0.00	0	1
scaffold_807	35653	43	0.00	0	2
scaffold_808	35511	354989	10.00	0	46
scaffold_818	34982	60839	1.74	0	57
scaffold_833	34472	167427	4.86	0	33
scaffold_851	33931	53	0.00	0	1
scaffold_853	33852	302	0.01	0	1
scaffold_859	33426	2101	0.06	0	8
scaffold_864	33258	36114	1.09	0	153
scaffold_873	33043	72202	2.19	0	143
scaffold_874	33040	600	0.02	0	2
scaffold_880	32810	2736	0.08	0	23
scaffold_882	32798	144605	4.41	0	233
scaffold_883	32794	795784	24.27	0	314
scaffold_884	32779	112591	3.43	0	39
scaffold_885	32777	401583	12.25	0	41
scaffold_903	31652	604870	19.11	0	40
scaffold_905	31584	1942	0.06	0	5
scaffold_907	31496	111139	3.53	0	32
scaffold_910	31462	1486	0.05	0	5
scaffold_923	30987	275930	8.90	0	212
scaffold_932	30438	170307	5.60	0	21
scaffold_938	30222	289	0.01	0	2
scaffold_941	30022	207705	6.92	0	42
scaffold_943	29973	18983	0.63	0	21
scaffold_947	29725	218418	7.35	0	72
scaffold_959	29353	300	0.01	0	1
scaffold_962	29151	93636	3.21	0	68
scaffold_964	29103	268431	9.22	0	350
scaffold_967	29003	197050	6.79	0	40
scaffold_970	28889	62505	2.16	0	33
scaffold_974	28715	32826	1.14	0	87
scaffold_975	28705	114	0.00	0	2
scaffold_976	28647	81936	2.86	0	26
scaffold_978	28520	292	0.01	0	2
scaffold_980	28396	42	0.00	0	1
scaffold_981	28332	300	0.01	0	1
scaffold_985	28251	104249	3.69	0	37
scaffold_986	28235	300	0.01	0	2
scaffold_994	28037	67155	2.40	0	27
scaffold_997	27877	1764	0.06	0	4
scaffold_998	27874	1222	0.04	0	10
scaffold_1003	27785	211017	7.59	0	38
scaffold_1011	27659	7325487	264.85	0	2629
scaffold_1014	27327	237	0.01	0	2
scaffold_1026	26836	38679	1.44	0	23
scaffold_1030	26722	100632	3.77	0	39
scaffold_1036	26593	318712	11.98	0	54
scaffold_1038	26576	29523	1.11	0	30
scaffold_1039	26557	151	0.01	0	1
scaffold_1044	26404	223305	8.46	0	53
scaffold_1047	26328	457328	17.37	0	47
scaffold_1050	26253	900	0.03	0	6
scaffold_1052	26165	246	0.01	0	2
scaffold_1057	25896	38288	1.48	0	42
scaffold_1062	25741	62945	2.45	0	35
scaffold_1063	25720	122040	4.74	0	36
scaffold_1069	25503	560	0.02	0	4
scaffold_1071	25468	900	0.04	0	6
scaffold_1074	25376	713	0.03	0	3
scaffold_1077	25221	9087	0.36	0	34
scaffold_1084	24967	49243	1.97	0	30
scaffold_1087	24842	314195	12.65	0	41
scaffold_1089	24799	158789	6.40	0	36
scaffold_1098	24254	1480	0.06	0	10
scaffold_1109	23797	361007	15.17	0	42
scaffold_1114	23733	1401	0.06	0	7
scaffold_1116	23703	1196	0.05	0	6
scaffold_1118	23606	109782	4.65	0	30
scaffold_1120	23419	11300	0.48	0	22
scaffold_1125	23254	10438	0.45	0	20
scaffold_1131	22973	8021	0.35	0	33
scaffold_1132	22943	79599	3.47	0	75
scaffold_1135	22741	255	0.01	0	1
scaffold_1136	22733	1061	0.05	0	2
scaffold_1142	22476	32215	1.43	0	29
scaffold_1143	22475	1337	0.06	0	6
scaffold_1146	22372	29740	1.33	0	27
scaffold_1147	22309	137	0.01	0	1
scaffold_1149	22205	243126	10.95	0	41
scaffold_1156	21820	5944	0.27	0	17
scaffold_1157	21769	567	0.03	0	2
scaffold_1161	21697	28999	1.34	0	22
scaffold_1162	21694	292	0.01	0	2
scaffold_1164	21690	534577	24.65	0	87
scaffold_1167	21627	71571	3.31	0	26
scaffold_1177	21184	88	0.00	0	2
scaffold_1180	21088	2889	0.14	0	3
scaffold_1186	20786	320921	15.44	0	42
scaffold_1190	20691	264	0.01	0	2
scaffold_1197	20361	57306	2.81	0	139
scaffold_1202	20197	112913	5.59	0	100
scaffold_1204	20162	4758	0.24	0	20
scaffold_1205	20152	96803	4.80	0	124
scaffold_1206	20105	65610	3.26	0	35
scaffold_1209	19930	300	0.02	0	2
scaffold_1211	19901	193313	9.71	0	163
scaffold_1219	19445	3292	0.17	0	17
scaffold_1220	19395	180590	9.31	0	38
scaffold_1225	19177	25480	1.33	0	20
scaffold_1230	18963	300	0.02	0	2
scaffold_1242	18198	48154	2.65	0	111
scaffold_1244	18058	179	0.01	0	4
scaffold_1246	17989	63189	3.51	0	29
scaffold_1253	17582	42425	2.41	0	44
scaffold_1254	17563	11317	0.64	0	46
scaffold_1267	16792	11806	0.70	0	20
scaffold_1270	16603	7950	0.48	0	27
scaffold_1271	16570	279	0.02	0	1
scaffold_1273	16434	161739	9.84	0	39
scaffold_1276	16224	12196	0.75	0	23
scaffold_1279	16204	579	0.04	0	3
scaffold_1290	15231	426	0.03	0	2
scaffold_1291	14993	581	0.04	0	1
scaffold_1292	14928	300	0.02	0	2
scaffold_1293	14921	600	0.04	0	2
scaffold_1301	14452	18667	1.29	0	82
scaffold_1308	13082	62228	4.76	0	33
scaffold_1313	12304	616	0.05	0	2
scaffold_1318	10914	600	0.05	0	2
total	2132199855	31400699727	14.73	0	4572
