chrom	length	bases	mean	min	max
scaffold_154	318873	300	0.00	0	2
scaffold_155	317673	621730	1.96	0	50
scaffold_156	317429	24979	0.08	0	21
scaffold_157	314480	29800	0.09	0	24
scaffold_158	313413	1062950	3.39	0	40
scaffold_159	312155	1399117	4.48	0	47
scaffold_160	308401	1598908	5.18	0	28
scaffold_161	308107	1026339	3.33	0	24
scaffold_162	307127	535851	1.74	0	98
scaffold_163	306710	1168645	3.81	0	29
scaffold_164	303353	253184	0.83	0	44
scaffold_165	301187	18957	0.06	0	43
scaffold_166	300284	1825212	6.08	0	36
scaffold_167	299327	438400	1.46	0	29
scaffold_168	298213	2582	0.01	0	4
scaffold_169	297747	20032	0.07	0	17
scaffold_170	296823	1307874	4.41	0	23
scaffold_171	294268	35490	0.12	0	15
scaffold_172	292543	2134892	7.30	0	38
scaffold_173	292198	8587	0.03	0	15
scaffold_174	291683	31944	0.11	0	22
scaffold_175	289071	19982	0.07	0	8
scaffold_176	284263	478055	1.68	0	49
scaffold_177	283131	2100	0.01	0	3
scaffold_178	278292	10428	0.04	0	16
scaffold_179	273677	5919	0.02	0	13
scaffold_180	272495	20559	0.08	0	21
scaffold_181	272201	453301	1.67	0	45
scaffold_182	269380	1839928	6.83	0	36
scaffold_183	268932	55194	0.21	0	19
scaffold_184	265838	25523	0.10	0	15
scaffold_185	260123	6688	0.03	0	14
scaffold_186	259862	17848	0.07	0	25
scaffold_187	259766	3199	0.01	0	6
scaffold_189	255803	1265950	4.95	0	22
scaffold_190	255030	89858	0.35	0	38
scaffold_191	254807	126790	0.50	0	34
scaffold_192	250226	306342	1.22	0	53
scaffold_193	250204	2024493	8.09	0	36
scaffold_194	239700	16280	0.07	0	15
scaffold_195	234697	257996	1.10	0	45
scaffold_196	226946	117109	0.52	0	31
scaffold_197	226579	1417295	6.26	0	24
scaffold_198	226175	18703	0.08	0	13
scaffold_199	225761	1306305	5.79	0	29
scaffold_200	225032	1146611	5.10	0	43
scaffold_201	224975	1991389	8.85	0	35
scaffold_202	223132	1980206	8.87	0	65
scaffold_203	220366	621690	2.82	0	43
scaffold_204	219104	600	0.00	0	4
scaffold_205	217326	35218	0.16	0	14
scaffold_206	215673	143423	0.67	0	42
scaffold_207	213671	30489	0.14	0	88
scaffold_208	211760	24220	0.11	0	9
scaffold_209	209908	1314030	6.26	0	24
scaffold_211	209284	296315	1.42	0	19
scaffold_212	207844	2013154	9.69	0	101
scaffold_213	203137	2630162	12.95	0	37
scaffold_214	202981	900	0.00	0	2
scaffold_215	202568	283150	1.40	0	47
scaffold_216	201849	48659	0.24	0	19
scaffold_217	199481	554451	2.78	0	51
scaffold_218	198762	1065138	5.36	0	48
scaffold_219	196943	1906468	9.68	0	45
scaffold_220	195249	1890977	9.68	0	50
scaffold_222	189271	1500	0.01	0	7
scaffold_224	187788	128401	0.68	0	27
scaffold_225	186308	307440	1.65	0	23
scaffold_226	184860	451449	2.44	0	27
scaffold_227	184516	12519	0.07	0	12
scaffold_228	183496	154355	0.84	0	52
scaffold_230	178405	600	0.00	0	2
scaffold_231	175432	415538	2.37	0	47
scaffold_232	173008	359791	2.08	0	17
scaffold_233	171644	4397	0.03	0	8
scaffold_234	170489	9144	0.05	0	12
scaffold_235	170478	5662	0.03	0	11
scaffold_237	164449	6242	0.04	0	9
scaffold_238	162219	568	0.00	0	2
scaffold_239	158967	1324061	8.33	0	42
scaffold_240	158773	2941	0.02	0	8
scaffold_241	158756	254	0.00	0	2
scaffold_242	158599	64	0.00	0	1
scaffold_243	158192	46541	0.29	0	19
scaffold_244	158152	12008	0.08	0	42
scaffold_246	156028	1034779	6.63	0	38
scaffold_247	155884	533544	3.42	0	49
scaffold_249	154259	907221	5.88	0	37
scaffold_250	149453	188297	1.26	0	26
scaffold_251	147965	1171353	7.92	0	61
scaffold_253	147505	538672	3.65	0	60
scaffold_254	146879	10394	0.07	0	38
scaffold_255	145848	17661	0.12	0	59
scaffold_256	145616	1004271	6.90	0	78
scaffold_257	145012	300	0.00	0	2
scaffold_260	143032	300	0.00	0	2
scaffold_262	140610	3576	0.03	0	8
scaffold_263	140099	1800	0.01	0	5
scaffold_264	138648	316429	2.28	0	86
scaffold_265	137912	7160	0.05	0	18
scaffold_266	137645	600	0.00	0	3
scaffold_268	137109	2998	0.02	0	3
scaffold_269	137098	31	0.00	0	1
scaffold_270	136931	393071	2.87	0	21
scaffold_271	136174	710846	5.22	0	38
scaffold_272	135704	133398	0.98	0	28
scaffold_273	135063	1500	0.01	0	5
scaffold_274	133653	33150	0.25	0	63
scaffold_276	133207	2392	0.02	0	8
scaffold_277	132175	792243	5.99	0	33
scaffold_278	131122	7163	0.05	0	6
scaffold_279	130948	433095	3.31	0	180
scaffold_280	130103	3218	0.02	0	9
scaffold_281	129669	62428	0.48	0	18
scaffold_283	127948	128348	1.00	0	80
scaffold_284	127938	584608	4.57	0	21
scaffold_285	126062	84323	0.67	0	69
scaffold_287	124276	286818	2.31	0	874
scaffold_288	123547	3296	0.03	0	14
scaffold_289	122028	1800	0.01	0	7
scaffold_290	121544	691630	5.69	0	22
scaffold_291	120716	33392	0.28	0	122
scaffold_292	119073	235005	1.97	0	45
scaffold_293	119068	697705	5.86	0	21
scaffold_295	117175	470494	4.02	0	34
scaffold_297	115199	194837	1.69	0	58
scaffold_301	112761	382280	3.39	0	29
scaffold_304	108685	299	0.00	0	2
scaffold_305	108249	8226	0.08	0	9
scaffold_306	107642	11657	0.11	0	16
scaffold_309	104899	296	0.00	0	2
scaffold_312	102750	483590	4.71	0	23
scaffold_313	102258	373540	3.65	0	31
scaffold_315	101466	863	0.01	0	4
scaffold_316	101110	456	0.00	0	2
scaffold_317	100528	57051	0.57	0	270
scaffold_319	99952	16172	0.16	0	7
scaffold_320	99843	871	0.01	0	1
scaffold_322	98500	1180	0.01	0	4
scaffold_323	98039	300	0.00	0	1
scaffold_324	97239	30826	0.32	0	13
scaffold_326	95790	62604	0.65	0	20
scaffold_328	95082	622121	6.54	0	40
scaffold_330	94790	180486	1.90	0	34
scaffold_332	94453	51252	0.54	0	27
scaffold_333	93463	480242	5.14	0	39
scaffold_335	93366	300	0.00	0	1
scaffold_337	93133	1005565	10.80	0	39
scaffold_339	92259	1279154	13.86	0	81
scaffold_340	92177	116058	1.26	0	40
scaffold_341	91879	28216	0.31	0	16
scaffold_342	91765	186910	2.04	0	134
scaffold_345	90701	4462	0.05	0	9
scaffold_347	90639	149616	1.65	0	37
scaffold_348	90541	78329	0.87	0	40
scaffold_350	89979	23097	0.26	0	16
scaffold_354	88009	168998	1.92	0	58
scaffold_359	85880	83716	0.97	0	37
scaffold_360	85501	244	0.00	0	2
scaffold_361	84917	9265	0.11	0	11
scaffold_364	83286	2397	0.03	0	9
scaffold_366	81745	1800	0.02	0	3
scaffold_370	81535	4687	0.06	0	9
scaffold_377	80191	9054	0.11	0	7
scaffold_379	79556	9347	0.12	0	18
scaffold_383	78512	870310	11.09	0	57
scaffold_384	78255	8944	0.11	0	14
scaffold_386	77742	642920	8.27	0	31
scaffold_390	77018	112053	1.45	0	95
scaffold_392	76373	2019	0.03	0	7
scaffold_396	75916	70648	0.93	0	74
scaffold_400	75097	922569	12.29	0	35
scaffold_401	73974	1503	0.02	0	6
scaffold_404	73396	38156	0.52	0	26
scaffold_407	72890	256	0.00	0	2
scaffold_409	72103	24796	0.34	0	77
scaffold_414	70416	123707	1.76	0	39
scaffold_417	69637	6233	0.09	0	8
scaffold_419	69319	461871	6.66	0	35
scaffold_420	68952	113515	1.65	0	70
scaffold_421	68916	306	0.00	0	2
scaffold_423	68700	16910	0.25	0	26
scaffold_424	68681	8008	0.12	0	8
scaffold_427	67806	109653	1.62	0	24
scaffold_428	67661	7845	0.12	0	12
scaffold_430	66562	1500	0.02	0	8
scaffold_438	65176	72061	1.11	0	129
scaffold_443	64917	600	0.01	0	2
scaffold_444	64676	53196	0.82	0	32
scaffold_445	64668	561933	8.69	0	35
scaffold_447	64519	37133	0.58	0	25
scaffold_448	64500	2078	0.03	0	6
scaffold_452	63854	65504	1.03	0	28
scaffold_453	63792	9802	0.15	0	10
scaffold_454	63512	1803	0.03	0	2
scaffold_455	63113	3267	0.05	0	12
scaffold_456	62777	42556	0.68	0	92
scaffold_457	62705	205259	3.27	0	22
scaffold_461	62428	13188	0.21	0	30
scaffold_465	62213	300	0.00	0	2
scaffold_466	62190	313584	5.04	0	37
scaffold_471	61620	508207	8.25	0	39
scaffold_473	61257	17048	0.28	0	23
scaffold_478	60445	47923	0.79	0	60
scaffold_481	59996	225738	3.76	0	27
scaffold_489	58986	254	0.00	0	2
scaffold_490	58835	49681	0.84	0	20
scaffold_491	58808	300	0.01	0	2
scaffold_493	58543	84728	1.45	0	31
scaffold_496	58275	7558	0.13	0	9
scaffold_500	57615	133517	2.32	0	25
scaffold_504	56943	3899	0.07	0	9
scaffold_509	55915	3344	0.06	0	8
scaffold_510	55719	7387	0.13	0	5
scaffold_514	55279	14632	0.26	0	24
scaffold_515	55015	196585	3.57	0	22
scaffold_520	54525	178160	3.27	0	38
scaffold_521	54504	7194	0.13	0	16
scaffold_522	54484	17463	0.32	0	24
scaffold_523	54462	30503	0.56	0	15
scaffold_524	54297	15379	0.28	0	16
scaffold_525	53919	300	0.01	0	2
scaffold_527	53668	232556	4.33	0	34
scaffold_528	53638	98795	1.84	0	28
scaffold_530	53429	1200	0.02	0	3
scaffold_534	52866	131346	2.48	0	15
scaffold_536	52691	225894	4.29	0	35
scaffold_538	52350	597	0.01	0	2
scaffold_541	52078	1201	0.02	0	5
scaffold_543	51704	300	0.01	0	2
scaffold_546	51290	600	0.01	0	2
scaffold_547	51278	900	0.02	0	4
scaffold_548	51140	631676	12.35	0	59
scaffold_549	50969	9717	0.19	0	10
scaffold_551	50959	4200	0.08	0	15
scaffold_553	50517	261905	5.18	0	118
scaffold_555	50416	109053	2.16	0	25
scaffold_558	50192	7394	0.15	0	13
scaffold_561	49973	103187	2.06	0	20
scaffold_562	49804	14162	0.28	0	13
scaffold_566	49599	73258	1.48	0	23
scaffold_569	49311	522060	10.59	0	40
scaffold_570	49254	46602	0.95	0	19
scaffold_573	48995	30766	0.63	0	21
scaffold_574	48957	1190	0.02	0	5
scaffold_575	48919	91508	1.87	0	112
scaffold_576	48856	34375	0.70	0	22
scaffold_581	48584	120839	2.49	0	55
scaffold_585	48463	900	0.02	0	4
scaffold_586	48430	1500	0.03	0	6
scaffold_587	48418	97223	2.01	0	17
scaffold_589	48171	10277	0.21	0	30
scaffold_593	47962	116877	2.44	0	37
scaffold_596	47863	600	0.01	0	3
scaffold_597	47835	7289	0.15	0	17
scaffold_598	47803	724	0.02	0	4
scaffold_600	47742	300	0.01	0	1
scaffold_601	47495	1800	0.04	0	6
scaffold_605	46984	600	0.01	0	2
scaffold_606	46961	6788	0.14	0	13
scaffold_607	46873	6793	0.14	0	7
scaffold_608	46800	1472	0.03	0	4
scaffold_610	46738	307006	6.57	0	22
scaffold_617	45955	39151	0.85	0	23
scaffold_628	45053	300	0.01	0	1
scaffold_631	44973	900	0.02	0	3
scaffold_633	44836	300	0.01	0	2
scaffold_636	44631	33	0.00	0	1
scaffold_643	43804	574	0.01	0	3
scaffold_651	43361	213683	4.93	0	52
scaffold_658	43154	508903	11.79	0	41
scaffold_659	43154	600	0.01	0	2
scaffold_663	42946	572	0.01	0	2
scaffold_668	42664	3866	0.09	0	11
scaffold_670	42499	508595	11.97	0	36
scaffold_683	41606	523142	12.57	0	37
scaffold_684	41603	63288	1.52	0	29
scaffold_687	41329	41167	1.00	0	36
scaffold_694	41120	1635	0.04	0	5
scaffold_700	40975	1500	0.04	0	6
scaffold_701	40953	6270	0.15	0	11
scaffold_703	40768	102207	2.51	0	28
scaffold_708	40252	26695	0.66	0	34
scaffold_709	40251	1795	0.04	0	4
scaffold_714	40035	9211	0.23	0	6
scaffold_719	39806	1145	0.03	0	2
scaffold_720	39778	4251	0.11	0	15
scaffold_722	39636	111168	2.80	0	33
scaffold_732	39154	5559	0.14	0	5
scaffold_734	39124	146515	3.74	0	59
scaffold_735	39120	600	0.02	0	3
scaffold_737	39008	97935	2.51	0	29
scaffold_738	38940	57549	1.48	0	55
scaffold_739	38851	170630	4.39	0	23
scaffold_742	38789	5894	0.15	0	7
scaffold_744	38782	57513	1.48	0	15
scaffold_745	38693	206750	5.34	0	38
scaffold_753	38462	3266	0.08	0	10
scaffold_754	38425	246364	6.41	0	26
scaffold_760	38104	56225	1.48	0	18
scaffold_763	37685	243731	6.47	0	327
scaffold_764	37550	181666	4.84	0	141
scaffold_772	37132	32	0.00	0	1
scaffold_773	37127	459117	12.37	0	36
scaffold_774	37031	445439	12.03	0	34
scaffold_776	36942	11115	0.30	0	68
scaffold_780	36814	93628	2.54	0	35
scaffold_785	36564	417833	11.43	0	37
scaffold_788	36497	850	0.02	0	6
scaffold_792	36247	278	0.01	0	2
scaffold_800	36004	1050	0.03	0	7
scaffold_803	35761	26793	0.75	0	22
scaffold_807	35653	246	0.01	0	2
scaffold_808	35511	274087	7.72	0	34
scaffold_809	35480	900	0.03	0	4
scaffold_818	34982	69425	1.98	0	17
scaffold_827	34600	37	0.00	0	1
scaffold_833	34472	111758	3.24	0	25
scaffold_837	34293	3900	0.11	0	14
scaffold_845	34039	34	0.00	0	1
scaffold_849	33956	2100	0.06	0	7
scaffold_853	33852	2400	0.07	0	5
scaffold_859	33426	1496	0.04	0	5
scaffold_860	33421	3695	0.11	0	8
scaffold_864	33258	116076	3.49	0	215
scaffold_873	33043	11359	0.34	0	28
scaffold_874	33040	3586	0.11	0	4
scaffold_877	32969	300	0.01	0	1
scaffold_879	32922	302	0.01	0	2
scaffold_880	32810	1232	0.04	0	10
scaffold_882	32798	104379	3.18	0	25
scaffold_883	32794	259631	7.92	0	80
scaffold_884	32779	79260	2.42	0	26
scaffold_885	32777	282858	8.63	0	32
scaffold_899	31855	10273	0.32	0	33
scaffold_903	31652	489012	15.45	0	39
scaffold_905	31584	6501	0.21	0	8
scaffold_907	31496	107672	3.42	0	21
scaffold_908	31487	1200	0.04	0	2
scaffold_910	31462	4699	0.15	0	6
scaffold_914	31274	1738	0.06	0	8
scaffold_916	31224	600	0.02	0	4
scaffold_917	31196	600	0.02	0	3
scaffold_923	30987	88835	2.87	0	24
scaffold_932	30438	142796	4.69	0	23
scaffold_938	30222	1770	0.06	0	5
scaffold_941	30022	211265	7.04	0	35
scaffold_943	29973	600	0.02	0	4
scaffold_947	29725	37385	1.26	0	34
scaffold_953	29546	600	0.02	0	4
scaffold_956	29414	300	0.01	0	2
scaffold_959	29353	3290	0.11	0	10
scaffold_962	29151	59809	2.05	0	30
scaffold_963	29108	600	0.02	0	3
scaffold_964	29103	126512	4.35	0	51
scaffold_967	29003	160923	5.55	0	32
scaffold_970	28889	83834	2.90	0	40
scaffold_971	28886	3844	0.13	0	7
scaffold_974	28715	12931	0.45	0	19
scaffold_976	28647	76436	2.67	0	22
scaffold_978	28520	298	0.01	0	2
scaffold_982	28286	2345	0.08	0	8
scaffold_985	28251	72188	2.56	0	32
scaffold_986	28235	898	0.03	0	2
scaffold_993	28085	1150	0.04	0	8
scaffold_994	28037	100967	3.60	0	22
scaffold_997	27877	39954	1.43	0	25
scaffold_998	27874	3407	0.12	0	16
scaffold_1002	27839	1200	0.04	0	5
scaffold_1003	27785	147320	5.30	0	21
scaffold_1008	27705	2670	0.10	0	5
scaffold_1011	27659	5643606	204.04	0	930
scaffold_1014	27327	982	0.04	0	4
scaffold_1022	27052	300	0.01	0	1
scaffold_1026	26836	47218	1.76	0	25
scaffold_1028	26783	2126	0.08	0	9
scaffold_1030	26722	66293	2.48	0	23
scaffold_1036	26593	245141	9.22	0	40
scaffold_1038	26576	31156	1.17	0	20
scaffold_1039	26557	150	0.01	0	1
scaffold_1044	26404	139248	5.27	0	35
scaffold_1047	26328	318351	12.09	0	29
scaffold_1052	26165	7301	0.28	0	7
scaffold_1057	25896	108372	4.18	0	27
scaffold_1062	25741	80819	3.14	0	32
scaffold_1063	25720	100143	3.89	0	26
scaffold_1067	25507	1195	0.05	0	6
scaffold_1071	25468	10992	0.43	0	13
scaffold_1074	25376	8903	0.35	0	12
scaffold_1077	25221	45068	1.79	0	45
scaffold_1084	24967	28682	1.15	0	24
scaffold_1087	24842	227523	9.16	0	32
scaffold_1089	24799	130661	5.27	0	31
scaffold_1094	24452	1500	0.06	0	2
scaffold_1097	24319	300	0.01	0	2
scaffold_1100	24159	600	0.02	0	3
scaffold_1104	23875	2400	0.10	0	7
scaffold_1105	23851	588	0.02	0	4
scaffold_1109	23797	274667	11.54	0	27
scaffold_1110	23791	8391	0.35	0	23
scaffold_1113	23768	278	0.01	0	2
scaffold_1114	23733	334	0.01	0	3
scaffold_1116	23703	883	0.04	0	3
scaffold_1118	23606	107348	4.55	0	23
scaffold_1120	23419	7494	0.32	0	15
scaffold_1125	23254	16972	0.73	0	17
scaffold_1127	23155	2700	0.12	0	10
scaffold_1129	23131	1463	0.06	0	5
scaffold_1131	22973	4800	0.21	0	19
scaffold_1132	22943	80479	3.51	0	29
scaffold_1135	22741	2100	0.09	0	10
scaffold_1136	22733	4611	0.20	0	7
scaffold_1142	22476	49053	2.18	0	22
scaffold_1145	22412	600	0.03	0	2
scaffold_1146	22372	69746	3.12	0	66
scaffold_1149	22205	194225	8.75	0	35
scaffold_1156	21820	51049	2.34	0	42
scaffold_1157	21769	501	0.02	0	2
scaffold_1161	21697	32990	1.52	0	15
scaffold_1164	21690	412186	19.00	0	50
scaffold_1167	21627	52466	2.43	0	19
scaffold_1171	21504	882	0.04	0	6
scaffold_1180	21088	5333	0.25	0	5
scaffold_1181	20983	1760	0.08	0	2
scaffold_1183	20897	308	0.01	0	2
scaffold_1186	20786	249670	12.01	0	36
scaffold_1190	20691	21041	1.02	0	66
scaffold_1194	20458	300	0.01	0	2
scaffold_1197	20361	30043	1.48	0	30
scaffold_1202	20197	157387	7.79	0	25
scaffold_1204	20162	3274	0.16	0	11
scaffold_1205	20152	95129	4.72	0	51
scaffold_1206	20105	25380	1.26	0	21
scaffold_1211	19901	171277	8.61	0	117
scaffold_1219	19445	3271	0.17	0	14
scaffold_1220	19395	141209	7.28	0	29
scaffold_1222	19306	300	0.02	0	2
scaffold_1225	19177	82962	4.33	0	41
scaffold_1230	18963	3300	0.17	0	10
scaffold_1238	18481	3896	0.21	0	13
scaffold_1242	18198	45756	2.51	0	30
scaffold_1246	17989	35625	1.98	0	25
scaffold_1250	17697	600	0.03	0	4
scaffold_1251	17619	2100	0.12	0	9
scaffold_1253	17582	199351	11.34	0	30
scaffold_1254	17563	37296	2.12	0	45
scaffold_1259	17119	9221	0.54	0	21
scaffold_1267	16792	19323	1.15	0	19
scaffold_1270	16603	7089	0.43	0	25
scaffold_1271	16570	1500	0.09	0	5
scaffold_1273	16434	121737	7.41	0	32
scaffold_1276	16224	13477	0.83	0	29
scaffold_1288	15491	4492	0.29	0	28
scaffold_1290	15231	300	0.02	0	2
scaffold_1291	14993	13981	0.93	0	16
scaffold_1292	14928	2100	0.14	0	8
scaffold_1293	14921	26613	1.78	0	37
scaffold_1301	14452	602	0.04	0	2
scaffold_1308	13082	82484	6.31	0	27
scaffold_1311	12538	1800	0.14	0	6
scaffold_1313	12304	1800	0.15	0	4
scaffold_1318	10914	2092	0.19	0	9
total	2136306422	26732099730	12.51	0	1088
