chrom	length	bases	mean	min	max
scaffold_122	410311	2909	0.01	0	4
scaffold_123	408673	3710346	9.08	0	106
scaffold_124	403770	10546	0.03	0	20
scaffold_125	386874	55931	0.14	0	102
scaffold_126	386683	3970788	10.27	0	90
scaffold_127	384542	1185	0.00	0	2
scaffold_128	384535	8821539	22.94	0	755
scaffold_130	377893	4085531	10.81	0	153
scaffold_131	371774	7768369	20.90	0	1202
scaffold_132	370701	5265	0.01	0	14
scaffold_133	369452	2257674	6.11	0	74
scaffold_134	369357	113794	0.31	0	57
scaffold_135	363025	68823	0.19	0	68
scaffold_136	362827	244358	0.67	0	153
scaffold_137	361309	244428	0.68	0	178
scaffold_138	361307	11297	0.03	0	30
scaffold_139	361075	2732385	7.57	0	65
scaffold_140	360845	4461	0.01	0	10
scaffold_141	355646	2468513	6.94	0	207
scaffold_142	354330	40018	0.11	0	54
scaffold_143	351123	31	0.00	0	1
scaffold_144	349397	2339794	6.70	0	306
scaffold_145	345615	63618	0.18	0	42
scaffold_146	341776	504909	1.48	0	334
scaffold_147	340558	443588	1.30	0	281
scaffold_148	340397	3915729	11.50	0	278
scaffold_149	338565	2677112	7.91	0	78
scaffold_150	331634	479335	1.45	0	171
scaffold_151	322426	548	0.00	0	4
scaffold_152	321929	10356	0.03	0	16
scaffold_153	319818	1204	0.00	0	5
scaffold_154	318873	600	0.00	0	2
scaffold_155	317673	311554	0.98	0	466
scaffold_156	317429	47809	0.15	0	91
scaffold_157	314480	8968	0.03	0	14
scaffold_158	313413	4998655	15.95	0	1409
scaffold_159	312155	2834683	9.08	0	286
scaffold_160	308401	247822	0.80	0	56
scaffold_161	308107	2010987	6.53	0	67
scaffold_162	307127	720720	2.35	0	1510
scaffold_163	306710	411688	1.34	0	630
scaffold_164	303353	269792	0.89	0	363
scaffold_165	301187	6724	0.02	0	40
scaffold_166	300284	3499879	11.66	0	148
scaffold_167	299327	198361	0.66	0	781
scaffold_168	298213	908	0.00	0	6
scaffold_169	297747	8800	0.03	0	15
scaffold_170	296823	2195176	7.40	0	78
scaffold_171	294268	2279	0.01	0	2
scaffold_172	292543	3535624	12.09	0	65
scaffold_173	292198	4742	0.02	0	22
scaffold_174	291683	17624	0.06	0	16
scaffold_175	289071	23300	0.08	0	56
scaffold_176	284263	5461261	19.21	0	1325
scaffold_179	273677	5927	0.02	0	24
scaffold_180	272495	39737	0.15	0	109
scaffold_181	272201	64478	0.24	0	69
scaffold_182	269380	3327535	12.35	0	99
scaffold_183	268932	15709	0.06	0	36
scaffold_184	265838	8444	0.03	0	12
scaffold_185	260123	548	0.00	0	4
scaffold_186	259862	1504	0.01	0	4
scaffold_187	259766	344	0.00	0	2
scaffold_189	255803	1928246	7.54	0	59
scaffold_190	255030	102800	0.40	0	80
scaffold_191	254807	2694	0.01	0	8
scaffold_192	250226	71473	0.29	0	79
scaffold_193	250204	4159257	16.62	0	85
scaffold_194	239700	11356	0.05	0	25
scaffold_195	234697	57699	0.25	0	133
scaffold_196	226946	24506	0.11	0	112
scaffold_197	226579	1995320	8.81	0	91
scaffold_198	226175	7930	0.04	0	22
scaffold_199	225761	2493844	11.05	0	131
scaffold_200	225032	2172183	9.65	0	70
scaffold_201	224975	3555462	15.80	0	75
scaffold_202	223132	3251120	14.57	0	203
scaffold_203	220366	1442703	6.55	0	126
scaffold_205	217326	14559	0.07	0	17
scaffold_206	215673	568265	2.63	0	904
scaffold_207	213671	17664	0.08	0	51
scaffold_208	211760	12908	0.06	0	19
scaffold_209	209908	2012538	9.59	0	44
scaffold_211	209284	422161	2.02	0	94
scaffold_212	207844	2363854	11.37	0	165
scaffold_213	203137	5043176	24.83	0	75
scaffold_214	202981	300	0.00	0	1
scaffold_215	202568	101792	0.50	0	148
scaffold_217	199481	87743	0.44	0	39
scaffold_218	198762	217406	1.09	0	80
scaffold_219	196943	2570131	13.05	0	73
scaffold_220	195249	3559025	18.23	0	166
scaffold_222	189271	356	0.00	0	4
scaffold_224	187788	500816	2.67	0	67
scaffold_225	186308	24909	0.13	0	32
scaffold_226	184860	2134415	11.55	0	341
scaffold_227	184516	3980	0.02	0	7
scaffold_228	183496	32590	0.18	0	51
scaffold_230	178405	300	0.00	0	2
scaffold_231	175432	702516	4.00	0	74
scaffold_232	173008	610722	3.53	0	270
scaffold_233	171644	16673	0.10	0	18
scaffold_235	170478	826	0.00	0	2
scaffold_237	164449	300	0.00	0	2
scaffold_238	162219	1800	0.01	0	11
scaffold_239	158967	2866328	18.03	0	121
scaffold_240	158773	2357	0.01	0	13
scaffold_242	158599	40	0.00	0	1
scaffold_243	158192	30148	0.19	0	51
scaffold_244	158152	68170	0.43	0	366
scaffold_246	156028	1788937	11.47	0	99
scaffold_247	155884	222683	1.43	0	766
scaffold_249	154259	1542677	10.00	0	97
scaffold_250	149453	390459	2.61	0	100
scaffold_251	147965	2644937	17.88	0	2257
scaffold_253	147505	929232	6.30	0	112
scaffold_254	146879	11576	0.08	0	34
scaffold_255	145848	7623	0.05	0	27
scaffold_256	145616	1327586	9.12	0	123
scaffold_258	144662	599	0.00	0	4
scaffold_259	144121	40	0.00	0	2
scaffold_260	143032	1500	0.01	0	2
scaffold_262	140610	14306	0.10	0	30
scaffold_264	138648	52613	0.38	0	43
scaffold_265	137912	1496	0.01	0	10
scaffold_266	137645	258	0.00	0	2
scaffold_268	137109	900	0.01	0	2
scaffold_270	136931	649347	4.74	0	59
scaffold_271	136174	1311380	9.63	0	60
scaffold_272	135704	152506	1.12	0	44
scaffold_273	135063	1249	0.01	0	4
scaffold_274	133653	24237	0.18	0	109
scaffold_276	133207	600	0.00	0	2
scaffold_277	132175	1563203	11.83	0	89
scaffold_278	131122	7303	0.06	0	16
scaffold_279	130948	129323	0.99	0	257
scaffold_280	130103	13117	0.10	0	69
scaffold_281	129669	10472	0.08	0	16
scaffold_283	127948	6397	0.05	0	18
scaffold_284	127938	914509	7.15	0	101
scaffold_285	126062	118030	0.94	0	515
scaffold_287	124276	226110	1.82	0	465
scaffold_288	123547	2939	0.02	0	18
scaffold_289	122028	593	0.00	0	1
scaffold_290	121544	1525661	12.55	0	86
scaffold_291	120716	231599	1.92	0	1220
scaffold_292	119073	92885	0.78	0	243
scaffold_293	119068	1067783	8.97	0	46
scaffold_295	117175	766050	6.54	0	109
scaffold_297	115199	29689	0.26	0	85
scaffold_299	114589	36	0.00	0	1
scaffold_301	112761	527538	4.68	0	90
scaffold_302	112339	583	0.01	0	4
scaffold_305	108249	9614	0.09	0	8
scaffold_306	107642	5280	0.05	0	16
scaffold_312	102750	992463	9.66	0	74
scaffold_313	102258	649005	6.35	0	78
scaffold_317	100528	9210	0.09	0	41
scaffold_319	99952	1156	0.01	0	4
scaffold_320	99843	150	0.00	0	1
scaffold_324	97239	270799	2.78	0	288
scaffold_326	95790	19685	0.21	0	52
scaffold_327	95558	38	0.00	0	1
scaffold_328	95082	1085189	11.41	0	62
scaffold_330	94790	41832	0.44	0	82
scaffold_331	94754	574	0.01	0	2
scaffold_332	94453	79462	0.84	0	45
scaffold_333	93463	975596	10.44	0	95
scaffold_337	93133	1888200	20.27	0	75
scaffold_339	92259	106167	1.15	0	39
scaffold_340	92177	6869	0.07	0	6
scaffold_341	91879	9980	0.11	0	23
scaffold_342	91765	1204	0.01	0	2
scaffold_345	90701	8285	0.09	0	48
scaffold_347	90639	151044	1.67	0	46
scaffold_348	90541	4662	0.05	0	6
scaffold_350	89979	54107	0.60	0	133
scaffold_354	88009	9896	0.11	0	16
scaffold_357	87024	1766	0.02	0	8
scaffold_359	85880	10706	0.12	0	44
scaffold_360	85501	6337	0.07	0	43
scaffold_364	83286	1196	0.01	0	2
scaffold_365	81933	219	0.00	0	2
scaffold_366	81745	296	0.00	0	2
scaffold_370	81535	2507	0.03	0	5
scaffold_371	81411	40	0.00	0	1
scaffold_373	81107	30	0.00	0	1
scaffold_377	80191	50128	0.63	0	47
scaffold_379	79556	24880	0.31	0	45
scaffold_383	78512	1887948	24.05	0	331
scaffold_384	78255	900	0.01	0	4
scaffold_386	77742	1216453	15.65	0	93
scaffold_387	77665	250	0.00	0	2
scaffold_389	77152	36	0.00	0	1
scaffold_390	77018	2961	0.04	0	6
scaffold_392	76373	860	0.01	0	6
scaffold_396	75916	2930	0.04	0	4
scaffold_400	75097	2406034	32.04	0	83
scaffold_401	73974	7968	0.11	0	22
scaffold_403	73769	296	0.00	0	1
scaffold_404	73396	2309	0.03	0	3
scaffold_409	72103	300	0.00	0	2
scaffold_414	70416	31352	0.45	0	43
scaffold_415	70283	30	0.00	0	1
scaffold_417	69637	900	0.01	0	6
scaffold_419	69319	1009300	14.56	0	73
scaffold_420	68952	67124	0.97	0	207
scaffold_421	68916	262	0.00	0	2
scaffold_423	68700	1600	0.02	0	4
scaffold_427	67806	270076	3.98	0	91
scaffold_428	67661	698	0.01	0	4
scaffold_438	65176	53952	0.83	0	65
scaffold_444	64676	167680	2.59	0	142
scaffold_445	64668	864288	13.37	0	58
scaffold_447	64519	2956	0.05	0	12
scaffold_452	63854	10456	0.16	0	44
scaffold_453	63792	5617	0.09	0	22
scaffold_455	63113	898	0.01	0	4
scaffold_456	62777	289658	4.61	0	787
scaffold_457	62705	238303	3.80	0	84
scaffold_461	62428	3464	0.06	0	11
scaffold_466	62190	3111317	50.03	0	1435
scaffold_471	61620	783936	12.72	0	57
scaffold_478	60445	4609	0.08	0	13
scaffold_481	59996	445333	7.42	0	86
scaffold_482	59966	248	0.00	0	2
scaffold_490	58835	183544	3.12	0	64
scaffold_493	58543	63843	1.09	0	51
scaffold_500	57615	306057	5.31	0	161
scaffold_504	56943	2380	0.04	0	10
scaffold_509	55915	300	0.01	0	1
scaffold_510	55719	300	0.01	0	2
scaffold_514	55279	300	0.01	0	1
scaffold_515	55015	326369	5.93	0	32
scaffold_520	54525	361061	6.62	0	167
scaffold_521	54504	6131	0.11	0	15
scaffold_523	54462	5963	0.11	0	15
scaffold_524	54297	5541	0.10	0	20
scaffold_525	53919	300	0.01	0	2
scaffold_527	53668	1002185	18.67	0	497
scaffold_528	53638	137381	2.56	0	40
scaffold_530	53429	900	0.02	0	5
scaffold_534	52866	142162	2.69	0	45
scaffold_536	52691	412448	7.83	0	89
scaffold_539	52237	72	0.00	0	2
scaffold_543	51704	1327	0.03	0	5
scaffold_546	51290	1750	0.03	0	12
scaffold_548	51140	1430743	27.98	0	92
scaffold_553	50517	492707	9.75	0	81
scaffold_555	50416	163926	3.25	0	55
scaffold_558	50192	296	0.01	0	2
scaffold_561	49973	153554	3.07	0	69
scaffold_562	49804	16128	0.32	0	24
scaffold_566	49599	236205	4.76	0	56
scaffold_569	49311	972999	19.73	0	83
scaffold_570	49254	32482	0.66	0	29
scaffold_573	48995	5825	0.12	0	18
scaffold_575	48919	220329	4.50	0	883
scaffold_576	48856	38442	0.79	0	33
scaffold_581	48584	95941	1.97	0	392
scaffold_587	48418	230050	4.75	0	46
scaffold_589	48171	1951	0.04	0	6
scaffold_593	47962	186336	3.89	0	79
scaffold_597	47835	1963	0.04	0	7
scaffold_605	46984	161	0.00	0	2
scaffold_606	46961	10765	0.23	0	14
scaffold_607	46873	31198	0.67	0	58
scaffold_608	46800	3220	0.07	0	18
scaffold_610	46738	535951	11.47	0	36
scaffold_617	45955	69178	1.51	0	37
scaffold_628	45053	266	0.01	0	2
scaffold_641	43860	894	0.02	0	6
scaffold_650	43423	121	0.00	0	3
scaffold_651	43361	240597	5.55	0	76
scaffold_658	43154	863112	20.00	0	62
scaffold_670	42499	981448	23.09	0	68
scaffold_683	41606	1059321	25.46	0	67
scaffold_684	41603	5107	0.12	0	9
scaffold_687	41329	9786	0.24	0	17
scaffold_694	41120	898	0.02	0	2
scaffold_701	40953	548	0.01	0	4
scaffold_703	40768	226289	5.55	0	515
scaffold_708	40252	4022	0.10	0	12
scaffold_719	39806	464	0.01	0	4
scaffold_720	39778	1117	0.03	0	2
scaffold_722	39636	158750	4.01	0	70
scaffold_734	39124	18591	0.48	0	48
scaffold_737	39008	108518	2.78	0	106
scaffold_738	38940	24589	0.63	0	37
scaffold_739	38851	399845	10.29	0	56
scaffold_742	38789	3866	0.10	0	11
scaffold_744	38782	138448	3.57	0	76
scaffold_745	38693	323912	8.37	0	54
scaffold_754	38425	576364	15.00	0	77
scaffold_760	38104	42329	1.11	0	43
scaffold_763	37685	312813	8.30	0	522
scaffold_764	37550	274264	7.30	0	247
scaffold_773	37127	720740	19.41	0	72
scaffold_774	37031	899400	24.29	0	258
scaffold_776	36942	24617	0.67	0	115
scaffold_780	36814	234330	6.37	0	188
scaffold_785	36564	749721	20.50	0	70
scaffold_800	36004	927	0.03	0	5
scaffold_803	35761	82962	2.32	0	89
scaffold_808	35511	473767	13.34	0	64
scaffold_818	34982	91958	2.63	0	58
scaffold_833	34472	205210	5.95	0	55
scaffold_859	33426	3867	0.12	0	16
scaffold_864	33258	52681	1.58	0	171
scaffold_870	33075	253	0.01	0	2
scaffold_873	33043	67986	2.06	0	143
scaffold_874	33040	1176	0.04	0	3
scaffold_880	32810	7758	0.24	0	50
scaffold_882	32798	287204	8.76	0	413
scaffold_883	32794	999346	30.47	0	564
scaffold_884	32779	145547	4.44	0	45
scaffold_885	32777	849544	25.92	0	76
scaffold_893	32259	33	0.00	0	1
scaffold_899	31855	1456	0.05	0	9
scaffold_903	31652	776555	24.53	0	58
scaffold_905	31584	5745	0.18	0	18
scaffold_907	31496	207567	6.59	0	54
scaffold_923	30987	292927	9.45	0	279
scaffold_932	30438	215880	7.09	0	32
scaffold_941	30022	248394	8.27	0	46
scaffold_943	29973	43104	1.44	0	46
scaffold_946	29828	269	0.01	0	2
scaffold_947	29725	264273	8.89	0	140
scaffold_962	29151	102137	3.50	0	78
scaffold_964	29103	302523	10.39	0	397
scaffold_967	29003	384680	13.26	0	69
scaffold_970	28889	82177	2.84	0	41
scaffold_974	28715	56976	1.98	0	181
scaffold_976	28647	198086	6.91	0	75
scaffold_985	28251	146877	5.20	0	49
scaffold_994	28037	96369	3.44	0	40
scaffold_997	27877	1676	0.06	0	4
scaffold_998	27874	759	0.03	0	8
scaffold_1002	27839	300	0.01	0	2
scaffold_1003	27785	329471	11.86	0	54
scaffold_1008	27705	3578	0.13	0	23
scaffold_1011	27659	6227337	225.15	0	2532
scaffold_1014	27327	569	0.02	0	4
scaffold_1026	26836	61909	2.31	0	41
scaffold_1030	26722	142725	5.34	0	54
scaffold_1036	26593	458765	17.25	0	71
scaffold_1038	26576	25834	0.97	0	26
scaffold_1044	26404	353167	13.38	0	63
scaffold_1047	26328	778237	29.56	0	68
scaffold_1050	26253	3511	0.13	0	24
scaffold_1052	26165	246	0.01	0	2
scaffold_1057	25896	37723	1.46	0	31
scaffold_1062	25741	97955	3.81	0	92
scaffold_1063	25720	175654	6.83	0	41
scaffold_1071	25468	300	0.01	0	2
scaffold_1074	25376	5172	0.20	0	24
scaffold_1077	25221	8735	0.35	0	39
scaffold_1084	24967	53892	2.16	0	33
scaffold_1087	24842	432026	17.39	0	59
scaffold_1089	24799	247358	9.97	0	62
scaffold_1098	24254	9123	0.38	0	56
scaffold_1104	23875	300	0.01	0	1
scaffold_1109	23797	478278	20.10	0	57
scaffold_1114	23733	1861	0.08	0	11
scaffold_1116	23703	234	0.01	0	2
scaffold_1118	23606	138495	5.87	0	33
scaffold_1120	23419	12098	0.52	0	28
scaffold_1125	23254	16082	0.69	0	35
scaffold_1129	23131	300	0.01	0	1
scaffold_1131	22973	6254	0.27	0	29
scaffold_1132	22943	146015	6.36	0	132
scaffold_1135	22741	300	0.01	0	2
scaffold_1136	22733	1887	0.08	0	5
scaffold_1142	22476	52543	2.34	0	42
scaffold_1143	22475	1293	0.06	0	6
scaffold_1146	22372	24931	1.11	0	29
scaffold_1147	22309	136	0.01	0	1
scaffold_1149	22205	292676	13.18	0	58
scaffold_1156	21820	4364	0.20	0	18
scaffold_1161	21697	40051	1.85	0	26
scaffold_1164	21690	633450	29.20	0	110
scaffold_1167	21627	110502	5.11	0	39
scaffold_1177	21184	92	0.00	0	2
scaffold_1180	21088	3143	0.15	0	7
scaffold_1186	20786	495964	23.86	0	81
scaffold_1190	20691	578	0.03	0	2
scaffold_1197	20361	58254	2.86	0	177
scaffold_1202	20197	123805	6.13	0	85
scaffold_1204	20162	7452	0.37	0	31
scaffold_1205	20152	73915	3.67	0	77
scaffold_1206	20105	77214	3.84	0	36
scaffold_1211	19901	271980	13.67	0	203
scaffold_1212	19798	286	0.01	0	2
scaffold_1219	19445	6589	0.34	0	29
scaffold_1220	19395	258509	13.33	0	51
scaffold_1221	19375	32	0.00	0	1
scaffold_1225	19177	36225	1.89	0	42
scaffold_1230	18963	2071	0.11	0	14
scaffold_1242	18198	63212	3.47	0	135
scaffold_1246	17989	87631	4.87	0	40
scaffold_1253	17582	122639	6.98	0	83
scaffold_1254	17563	11046	0.63	0	49
scaffold_1259	17119	6249	0.37	0	28
scaffold_1260	17115	596	0.03	0	4
scaffold_1267	16792	25140	1.50	0	37
scaffold_1270	16603	12758	0.77	0	39
scaffold_1271	16570	289	0.02	0	1
scaffold_1273	16434	306729	18.66	0	69
scaffold_1276	16224	14408	0.89	0	29
scaffold_1279	16204	1506	0.09	0	10
scaffold_1288	15491	300	0.02	0	2
scaffold_1290	15231	1148	0.08	0	6
scaffold_1291	14993	1200	0.08	0	7
scaffold_1293	14921	3442	0.23	0	12
scaffold_1301	14452	28217	1.95	0	128
scaffold_1306	13275	302	0.02	0	2
scaffold_1308	13082	69673	5.33	0	38
scaffold_1313	12304	300	0.02	0	2
scaffold_1318	10914	882	0.08	0	5
total	2132321045	39342985987	18.45	0	6938
