chrom	length	bases	mean	min	max
scaffold_57	930907	141765	0.15	0	23
scaffold_58	922701	14042352	15.22	0	280
scaffold_59	917863	42577	0.05	0	16
scaffold_60	912060	147813	0.16	0	45
scaffold_61	904647	3404877	3.76	0	185
scaffold_62	884248	173681	0.20	0	23
scaffold_63	867928	139903	0.16	0	20
scaffold_64	841645	1175463	1.40	0	642
scaffold_65	832083	293121	0.35	0	28
scaffold_66	826999	107438	0.13	0	22
scaffold_67	823448	14762595	17.93	0	59
scaffold_68	810612	790228	0.97	0	38
scaffold_69	793079	212821	0.27	0	37
scaffold_70	782272	11525429	14.73	0	52
scaffold_71	766061	412102	0.54	0	50
scaffold_72	730958	162487	0.22	0	28
scaffold_73	720968	747674	1.04	0	57
scaffold_74	694750	848678	1.22	0	39
scaffold_75	682876	101774	0.15	0	24
scaffold_76	675224	836	0.00	0	2
scaffold_77	648781	259473	0.40	0	33
scaffold_78	647957	107314	0.17	0	14
scaffold_79	644743	109692	0.17	0	21
scaffold_80	643888	77307	0.12	0	51
scaffold_81	641836	466051	0.73	0	34
scaffold_82	641623	55033	0.09	0	28
scaffold_83	632156	118404	0.19	0	24
scaffold_84	618935	11038	0.02	0	38
scaffold_85	608512	127757	0.21	0	20
scaffold_86	599561	318519	0.53	0	23
scaffold_87	597950	152904	0.26	0	28
scaffold_88	593645	8618607	14.52	0	77
scaffold_89	589793	779772	1.32	0	73
scaffold_90	587799	426741	0.73	0	37
scaffold_91	579954	76855	0.13	0	14
scaffold_92	575435	3000	0.01	0	8
scaffold_93	574812	1197	0.00	0	2
scaffold_94	573203	685203	1.20	0	54
scaffold_95	571820	4226804	7.39	0	68
scaffold_96	569116	306744	0.54	0	41
scaffold_97	566767	6580950	11.61	0	102
scaffold_98	562264	12484	0.02	0	9
scaffold_99	552607	872083	1.58	0	34
scaffold_100	552600	771807	1.40	0	59
scaffold_101	551962	28751	0.05	0	8
scaffold_102	538660	4101582	7.61	0	125
scaffold_103	529121	143712	0.27	0	32
scaffold_104	524994	80620	0.15	0	17
scaffold_105	510983	9463	0.02	0	12
scaffold_106	487615	59064	0.12	0	62
scaffold_107	486710	3594517	7.39	0	52
scaffold_108	477535	78408	0.16	0	17
scaffold_109	476316	3878	0.01	0	6
scaffold_110	473572	13042	0.03	0	17
scaffold_111	472568	48986	0.10	0	35
scaffold_112	464128	47438	0.10	0	26
scaffold_113	434512	1420	0.00	0	5
scaffold_114	428327	183754	0.43	0	57
scaffold_116	425001	75163	0.18	0	21
scaffold_117	421247	109673	0.26	0	30
scaffold_118	417582	16410	0.04	0	50
scaffold_119	414965	5830896	14.05	0	54
scaffold_120	412321	377310	0.92	0	41
scaffold_121	411527	43580	0.11	0	16
scaffold_122	410311	35747	0.09	0	22
scaffold_123	408673	59458	0.15	0	16
scaffold_124	403770	600	0.00	0	2
scaffold_125	386874	3530	0.01	0	3
scaffold_126	386683	57732	0.15	0	17
scaffold_127	384542	890	0.00	0	2
scaffold_128	384535	6388817	16.61	0	81
scaffold_130	377893	60931	0.16	0	15
scaffold_131	371774	5495538	14.78	0	62
scaffold_132	370701	56508	0.15	0	18
scaffold_133	369452	2203565	5.96	0	121
scaffold_134	369357	14993	0.04	0	12
scaffold_135	363025	63012	0.17	0	33
scaffold_136	362827	62719	0.17	0	29
scaffold_137	361309	9558	0.03	0	10
scaffold_138	361307	1490	0.00	0	4
scaffold_139	361075	51661	0.14	0	24
scaffold_141	355646	38908	0.11	0	17
scaffold_142	354330	279	0.00	0	2
scaffold_144	349397	1281905	3.67	0	47
scaffold_145	345615	1195	0.00	0	2
scaffold_146	341776	9843	0.03	0	11
scaffold_147	340558	181462	0.53	0	97
scaffold_148	340397	2429160	7.14	0	45
scaffold_149	338565	42622	0.13	0	17
scaffold_150	331634	1785711	5.38	0	315
scaffold_152	321929	3125	0.01	0	7
scaffold_153	319818	552	0.00	0	4
scaffold_155	317673	28268	0.09	0	16
scaffold_156	317429	4492	0.01	0	7
scaffold_157	314480	2609	0.01	0	9
scaffold_158	313413	137204	0.44	0	56
scaffold_159	312155	53470	0.17	0	12
scaffold_160	308401	32809	0.11	0	19
scaffold_161	308107	2594113	8.42	0	43
scaffold_162	307127	408912	1.33	0	95
scaffold_163	306710	27154	0.09	0	18
scaffold_164	303353	109711	0.36	0	22
scaffold_165	301187	300	0.00	0	1
scaffold_166	300284	2537692	8.45	0	44
scaffold_167	299327	280007	0.94	0	87
scaffold_169	297747	288	0.00	0	2
scaffold_170	296823	31129	0.10	0	9
scaffold_171	294268	48625	0.17	0	31
scaffold_172	292543	2809318	9.60	0	49
scaffold_174	291683	55200	0.19	0	24
scaffold_175	289071	11558	0.04	0	18
scaffold_176	284263	533154	1.88	0	60
scaffold_178	278292	300	0.00	0	2
scaffold_180	272495	44983	0.17	0	41
scaffold_181	272201	20580	0.08	0	15
scaffold_182	269380	2441494	9.06	0	44
scaffold_184	265838	300	0.00	0	2
scaffold_185	260123	300	0.00	0	2
scaffold_186	259862	580	0.00	0	4
scaffold_188	259019	296	0.00	0	2
scaffold_189	255803	21318	0.08	0	10
scaffold_190	255030	162636	0.64	0	37
scaffold_191	254807	2250	0.01	0	4
scaffold_192	250226	5019	0.02	0	4
scaffold_193	250204	2711029	10.84	0	46
scaffold_194	239700	300	0.00	0	2
scaffold_195	234697	374241	1.59	0	185
scaffold_196	226946	220603	0.97	0	39
scaffold_197	226579	3592744	15.86	0	58
scaffold_198	226175	3879	0.02	0	6
scaffold_199	225761	35759	0.16	0	13
scaffold_200	225032	1481800	6.58	0	46
scaffold_201	224975	2654328	11.80	0	51
scaffold_202	223132	1741360	7.80	0	77
scaffold_203	220366	810982	3.68	0	65
scaffold_205	217326	300	0.00	0	2
scaffold_206	215673	85326	0.40	0	27
scaffold_207	213671	14674	0.07	0	45
scaffold_208	211760	300	0.00	0	1
scaffold_209	209908	29478	0.14	0	14
scaffold_211	209284	12476	0.06	0	10
scaffold_212	207844	9222398	44.37	0	357
scaffold_213	203137	3518177	17.32	0	48
scaffold_215	202568	1150	0.01	0	2
scaffold_217	199481	12769	0.06	0	13
scaffold_218	198762	997654	5.02	0	48
scaffold_219	196943	2554586	12.97	0	46
scaffold_220	195249	2618567	13.41	0	64
scaffold_224	187788	678708	3.61	0	54
scaffold_225	186308	7252	0.04	0	9
scaffold_226	184860	1242467	6.72	0	86
scaffold_227	184516	1196	0.01	0	3
scaffold_228	183496	300	0.00	0	1
scaffold_231	175432	763226	4.35	0	43
scaffold_232	173008	3912	0.02	0	6
scaffold_233	171644	39392	0.23	0	18
scaffold_234	170489	2678	0.02	0	13
scaffold_239	158967	1837351	11.56	0	62
scaffold_243	158192	4791	0.03	0	10
scaffold_244	158152	36946	0.23	0	94
scaffold_246	156028	1332410	8.54	0	47
scaffold_247	155884	383604	2.46	0	51
scaffold_249	154259	1197569	7.76	0	50
scaffold_250	149453	685813	4.59	0	95
scaffold_251	147965	1580961	10.68	0	45
scaffold_253	147505	733571	4.97	0	44
scaffold_254	146879	7477	0.05	0	30
scaffold_255	145848	39969	0.27	0	129
scaffold_256	145616	1176350	8.08	0	50
scaffold_259	144121	186	0.00	0	2
scaffold_262	140610	300	0.00	0	2
scaffold_264	138648	897	0.01	0	2
scaffold_268	137109	18179	0.13	0	8
scaffold_270	136931	1020934	7.46	0	60
scaffold_271	136174	946844	6.95	0	42
scaffold_272	135704	260222	1.92	0	41
scaffold_273	135063	7213	0.05	0	9
scaffold_274	133653	104447	0.78	0	205
scaffold_276	133207	1790	0.01	0	6
scaffold_277	132175	1091395	8.26	0	48
scaffold_278	131122	6887	0.05	0	21
scaffold_279	130948	1446	0.01	0	2
scaffold_281	129669	155024	1.20	0	35
scaffold_283	127948	546108	4.27	0	466
scaffold_284	127938	13765	0.11	0	23
scaffold_285	126062	600	0.00	0	2
scaffold_287	124276	320091	2.58	0	933
scaffold_288	123547	300	0.00	0	2
scaffold_290	121544	1870991	15.39	0	50
scaffold_291	120716	58886	0.49	0	66
scaffold_292	119073	234497	1.97	0	43
scaffold_293	119068	12207	0.10	0	9
scaffold_295	117175	816578	6.97	0	49
scaffold_297	115199	277729	2.41	0	97
scaffold_301	112761	54024	0.48	0	31
scaffold_305	108249	16945	0.16	0	26
scaffold_306	107642	300	0.00	0	2
scaffold_312	102750	1280596	12.46	0	49
scaffold_313	102258	364046	3.56	0	64
scaffold_316	101110	35	0.00	0	1
scaffold_317	100528	59476	0.59	0	308
scaffold_319	99952	596	0.01	0	4
scaffold_320	99843	600	0.01	0	2
scaffold_324	97239	35727	0.37	0	32
scaffold_326	95790	87387	0.91	0	30
scaffold_328	95082	828569	8.71	0	60
scaffold_330	94790	70716	0.75	0	19
scaffold_332	94453	43883	0.46	0	23
scaffold_333	93463	611294	6.54	0	49
scaffold_337	93133	1337782	14.36	0	42
scaffold_339	92259	809073	8.77	0	70
scaffold_340	92177	93751	1.02	0	46
scaffold_342	91765	244399	2.66	0	162
scaffold_345	90701	300	0.00	0	1
scaffold_346	90652	37	0.00	0	1
scaffold_347	90639	55653	0.61	0	32
scaffold_348	90541	300	0.00	0	1
scaffold_350	89979	19157	0.21	0	13
scaffold_354	88009	2695	0.03	0	3
scaffold_357	87024	805	0.01	0	3
scaffold_359	85880	64270	0.75	0	40
scaffold_361	84917	25237	0.30	0	36
scaffold_364	83286	300	0.00	0	1
scaffold_370	81535	2282	0.03	0	7
scaffold_377	80191	13569	0.17	0	6
scaffold_379	79556	2498	0.03	0	2
scaffold_383	78512	1144518	14.58	0	54
scaffold_384	78255	20935	0.27	0	38
scaffold_386	77742	888282	11.43	0	44
scaffold_390	77018	62206	0.81	0	34
scaffold_392	76373	8030	0.11	0	25
scaffold_393	76286	32	0.00	0	1
scaffold_396	75916	102629	1.35	0	75
scaffold_400	75097	1195604	15.92	0	43
scaffold_401	73974	1480	0.02	0	4
scaffold_404	73396	12952	0.18	0	16
scaffold_409	72103	19757	0.27	0	65
scaffold_414	70416	1200	0.02	0	3
scaffold_417	69637	600	0.01	0	2
scaffold_419	69319	634345	9.15	0	42
scaffold_420	68952	113127	1.64	0	66
scaffold_421	68916	4142	0.06	0	6
scaffold_423	68700	899	0.01	0	2
scaffold_424	68681	2056	0.03	0	7
scaffold_427	67806	118072	1.74	0	55
scaffold_428	67661	46548	0.69	0	28
scaffold_438	65176	76631	1.18	0	120
scaffold_442	64944	270	0.00	0	2
scaffold_444	64676	177582	2.75	0	45
scaffold_445	64668	736925	11.40	0	49
scaffold_447	64519	46242	0.72	0	39
scaffold_452	63854	46287	0.72	0	23
scaffold_454	63512	1324	0.02	0	3
scaffold_455	63113	600	0.01	0	4
scaffold_456	62777	66637	1.06	0	216
scaffold_457	62705	172968	2.76	0	36
scaffold_461	62428	10008	0.16	0	44
scaffold_466	62190	70498	1.13	0	32
scaffold_471	61620	704026	11.43	0	51
scaffold_473	61257	18545	0.30	0	19
scaffold_478	60445	21812	0.36	0	22
scaffold_481	59996	621672	10.36	0	56
scaffold_490	58835	270045	4.59	0	35
scaffold_491	58808	891	0.02	0	2
scaffold_493	58543	19139	0.33	0	29
scaffold_496	58275	285	0.00	0	5
scaffold_500	57615	308798	5.36	0	42
scaffold_510	55719	4748	0.09	0	3
scaffold_515	55015	499308	9.08	0	41
scaffold_520	54525	97058	1.78	0	54
scaffold_521	54504	5623	0.10	0	17
scaffold_524	54297	900	0.02	0	2
scaffold_527	53668	70525	1.31	0	25
scaffold_528	53638	202130	3.77	0	39
scaffold_530	53429	5700	0.11	0	14
scaffold_534	52866	378760	7.16	0	41
scaffold_536	52691	650123	12.34	0	52
scaffold_541	52078	40	0.00	0	1
scaffold_543	51704	7223	0.14	0	19
scaffold_546	51290	2396	0.05	0	12
scaffold_548	51140	849705	16.62	0	49
scaffold_549	50969	1343	0.03	0	6
scaffold_553	50517	276718	5.48	0	90
scaffold_555	50416	259152	5.14	0	56
scaffold_558	50192	300	0.01	0	2
scaffold_561	49973	43923	0.88	0	30
scaffold_562	49804	24715	0.50	0	19
scaffold_566	49599	142871	2.88	0	30
scaffold_569	49311	675555	13.70	0	43
scaffold_573	48995	24050	0.49	0	23
scaffold_575	48919	8760	0.18	0	11
scaffold_576	48856	26971	0.55	0	28
scaffold_581	48584	15040	0.31	0	7
scaffold_587	48418	216812	4.48	0	31
scaffold_589	48171	17007	0.35	0	48
scaffold_593	47962	24805	0.52	0	18
scaffold_597	47835	4158	0.09	0	13
scaffold_606	46961	5392	0.11	0	14
scaffold_607	46873	25277	0.54	0	30
scaffold_608	46800	2673	0.06	0	6
scaffold_610	46738	787101	16.84	0	50
scaffold_617	45955	55752	1.21	0	27
scaffold_628	45053	2469	0.05	0	3
scaffold_648	43461	663	0.02	0	4
scaffold_651	43361	236553	5.46	0	121
scaffold_657	43157	1153	0.03	0	7
scaffold_658	43154	636423	14.75	0	45
scaffold_670	42499	652333	15.35	0	47
scaffold_683	41606	714978	17.18	0	48
scaffold_684	41603	19517	0.47	0	19
scaffold_687	41329	21979	0.53	0	21
scaffold_693	41134	300	0.01	0	1
scaffold_694	41120	1182	0.03	0	5
scaffold_701	40953	8366	0.20	0	24
scaffold_703	40768	5789	0.14	0	11
scaffold_708	40252	40780	1.01	0	125
scaffold_714	40035	16992	0.42	0	12
scaffold_720	39778	5688	0.14	0	27
scaffold_722	39636	128220	3.23	0	64
scaffold_734	39124	177222	4.53	0	85
scaffold_737	39008	27294	0.70	0	32
scaffold_738	38940	27542	0.71	0	30
scaffold_739	38851	485557	12.50	0	41
scaffold_742	38789	49044	1.26	0	81
scaffold_744	38782	157189	4.05	0	34
scaffold_745	38693	270315	6.99	0	42
scaffold_754	38425	381463	9.93	0	56
scaffold_760	38104	3283	0.09	0	5
scaffold_763	37685	289472	7.68	0	60
scaffold_764	37550	62319	1.66	0	47
scaffold_773	37127	603764	16.26	0	43
scaffold_774	37031	570339	15.40	0	50
scaffold_776	36942	5857	0.16	0	27
scaffold_780	36814	210522	5.72	0	33
scaffold_784	36576	272	0.01	0	2
scaffold_785	36564	577532	15.80	0	49
scaffold_800	36004	751	0.02	0	4
scaffold_803	35761	36275	1.01	0	40
scaffold_807	35653	290	0.01	0	2
scaffold_808	35511	359220	10.12	0	43
scaffold_809	35480	600	0.02	0	2
scaffold_818	34982	10934	0.31	0	11
scaffold_833	34472	137286	3.98	0	38
scaffold_853	33852	2938	0.09	0	6
scaffold_864	33258	112059	3.37	0	247
scaffold_873	33043	897	0.03	0	2
scaffold_874	33040	4125	0.12	0	5
scaffold_880	32810	2431	0.07	0	10
scaffold_882	32798	164390	5.01	0	37
scaffold_883	32794	54298	1.66	0	24
scaffold_884	32779	90286	2.75	0	34
scaffold_885	32777	371636	11.34	0	33
scaffold_899	31855	5059	0.16	0	22
scaffold_903	31652	603472	19.07	0	52
scaffold_905	31584	26214	0.83	0	24
scaffold_907	31496	207929	6.60	0	39
scaffold_916	31224	1422	0.05	0	4
scaffold_923	30987	6787	0.22	0	7
scaffold_932	30438	348728	11.46	0	43
scaffold_941	30022	287628	9.58	0	38
scaffold_943	29973	890	0.03	0	4
scaffold_947	29725	37298	1.25	0	44
scaffold_959	29353	296	0.01	0	2
scaffold_962	29151	1044	0.04	0	2
scaffold_964	29103	75232	2.59	0	34
scaffold_967	29003	227838	7.86	0	43
scaffold_970	28889	101493	3.51	0	33
scaffold_974	28715	15178	0.53	0	42
scaffold_976	28647	89478	3.12	0	29
scaffold_978	28520	297	0.01	0	2
scaffold_982	28286	2100	0.07	0	6
scaffold_985	28251	104136	3.69	0	39
scaffold_986	28235	610	0.02	0	2
scaffold_994	28037	27166	0.97	0	23
scaffold_997	27877	134840	4.84	0	236
scaffold_998	27874	6224	0.22	0	33
scaffold_1003	27785	379807	13.67	0	41
scaffold_1004	27770	300	0.01	0	1
scaffold_1008	27705	5360	0.19	0	14
scaffold_1011	27659	3381951	122.27	0	527
scaffold_1026	26836	40377	1.50	0	24
scaffold_1030	26722	89278	3.34	0	30
scaffold_1036	26593	327139	12.30	0	57
scaffold_1038	26576	23914	0.90	0	27
scaffold_1039	26557	245	0.01	0	1
scaffold_1044	26404	191961	7.27	0	34
scaffold_1047	26328	447201	16.99	0	42
scaffold_1052	26165	11830	0.45	0	12
scaffold_1057	25896	8625	0.33	0	17
scaffold_1062	25741	93801	3.64	0	45
scaffold_1063	25720	119513	4.65	0	34
scaffold_1067	25507	600	0.02	0	4
scaffold_1071	25468	2902	0.11	0	10
scaffold_1074	25376	4096	0.16	0	11
scaffold_1077	25221	310	0.01	0	2
scaffold_1084	24967	56079	2.25	0	34
scaffold_1087	24842	303732	12.23	0	41
scaffold_1089	24799	138666	5.59	0	33
scaffold_1090	24771	39	0.00	0	2
scaffold_1109	23797	363574	15.28	0	47
scaffold_1114	23733	440	0.02	0	2
scaffold_1116	23703	1195	0.05	0	6
scaffold_1118	23606	153763	6.51	0	34
scaffold_1120	23419	10153	0.43	0	21
scaffold_1125	23254	36551	1.57	0	40
scaffold_1131	22973	7482	0.33	0	26
scaffold_1132	22943	104312	4.55	0	39
scaffold_1142	22476	6786	0.30	0	18
scaffold_1147	22309	134	0.01	0	1
scaffold_1149	22205	260798	11.75	0	45
scaffold_1156	21820	185843	8.52	0	90
scaffold_1157	21769	8861	0.41	0	10
scaffold_1161	21697	204694	9.43	0	53
scaffold_1164	21690	533531	24.60	0	65
scaffold_1167	21627	65906	3.05	0	23
scaffold_1169	21608	296	0.01	0	2
scaffold_1177	21184	312	0.01	0	6
scaffold_1180	21088	600	0.03	0	1
scaffold_1186	20786	341820	16.44	0	43
scaffold_1197	20361	296	0.01	0	2
scaffold_1202	20197	80324	3.98	0	29
scaffold_1204	20162	5057	0.25	0	21
scaffold_1205	20152	462399	22.95	0	190
scaffold_1206	20105	65192	3.24	0	24
scaffold_1211	19901	1326	0.07	0	2
scaffold_1212	19798	300	0.02	0	2
scaffold_1219	19445	300	0.02	0	1
scaffold_1220	19395	206530	10.65	0	38
scaffold_1225	19177	55372	2.89	0	26
scaffold_1230	18963	1500	0.08	0	6
scaffold_1237	18512	1792	0.10	0	12
scaffold_1238	18481	4200	0.23	0	13
scaffold_1242	18198	4681	0.26	0	8
scaffold_1246	17989	50243	2.79	0	25
scaffold_1253	17582	197253	11.22	0	33
scaffold_1254	17563	17888	1.02	0	21
scaffold_1259	17119	9443	0.55	0	29
scaffold_1267	16792	282	0.02	0	2
scaffold_1273	16434	171970	10.46	0	44
scaffold_1276	16224	5403	0.33	0	11
scaffold_1279	16204	245	0.02	0	1
scaffold_1291	14993	23895	1.59	0	34
scaffold_1292	14928	1200	0.08	0	4
scaffold_1293	14921	7515	0.50	0	19
scaffold_1301	14452	300	0.02	0	2
scaffold_1308	13082	77843	5.95	0	36
scaffold_1318	10914	5712	0.52	0	21
total	2126728823	35863436232	16.86	0	2445
