chrom	length	bases	mean	min	max
scaffold_131	371774	17597337	47.33	0	359
scaffold_132	370701	31237	0.08	0	85
scaffold_133	369452	5880302	15.92	0	1597
scaffold_134	369357	293788	0.80	0	164
scaffold_135	363025	127444	0.35	0	116
scaffold_136	362827	108002	0.30	0	60
scaffold_137	361309	469179	1.30	0	263
scaffold_138	361307	8122	0.02	0	14
scaffold_139	361075	402343	1.11	0	106
scaffold_140	360845	8601	0.02	0	14
scaffold_141	355646	1127782	3.17	0	3194
scaffold_143	351123	36	0.00	0	1
scaffold_144	349397	4758831	13.62	0	339
scaffold_145	345615	305	0.00	0	2
scaffold_146	341776	280992	0.82	0	242
scaffold_147	340558	662919	1.95	0	633
scaffold_148	340397	8615869	25.31	0	536
scaffold_149	338565	547700	1.62	0	104
scaffold_150	331634	1919286	5.79	0	831
scaffold_152	321929	17616	0.05	0	68
scaffold_153	319818	11867	0.04	0	43
scaffold_154	318873	1189	0.00	0	6
scaffold_155	317673	122105	0.38	0	199
scaffold_156	317429	32114	0.10	0	93
scaffold_157	314480	32913	0.10	0	158
scaffold_158	313413	4322101	13.79	0	1700
scaffold_159	312155	1195792	3.83	0	456
scaffold_160	308401	564874	1.83	0	113
scaffold_161	308107	8857032	28.75	0	171
scaffold_162	307127	1861073	6.06	0	597
scaffold_163	306710	737694	2.41	0	199
scaffold_164	303353	146978	0.48	0	193
scaffold_165	301187	1949	0.01	0	6
scaffold_166	300284	8237993	27.43	0	197
scaffold_167	299327	159345	0.53	0	110
scaffold_168	298213	50	0.00	0	1
scaffold_169	297747	7479	0.03	0	12
scaffold_170	296823	521776	1.76	0	125
scaffold_171	294268	41945	0.14	0	66
scaffold_172	292543	9845573	33.66	0	142
scaffold_173	292198	2595	0.01	0	14
scaffold_174	291683	203381	0.70	0	243
scaffold_175	289071	11923	0.04	0	34
scaffold_176	284263	1833840	6.45	0	1169
scaffold_177	283131	262	0.00	0	2
scaffold_178	278292	3800	0.01	0	20
scaffold_179	273677	30402	0.11	0	56
scaffold_180	272495	6839	0.03	0	14
scaffold_181	272201	72432	0.27	0	73
scaffold_182	269380	7678410	28.50	0	140
scaffold_183	268932	2021	0.01	0	6
scaffold_184	265838	36388	0.14	0	85
scaffold_185	260123	3213	0.01	0	20
scaffold_186	259862	1199	0.00	0	3
scaffold_189	255803	296436	1.16	0	82
scaffold_190	255030	88059	0.35	0	103
scaffold_191	254807	3487	0.01	0	12
scaffold_192	250226	120448	0.48	0	147
scaffold_193	250204	9493410	37.94	0	159
scaffold_194	239700	6355	0.03	0	29
scaffold_195	234697	80980	0.35	0	109
scaffold_196	226946	46664	0.21	0	115
scaffold_197	226579	10928862	48.23	0	190
scaffold_198	226175	15835	0.07	0	82
scaffold_199	225761	710171	3.15	0	131
scaffold_200	225032	5290502	23.51	0	126
scaffold_201	224975	8961759	39.83	0	250
scaffold_202	223132	9780011	43.83	0	336
scaffold_203	220366	2948631	13.38	0	333
scaffold_204	219104	3298	0.02	0	22
scaffold_206	215673	160417	0.74	0	164
scaffold_207	213671	3479	0.02	0	8
scaffold_208	211760	78	0.00	0	1
scaffold_209	209908	336377	1.60	0	95
scaffold_211	209284	229346	1.10	0	127
scaffold_212	207844	16174627	77.82	0	956
scaffold_213	203137	12226978	60.19	0	164
scaffold_214	202981	8020	0.04	0	34
scaffold_215	202568	885	0.00	0	4
scaffold_216	201849	1678	0.01	0	4
scaffold_217	199481	291093	1.46	0	195
scaffold_218	198762	410177	2.06	0	145
scaffold_219	196943	8887119	45.13	0	182
scaffold_220	195249	8414129	43.09	0	575
scaffold_222	189271	53	0.00	0	1
scaffold_224	187788	937744	4.99	0	98
scaffold_225	186308	66301	0.36	0	95
scaffold_226	184860	2366820	12.80	0	363
scaffold_227	184516	9561	0.05	0	33
scaffold_230	178405	47	0.00	0	1
scaffold_231	175432	1712959	9.76	0	204
scaffold_232	173008	68815	0.40	0	74
scaffold_233	171644	12618	0.07	0	24
scaffold_238	162219	56	0.00	0	1
scaffold_239	158967	6323011	39.78	0	453
scaffold_242	158599	36	0.00	0	1
scaffold_243	158192	18172	0.11	0	57
scaffold_244	158152	7542	0.05	0	23
scaffold_246	156028	4405282	28.23	0	135
scaffold_247	155884	130243	0.84	0	91
scaffold_249	154259	3757467	24.36	0	212
scaffold_250	149453	612979	4.10	0	107
scaffold_251	147965	5491485	37.11	0	2327
scaffold_252	147800	614	0.00	0	25
scaffold_253	147505	2337498	15.85	0	652
scaffold_254	146879	2370	0.02	0	8
scaffold_256	145616	3903065	26.80	0	649
scaffold_258	144662	298	0.00	0	2
scaffold_259	144121	1067	0.01	0	2
scaffold_262	140610	20139	0.14	0	28
scaffold_268	137109	8393	0.06	0	22
scaffold_270	136931	3622399	26.45	0	356
scaffold_271	136174	3375837	24.79	0	129
scaffold_272	135704	554954	4.09	0	269
scaffold_273	135063	3895	0.03	0	4
scaffold_274	133653	1199414	8.97	0	1235
scaffold_276	133207	3802	0.03	0	17
scaffold_277	132175	3608037	27.30	0	148
scaffold_278	131122	25013	0.19	0	52
scaffold_279	130948	1071	0.01	0	8
scaffold_280	130103	4472	0.03	0	30
scaffold_281	129669	265793	2.05	0	124
scaffold_283	127948	11199	0.09	0	28
scaffold_284	127938	156439	1.22	0	200
scaffold_287	124276	4394	0.04	0	8
scaffold_289	122028	38	0.00	0	1
scaffold_290	121544	6533232	53.75	0	185
scaffold_291	120716	353529	2.93	0	1140
scaffold_292	119073	185929	1.56	0	383
scaffold_293	119068	186206	1.56	0	81
scaffold_295	117175	1721756	14.69	0	281
scaffold_297	115199	1833083	15.91	0	7770
scaffold_301	112761	1421602	12.61	0	212
scaffold_305	108249	186257	1.72	0	1074
scaffold_306	107642	3152	0.03	0	8
scaffold_307	106530	2368	0.02	0	16
scaffold_309	104899	86	0.00	0	2
scaffold_312	102750	4322821	42.07	0	173
scaffold_313	102258	1322803	12.94	0	173
scaffold_315	101466	159	0.00	0	4
scaffold_316	101110	216	0.00	0	4
scaffold_317	100528	868	0.01	0	2
scaffold_319	99952	18936	0.19	0	100
scaffold_320	99843	20390	0.20	0	41
scaffold_322	98500	32	0.00	0	1
scaffold_324	97239	228801	2.35	0	257
scaffold_326	95790	9748	0.10	0	25
scaffold_328	95082	2700034	28.40	0	129
scaffold_330	94790	187595	1.98	0	455
scaffold_332	94453	183663	1.94	0	74
scaffold_333	93463	2156262	23.07	0	248
scaffold_336	93330	42	0.00	0	1
scaffold_337	93133	4094287	43.96	0	143
scaffold_339	92259	212832	2.31	0	107
scaffold_340	92177	26871	0.29	0	23
scaffold_342	91765	6548	0.07	0	20
scaffold_345	90701	1430	0.02	0	6
scaffold_347	90639	382181	4.22	0	110
scaffold_348	90541	272	0.00	0	2
scaffold_350	89979	345684	3.84	0	2049
scaffold_354	88009	36085	0.41	0	59
scaffold_356	87251	38	0.00	0	1
scaffold_357	87024	47693	0.55	0	314
scaffold_359	85880	12817	0.15	0	47
scaffold_360	85501	467	0.01	0	3
scaffold_361	84917	14108	0.17	0	65
scaffold_364	83286	1436	0.02	0	10
scaffold_375	80950	47	0.00	0	1
scaffold_377	80191	19148	0.24	0	14
scaffold_378	80027	102	0.00	0	2
scaffold_379	79556	26755	0.34	0	32
scaffold_383	78512	3850133	49.04	0	189
scaffold_386	77742	2912172	37.46	0	195
scaffold_388	77429	422	0.01	0	6
scaffold_390	77018	521304	6.77	0	1309
scaffold_392	76373	298	0.00	0	2
scaffold_395	76064	50	0.00	0	1
scaffold_396	75916	9669	0.13	0	20
scaffold_400	75097	4790228	63.79	0	176
scaffold_401	73974	5179	0.07	0	21
scaffold_404	73396	6941	0.09	0	16
scaffold_409	72103	2016	0.03	0	6
scaffold_410	71939	38	0.00	0	2
scaffold_411	71474	900	0.01	0	2
scaffold_417	69637	1804	0.03	0	10
scaffold_419	69319	2148892	31.00	0	176
scaffold_420	68952	331562	4.81	0	574
scaffold_421	68916	1602	0.02	0	2
scaffold_423	68700	7267	0.11	0	24
scaffold_424	68681	1999	0.03	0	4
scaffold_425	68182	33	0.00	0	1
scaffold_427	67806	542712	8.00	0	157
scaffold_428	67661	593	0.01	0	2
scaffold_430	66562	107	0.00	0	2
scaffold_438	65176	1377	0.02	0	4
scaffold_442	64944	851	0.01	0	4
scaffold_444	64676	405945	6.28	0	309
scaffold_445	64668	2521772	39.00	0	137
scaffold_447	64519	40812	0.63	0	94
scaffold_452	63854	2890	0.05	0	10
scaffold_454	63512	2413	0.04	0	4
scaffold_455	63113	3292	0.05	0	22
scaffold_456	62777	3327	0.05	0	9
scaffold_457	62705	643110	10.26	0	125
scaffold_461	62428	248	0.00	0	3
scaffold_466	62190	2047667	32.93	0	786
scaffold_471	61620	2037560	33.07	0	152
scaffold_476	60974	4160	0.07	0	26
scaffold_478	60445	646	0.01	0	3
scaffold_481	59996	2124406	35.41	0	444
scaffold_482	59966	116996	1.95	0	625
scaffold_490	58835	485673	8.25	0	183
scaffold_491	58808	554	0.01	0	2
scaffold_493	58543	145292	2.48	0	76
scaffold_496	58275	113	0.00	0	2
scaffold_500	57615	588304	10.21	0	254
scaffold_504	56943	1500	0.03	0	7
scaffold_510	55719	3015	0.05	0	3
scaffold_514	55279	4995	0.09	0	16
scaffold_515	55015	1842935	33.50	0	136
scaffold_516	55004	37	0.00	0	1
scaffold_520	54525	709689	13.02	0	303
scaffold_521	54504	38110	0.70	0	73
scaffold_523	54462	25442	0.47	0	35
scaffold_524	54297	2612	0.05	0	16
scaffold_525	53919	300	0.01	0	2
scaffold_527	53668	1007908	18.78	0	338
scaffold_528	53638	417484	7.78	0	103
scaffold_531	53302	35	0.00	0	1
scaffold_534	52866	267340	5.06	0	79
scaffold_535	52757	34	0.00	0	1
scaffold_536	52691	830529	15.76	0	162
scaffold_539	52237	72	0.00	0	2
scaffold_542	51910	47	0.00	0	1
scaffold_543	51704	3562	0.07	0	12
scaffold_548	51140	2958174	57.84	0	226
scaffold_549	50969	982	0.02	0	2
scaffold_553	50517	1010288	20.00	0	193
scaffold_555	50416	471451	9.35	0	176
scaffold_558	50192	1303	0.03	0	6
scaffold_559	50137	31	0.00	0	1
scaffold_561	49973	374929	7.50	0	123
scaffold_562	49804	69387	1.39	0	96
scaffold_566	49599	533804	10.76	0	161
scaffold_569	49311	2332180	47.30	0	181
scaffold_570	49254	10525	0.21	0	31
scaffold_573	48995	26789	0.55	0	57
scaffold_575	48919	57763	1.18	0	29
scaffold_576	48856	67200	1.38	0	99
scaffold_578	48740	69	0.00	0	1
scaffold_581	48584	206654	4.25	0	370
scaffold_583	48528	35	0.00	0	1
scaffold_586	48430	70	0.00	0	2
scaffold_587	48418	680327	14.05	0	111
scaffold_589	48171	2817	0.06	0	9
scaffold_593	47962	319217	6.66	0	256
scaffold_597	47835	4296	0.09	0	18
scaffold_598	47803	276	0.01	0	2
scaffold_605	46984	41	0.00	0	1
scaffold_606	46961	94584	2.01	0	214
scaffold_607	46873	48632	1.04	0	82
scaffold_608	46800	868	0.02	0	4
scaffold_610	46738	2795521	59.81	0	157
scaffold_617	45955	171391	3.73	0	90
scaffold_628	45053	778	0.02	0	2
scaffold_634	44685	43	0.00	0	1
scaffold_650	43423	573	0.01	0	14
scaffold_651	43361	553062	12.75	0	109
scaffold_658	43154	2104043	48.76	0	120
scaffold_670	42499	2144456	50.46	0	139
scaffold_683	41606	2306406	55.43	0	118
scaffold_684	41603	41151	0.99	0	81
scaffold_687	41329	12382	0.30	0	11
scaffold_693	41134	620	0.02	0	2
scaffold_694	41120	4094	0.10	0	13
scaffold_696	41059	32	0.00	0	1
scaffold_701	40953	4858	0.12	0	24
scaffold_703	40768	410775	10.08	0	786
scaffold_706	40458	37	0.00	0	1
scaffold_708	40252	21614	0.54	0	57
scaffold_714	40035	3488	0.09	0	2
scaffold_719	39806	1449	0.04	0	6
scaffold_720	39778	449	0.01	0	2
scaffold_722	39636	304957	7.69	0	208
scaffold_729	39238	37	0.00	0	1
scaffold_732	39154	6064	0.15	0	36
scaffold_734	39124	27414	0.70	0	58
scaffold_737	39008	315349	8.08	0	246
scaffold_738	38940	3252	0.08	0	14
scaffold_739	38851	1753687	45.14	0	250
scaffold_742	38789	5851	0.15	0	14
scaffold_744	38782	180384	4.65	0	107
scaffold_745	38693	874904	22.61	0	125
scaffold_750	38567	30	0.00	0	1
scaffold_753	38462	1499	0.04	0	10
scaffold_754	38425	1113076	28.97	0	132
scaffold_760	38104	113490	2.98	0	81
scaffold_763	37685	466598	12.38	0	630
scaffold_764	37550	493784	13.15	0	337
scaffold_773	37127	2039307	54.93	0	130
scaffold_774	37031	2083865	56.27	0	341
scaffold_780	36814	601288	16.33	0	591
scaffold_785	36564	1941126	53.09	0	202
scaffold_788	36497	2692	0.07	0	18
scaffold_800	36004	125	0.00	0	1
scaffold_803	35761	160729	4.49	0	101
scaffold_807	35653	153	0.00	0	2
scaffold_808	35511	1173041	33.03	0	128
scaffold_809	35480	6415	0.18	0	32
scaffold_810	35430	85	0.00	0	2
scaffold_818	34982	178093	5.09	0	120
scaffold_821	34945	302	0.01	0	2
scaffold_833	34472	586481	17.01	0	123
scaffold_845	34039	34	0.00	0	1
scaffold_853	33852	5176	0.15	0	18
scaffold_859	33426	2880	0.09	0	12
scaffold_860	33421	288	0.01	0	2
scaffold_864	33258	346	0.01	0	2
scaffold_869	33100	579	0.02	0	4
scaffold_872	33068	297	0.01	0	2
scaffold_873	33043	72590	2.20	0	159
scaffold_874	33040	300	0.01	0	2
scaffold_879	32922	41	0.00	0	2
scaffold_882	32798	543368	16.57	0	137
scaffold_883	32794	504778	15.39	0	286
scaffold_884	32779	359005	10.95	0	93
scaffold_885	32777	1548279	47.24	0	120
scaffold_899	31855	300	0.01	0	2
scaffold_902	31746	38	0.00	0	2
scaffold_903	31652	2133282	67.40	0	129
scaffold_905	31584	14341	0.45	0	47
scaffold_907	31496	426537	13.54	0	100
scaffold_910	31462	4712	0.15	0	14
scaffold_923	30987	150820	4.87	0	111
scaffold_932	30438	1289621	42.37	0	125
scaffold_934	30406	612	0.02	0	2
scaffold_938	30222	488	0.02	0	4
scaffold_941	30022	771660	25.70	0	109
scaffold_943	29973	820498	27.37	0	260
scaffold_947	29725	1004338	33.79	0	317
scaffold_950	29688	258	0.01	0	1
scaffold_962	29151	2078	0.07	0	2
scaffold_964	29103	67161	2.31	0	88
scaffold_966	29082	301	0.01	0	2
scaffold_967	29003	737355	25.42	0	133
scaffold_970	28889	193971	6.71	0	123
scaffold_972	28791	46	0.00	0	1
scaffold_976	28647	329103	11.49	0	90
scaffold_978	28520	599	0.02	0	2
scaffold_982	28286	593	0.02	0	3
scaffold_985	28251	348381	12.33	0	112
scaffold_986	28235	1200	0.04	0	5
scaffold_994	28037	282199	10.07	0	103
scaffold_997	27877	1459	0.05	0	6
scaffold_1002	27839	34	0.00	0	1
scaffold_1003	27785	1371693	49.37	0	152
scaffold_1004	27770	2003	0.07	0	8
scaffold_1005	27742	900	0.03	0	6
scaffold_1008	27705	270	0.01	0	5
scaffold_1011	27659	11153391	403.25	0	4080
scaffold_1022	27052	53	0.00	0	1
scaffold_1026	26836	276985	10.32	0	151
scaffold_1028	26783	603	0.02	0	2
scaffold_1030	26722	303876	11.37	0	90
scaffold_1036	26593	1125816	42.34	0	200
scaffold_1038	26576	97736	3.68	0	78
scaffold_1044	26404	738999	27.99	0	113
scaffold_1047	26328	1576164	59.87	0	129
scaffold_1050	26253	886	0.03	0	6
scaffold_1052	26165	7298	0.28	0	18
scaffold_1057	25896	66782	2.58	0	136
scaffold_1062	25741	268036	10.41	0	116
scaffold_1063	25720	418943	16.29	0	125
scaffold_1065	25671	300	0.01	0	1
scaffold_1069	25503	3071	0.12	0	12
scaffold_1071	25468	11381	0.45	0	66
scaffold_1074	25376	11919	0.47	0	57
scaffold_1077	25221	276	0.01	0	2
scaffold_1084	24967	174809	7.00	0	99
scaffold_1087	24842	1042091	41.95	0	124
scaffold_1089	24799	600467	24.21	0	118
scaffold_1091	24736	32	0.00	0	1
scaffold_1098	24254	300	0.01	0	2
scaffold_1109	23797	1308589	54.99	0	200
scaffold_1110	23791	886	0.04	0	4
scaffold_1116	23703	842	0.04	0	6
scaffold_1118	23606	580285	24.58	0	99
scaffold_1120	23419	888	0.04	0	5
scaffold_1125	23254	69093	2.97	0	95
scaffold_1127	23155	46	0.00	0	1
scaffold_1128	23153	41	0.00	0	1
scaffold_1129	23131	900	0.04	0	3
scaffold_1131	22973	15764	0.69	0	60
scaffold_1132	22943	332883	14.51	0	299
scaffold_1136	22733	2107	0.09	0	10
scaffold_1139	22632	6437	0.28	0	28
scaffold_1142	22476	109282	4.86	0	80
scaffold_1143	22475	1340	0.06	0	5
scaffold_1146	22372	66285	2.96	0	88
scaffold_1149	22205	894599	40.29	0	118
scaffold_1156	21820	63517	2.91	0	145
scaffold_1157	21769	1477	0.07	0	4
scaffold_1161	21697	117223	5.40	0	125
scaffold_1164	21690	1894852	87.36	0	298
scaffold_1167	21627	268520	12.42	0	86
scaffold_1169	21608	1333	0.06	0	5
scaffold_1177	21184	266	0.01	0	5
scaffold_1179	21142	296	0.01	0	2
scaffold_1180	21088	5248	0.25	0	14
scaffold_1181	20983	290	0.01	0	2
scaffold_1186	20786	1144386	55.06	0	151
scaffold_1190	20691	15469	0.75	0	91
scaffold_1197	20361	27721	1.36	0	46
scaffold_1202	20197	396226	19.62	0	212
scaffold_1204	20162	22088	1.10	0	90
scaffold_1205	20152	339078	16.83	0	394
scaffold_1206	20105	105268	5.24	0	99
scaffold_1209	19930	888	0.04	0	6
scaffold_1211	19901	342914	17.23	0	308
scaffold_1212	19798	1157	0.06	0	3
scaffold_1219	19445	876	0.05	0	6
scaffold_1220	19395	690802	35.62	0	123
scaffold_1225	19177	97865	5.10	0	116
scaffold_1229	18972	130	0.01	0	4
scaffold_1230	18963	2400	0.13	0	16
scaffold_1242	18198	39668	2.18	0	56
scaffold_1244	18058	592	0.03	0	17
scaffold_1246	17989	190431	10.59	0	77
scaffold_1251	17619	284	0.02	0	2
scaffold_1253	17582	550281	31.30	0	224
scaffold_1254	17563	23946	1.36	0	70
scaffold_1256	17277	2351	0.14	0	16
scaffold_1259	17119	6081	0.36	0	23
scaffold_1267	16792	77855	4.64	0	69
scaffold_1270	16603	17397	1.05	0	74
scaffold_1273	16434	576418	35.07	0	107
scaffold_1276	16224	22819	1.41	0	67
scaffold_1279	16204	3407	0.21	0	18
scaffold_1291	14993	4448	0.30	0	26
scaffold_1292	14928	1190	0.08	0	8
scaffold_1293	14921	5665	0.38	0	22
scaffold_1301	14452	11865	0.82	0	48
scaffold_1308	13082	194035	14.83	0	96
scaffold_1318	10914	4972	0.46	0	26
total	2132345273	116792165772	54.77	0	17080
