chrom	length	bases	mean	min	max
scaffold_201	224975	2883445	12.82	0	95
scaffold_202	223132	2590481	11.61	0	152
scaffold_203	220366	860978	3.91	0	82
scaffold_204	219104	300	0.00	0	2
scaffold_206	215673	52765	0.24	0	64
scaffold_207	213671	904	0.00	0	4
scaffold_208	211760	277	0.00	0	2
scaffold_209	209908	91950	0.44	0	26
scaffold_211	209284	76393	0.37	0	41
scaffold_212	207844	2138560	10.29	0	139
scaffold_213	203137	3836566	18.89	0	57
scaffold_214	202981	2700	0.01	0	10
scaffold_215	202568	300	0.00	0	1
scaffold_216	201849	594	0.00	0	1
scaffold_217	199481	63996	0.32	0	60
scaffold_218	198762	201103	1.01	0	70
scaffold_219	196943	2787080	14.15	0	64
scaffold_220	195249	2716693	13.91	0	141
scaffold_222	189271	46	0.00	0	1
scaffold_224	187788	489346	2.61	0	107
scaffold_225	186308	23277	0.12	0	57
scaffold_226	184860	1293749	7.00	0	124
scaffold_227	184516	2602	0.01	0	11
scaffold_229	179276	38	0.00	0	2
scaffold_231	175432	541760	3.09	0	59
scaffold_232	173008	17498	0.10	0	23
scaffold_233	171644	4426	0.03	0	7
scaffold_234	170489	45	0.00	0	1
scaffold_235	170478	582	0.00	0	2
scaffold_238	162219	130	0.00	0	4
scaffold_239	158967	2002475	12.60	0	64
scaffold_240	158773	80	0.00	0	1
scaffold_241	158756	80	0.00	0	4
scaffold_243	158192	6293	0.04	0	21
scaffold_244	158152	5822	0.04	0	19
scaffold_246	156028	1387287	8.89	0	49
scaffold_247	155884	45146	0.29	0	51
scaffold_249	154259	1191674	7.73	0	72
scaffold_250	149453	199498	1.33	0	53
scaffold_251	147965	1872191	12.65	0	1409
scaffold_252	147800	238	0.00	0	8
scaffold_253	147505	813426	5.51	0	266
scaffold_254	146879	1191	0.01	0	3
scaffold_256	145616	1266504	8.70	0	256
scaffold_259	144121	18230	0.13	0	80
scaffold_262	140610	6568	0.05	0	8
scaffold_265	137912	302	0.00	0	2
scaffold_268	137109	2784	0.02	0	10
scaffold_270	136931	1153407	8.42	0	51
scaffold_271	136174	1084071	7.96	0	52
scaffold_272	135704	156251	1.15	0	77
scaffold_273	135063	2374	0.02	0	6
scaffold_274	133653	420492	3.15	0	598
scaffold_276	133207	580	0.00	0	3
scaffold_277	132175	1167757	8.83	0	53
scaffold_278	131122	4981	0.04	0	17
scaffold_280	130103	4083	0.03	0	28
scaffold_281	129669	90588	0.70	0	43
scaffold_283	127948	5371	0.04	0	10
scaffold_284	127938	44419	0.35	0	56
scaffold_287	124276	15137	0.12	0	81
scaffold_290	121544	2071949	17.05	0	73
scaffold_291	120716	116226	0.96	0	337
scaffold_292	119073	51043	0.43	0	74
scaffold_293	119068	54404	0.46	0	31
scaffold_295	117175	568931	4.86	0	122
scaffold_297	115199	908147	7.88	0	4414
scaffold_300	114207	50	0.00	0	2
scaffold_301	112761	435244	3.86	0	73
scaffold_302	112339	584	0.01	0	4
scaffold_305	108249	59506	0.55	0	339
scaffold_309	104899	32	0.00	0	1
scaffold_310	104625	38	0.00	0	2
scaffold_312	102750	1370950	13.34	0	55
scaffold_313	102258	431350	4.22	0	63
scaffold_316	101110	58	0.00	0	1
scaffold_317	100528	1076	0.01	0	2
scaffold_319	99952	7655	0.08	0	28
scaffold_320	99843	3022	0.03	0	8
scaffold_322	98500	170	0.00	0	4
scaffold_324	97239	95662	0.98	0	91
scaffold_326	95790	3561	0.04	0	13
scaffold_327	95558	66	0.00	0	2
scaffold_328	95082	846200	8.90	0	61
scaffold_330	94790	67817	0.72	0	192
scaffold_332	94453	57951	0.61	0	29
scaffold_333	93463	692807	7.41	0	46
scaffold_337	93133	1316842	14.14	0	55
scaffold_339	92259	73211	0.79	0	34
scaffold_340	92177	7653	0.08	0	12
scaffold_342	91765	3667	0.04	0	4
scaffold_345	90701	860	0.01	0	3
scaffold_347	90639	106122	1.17	0	32
scaffold_350	89979	128237	1.43	0	773
scaffold_354	88009	9439	0.11	0	20
scaffold_357	87024	5107	0.06	0	36
scaffold_359	85880	5911	0.07	0	27
scaffold_361	84917	6855	0.08	0	24
scaffold_362	84600	38	0.00	0	2
scaffold_366	81745	637	0.01	0	4
scaffold_373	81107	30	0.00	0	1
scaffold_377	80191	6214	0.08	0	10
scaffold_378	80027	38	0.00	0	2
scaffold_379	79556	9607	0.12	0	8
scaffold_383	78512	1237497	15.76	0	76
scaffold_384	78255	300	0.00	0	1
scaffold_386	77742	919609	11.83	0	53
scaffold_389	77152	70	0.00	0	2
scaffold_390	77018	251960	3.27	0	711
scaffold_396	75916	3142	0.04	0	8
scaffold_400	75097	1487594	19.81	0	55
scaffold_401	73974	2924	0.04	0	12
scaffold_404	73396	1208	0.02	0	2
scaffold_409	72103	833	0.01	0	5
scaffold_411	71474	600	0.01	0	2
scaffold_413	71173	38	0.00	0	2
scaffold_415	70283	44	0.00	0	1
scaffold_417	69637	1491	0.02	0	6
scaffold_419	69319	697845	10.07	0	47
scaffold_420	68952	111415	1.62	0	209
scaffold_421	68916	1430	0.02	0	2
scaffold_423	68700	4428	0.06	0	22
scaffold_424	68681	581	0.01	0	1
scaffold_427	67806	157315	2.32	0	42
scaffold_428	67661	3300	0.05	0	5
scaffold_429	66865	80	0.00	0	4
scaffold_438	65176	600	0.01	0	2
scaffold_444	64676	124820	1.93	0	45
scaffold_445	64668	837238	12.95	0	53
scaffold_447	64519	14398	0.22	0	43
scaffold_452	63854	600	0.01	0	4
scaffold_454	63512	304	0.00	0	2
scaffold_456	62777	1756	0.03	0	4
scaffold_457	62705	189412	3.02	0	44
scaffold_461	62428	88	0.00	0	1
scaffold_466	62190	1031855	16.59	0	317
scaffold_471	61620	628000	10.19	0	54
scaffold_476	60974	597	0.01	0	4
scaffold_480	60110	80	0.00	0	4
scaffold_481	59996	639757	10.66	0	151
scaffold_482	59966	32681	0.54	0	166
scaffold_485	59648	46	0.00	0	2
scaffold_490	58835	138153	2.35	0	61
scaffold_491	58808	564	0.01	0	2
scaffold_493	58543	45470	0.78	0	31
scaffold_497	58225	48	0.00	0	1
scaffold_500	57615	170520	2.96	0	47
scaffold_504	56943	300	0.01	0	1
scaffold_510	55719	500	0.01	0	2
scaffold_512	55486	40	0.00	0	1
scaffold_514	55279	3180	0.06	0	11
scaffold_515	55015	560720	10.19	0	46
scaffold_520	54525	216517	3.97	0	79
scaffold_521	54504	12511	0.23	0	25
scaffold_523	54462	5907	0.11	0	12
scaffold_524	54297	1793	0.03	0	11
scaffold_527	53668	331490	6.18	0	86
scaffold_528	53638	141252	2.63	0	43
scaffold_534	52866	84586	1.60	0	30
scaffold_536	52691	263539	5.00	0	45
scaffold_542	51910	37	0.00	0	1
scaffold_543	51704	286	0.01	0	2
scaffold_548	51140	939068	18.36	0	62
scaffold_549	50969	936	0.02	0	4
scaffold_553	50517	332522	6.58	0	72
scaffold_555	50416	144757	2.87	0	77
scaffold_558	50192	545	0.01	0	2
scaffold_561	49973	140807	2.82	0	137
scaffold_562	49804	25704	0.52	0	24
scaffold_566	49599	194697	3.93	0	91
scaffold_569	49311	732293	14.85	0	53
scaffold_570	49254	3327	0.07	0	15
scaffold_573	48995	6336	0.13	0	9
scaffold_575	48919	19639	0.40	0	13
scaffold_576	48856	24388	0.50	0	27
scaffold_577	48849	34	0.00	0	1
scaffold_581	48584	46590	0.96	0	43
scaffold_582	48539	38	0.00	0	2
scaffold_587	48418	193987	4.01	0	42
scaffold_589	48171	437	0.01	0	2
scaffold_593	47962	132039	2.75	0	101
scaffold_597	47835	3180	0.07	0	7
scaffold_603	47396	40	0.00	0	2
scaffold_604	47227	45	0.00	0	1
scaffold_606	46961	31460	0.67	0	57
scaffold_607	46873	17534	0.37	0	30
scaffold_608	46800	594	0.01	0	4
scaffold_610	46738	866324	18.54	0	49
scaffold_617	45955	47274	1.03	0	28
scaffold_628	45053	310	0.01	0	2
scaffold_650	43423	246	0.01	0	6
scaffold_651	43361	161043	3.71	0	38
scaffold_658	43154	700768	16.24	0	49
scaffold_670	42499	690108	16.24	0	52
scaffold_673	42349	38	0.00	0	2
scaffold_678	41990	38	0.00	0	2
scaffold_680	41941	31	0.00	0	1
scaffold_683	41606	735538	17.68	0	49
scaffold_684	41603	11595	0.28	0	30
scaffold_687	41329	6483	0.16	0	8
scaffold_693	41134	300	0.01	0	1
scaffold_694	41120	3579	0.09	0	17
scaffold_701	40953	2530	0.06	0	16
scaffold_703	40768	138155	3.39	0	311
scaffold_704	40681	114	0.00	0	2
scaffold_708	40252	5228	0.13	0	15
scaffold_709	40251	293	0.01	0	2
scaffold_722	39636	178482	4.50	0	198
scaffold_732	39154	3798	0.10	0	26
scaffold_733	39151	42	0.00	0	2
scaffold_734	39124	5813	0.15	0	11
scaffold_737	39008	105468	2.70	0	88
scaffold_738	38940	5441	0.14	0	14
scaffold_739	38851	548624	14.12	0	83
scaffold_742	38789	2903	0.07	0	6
scaffold_744	38782	67022	1.73	0	33
scaffold_745	38693	279627	7.23	0	43
scaffold_753	38462	312	0.01	0	1
scaffold_754	38425	381724	9.93	0	58
scaffold_760	38104	29572	0.78	0	52
scaffold_761	38053	38	0.00	0	2
scaffold_763	37685	116350	3.09	0	47
scaffold_764	37550	123218	3.28	0	50
scaffold_773	37127	668704	18.01	0	49
scaffold_774	37031	649454	17.54	0	80
scaffold_776	36942	300	0.01	0	2
scaffold_778	36872	46	0.00	0	1
scaffold_780	36814	179204	4.87	0	37
scaffold_785	36564	636866	17.42	0	59
scaffold_788	36497	300	0.01	0	2
scaffold_803	35761	62646	1.75	0	75
scaffold_804	35759	36	0.00	0	1
scaffold_808	35511	355186	10.00	0	48
scaffold_818	34982	44758	1.28	0	26
scaffold_833	34472	177926	5.16	0	45
scaffold_853	33852	1200	0.04	0	4
scaffold_859	33426	1188	0.04	0	6
scaffold_860	33421	288	0.01	0	2
scaffold_864	33258	288	0.01	0	2
scaffold_873	33043	22483	0.68	0	77
scaffold_874	33040	114	0.00	0	2
scaffold_882	32798	194434	5.93	0	110
scaffold_883	32794	172422	5.26	0	87
scaffold_884	32779	122095	3.72	0	38
scaffold_885	32777	482953	14.73	0	50
scaffold_903	31652	718733	22.71	0	51
scaffold_905	31584	4708	0.15	0	10
scaffold_907	31496	120672	3.83	0	39
scaffold_910	31462	2083	0.07	0	6
scaffold_913	31337	79	0.00	0	2
scaffold_923	30987	75114	2.42	0	64
scaffold_932	30438	409683	13.46	0	52
scaffold_940	30028	170	0.01	0	5
scaffold_941	30022	242454	8.08	0	48
scaffold_943	29973	184074	6.14	0	56
scaffold_947	29725	298555	10.04	0	82
scaffold_956	29414	412	0.01	0	6
scaffold_962	29151	22029	0.76	0	14
scaffold_964	29103	37021	1.27	0	52
scaffold_966	29082	277	0.01	0	1
scaffold_967	29003	238730	8.23	0	70
scaffold_968	28990	34	0.00	0	1
scaffold_970	28889	60549	2.10	0	34
scaffold_976	28647	98765	3.45	0	38
scaffold_985	28251	111547	3.95	0	43
scaffold_994	28037	100698	3.59	0	38
scaffold_997	27877	1447	0.05	0	4
scaffold_1003	27785	434351	15.63	0	45
scaffold_1004	27770	1681	0.06	0	9
scaffold_1005	27742	887	0.03	0	6
scaffold_1011	27659	5182967	187.39	0	2013
scaffold_1014	27327	40	0.00	0	2
scaffold_1026	26836	76054	2.83	0	40
scaffold_1030	26722	98785	3.70	0	38
scaffold_1036	26593	359113	13.50	0	62
scaffold_1038	26576	36803	1.38	0	36
scaffold_1044	26404	235482	8.92	0	49
scaffold_1047	26328	503775	19.13	0	51
scaffold_1050	26253	300	0.01	0	2
scaffold_1052	26165	1951	0.07	0	4
scaffold_1057	25896	27512	1.06	0	48
scaffold_1062	25741	73340	2.85	0	38
scaffold_1063	25720	129934	5.05	0	32
scaffold_1067	25507	250	0.01	0	2
scaffold_1069	25503	898	0.04	0	6
scaffold_1074	25376	2100	0.08	0	14
scaffold_1077	25221	300	0.01	0	2
scaffold_1084	24967	55576	2.23	0	37
scaffold_1087	24842	298270	12.01	0	42
scaffold_1089	24799	175732	7.09	0	40
scaffold_1098	24254	300	0.01	0	2
scaffold_1103	23950	38	0.00	0	2
scaffold_1109	23797	423266	17.79	0	65
scaffold_1116	23703	521	0.02	0	4
scaffold_1118	23606	181925	7.71	0	36
scaffold_1120	23419	583	0.02	0	4
scaffold_1122	23327	40	0.00	0	2
scaffold_1125	23254	20768	0.89	0	28
scaffold_1131	22973	5693	0.25	0	25
scaffold_1132	22943	105076	4.58	0	100
scaffold_1136	22733	597	0.03	0	3
scaffold_1139	22632	1488	0.07	0	7
scaffold_1142	22476	42680	1.90	0	34
scaffold_1143	22475	1340	0.06	0	7
scaffold_1146	22372	22215	0.99	0	34
scaffold_1149	22205	288329	12.98	0	46
scaffold_1151	22176	299	0.01	0	2
scaffold_1156	21820	10998	0.50	0	30
scaffold_1157	21769	1468	0.07	0	3
scaffold_1161	21697	45953	2.12	0	38
scaffold_1164	21690	412261	19.01	0	69
scaffold_1167	21627	84065	3.89	0	35
scaffold_1169	21608	250	0.01	0	2
scaffold_1174	21351	48	0.00	0	1
scaffold_1176	21286	300	0.01	0	2
scaffold_1180	21088	1531	0.07	0	4
scaffold_1181	20983	300	0.01	0	2
scaffold_1186	20786	358515	17.25	0	60
scaffold_1190	20691	3740	0.18	0	22
scaffold_1197	20361	7819	0.38	0	14
scaffold_1202	20197	127359	6.31	0	59
scaffold_1204	20162	7426	0.37	0	33
scaffold_1205	20152	100159	4.97	0	112
scaffold_1206	20105	36497	1.82	0	33
scaffold_1209	19930	594	0.03	0	4
scaffold_1211	19901	191369	9.62	0	136
scaffold_1212	19798	1778	0.09	0	8
scaffold_1220	19395	222370	11.47	0	41
scaffold_1225	19177	26474	1.38	0	37
scaffold_1230	18963	291	0.02	0	2
scaffold_1237	18512	2349	0.13	0	16
scaffold_1242	18198	10996	0.60	0	15
scaffold_1244	18058	248	0.01	0	7
scaffold_1246	17989	66667	3.71	0	28
scaffold_1253	17582	167717	9.54	0	65
scaffold_1254	17563	3298	0.19	0	19
scaffold_1256	17277	894	0.05	0	6
scaffold_1267	16792	20597	1.23	0	34
scaffold_1270	16603	5588	0.34	0	27
scaffold_1273	16434	190086	11.57	0	47
scaffold_1276	16224	8643	0.53	0	26
scaffold_1279	16204	844	0.05	0	5
scaffold_1291	14993	600	0.04	0	3
scaffold_1293	14921	565	0.04	0	2
scaffold_1301	14452	5082	0.35	0	24
scaffold_1308	13082	69206	5.29	0	39
scaffold_1318	10914	1500	0.14	0	8
total	2127484796	37328179142	17.55	0	5583
