chrom	length	bases	mean	min	max
scaffold_59	917863	201711	0.22	0	54
scaffold_60	912060	213711	0.23	0	120
scaffold_61	904647	5067921	5.60	0	1587
scaffold_62	884248	882470	1.00	0	108
scaffold_63	867928	174227	0.20	0	84
scaffold_64	841645	323338	0.38	0	191
scaffold_65	832083	84929	0.10	0	34
scaffold_66	826999	94321	0.11	0	62
scaffold_67	823448	20674584	25.11	0	428
scaffold_68	810612	599847	0.74	0	129
scaffold_69	793079	811953	1.02	0	278
scaffold_70	782272	16063204	20.53	0	173
scaffold_71	766061	332526	0.43	0	75
scaffold_72	730958	490790	0.67	0	366
scaffold_73	720968	446272	0.62	0	179
scaffold_74	694750	330259	0.48	0	98
scaffold_75	682876	49833	0.07	0	33
scaffold_76	675224	800	0.00	0	2
scaffold_77	648781	2194737	3.38	0	429
scaffold_78	647957	730631	1.13	0	68
scaffold_79	644743	888867	1.38	0	315
scaffold_80	643888	63332	0.10	0	52
scaffold_81	641836	124644	0.19	0	112
scaffold_82	641623	92143	0.14	0	64
scaffold_83	632156	418273	0.66	0	64
scaffold_84	618935	133558	0.22	0	134
scaffold_85	608512	1532164	2.52	0	268
scaffold_86	599561	41362	0.07	0	59
scaffold_87	597950	698636	1.17	0	93
scaffold_88	593645	11594223	19.53	0	100
scaffold_89	589793	127017	0.22	0	90
scaffold_90	587799	254239	0.43	0	115
scaffold_91	579954	483785	0.83	0	63
scaffold_92	575435	13564	0.02	0	26
scaffold_93	574812	2659	0.00	0	4
scaffold_94	573203	124702	0.22	0	43
scaffold_95	571820	5698244	9.97	0	527
scaffold_96	569116	520961	0.92	0	207
scaffold_97	566767	9240688	16.30	0	312
scaffold_98	562264	364427	0.65	0	630
scaffold_99	552607	1373489	2.49	0	52
scaffold_100	552600	64358	0.12	0	111
scaffold_101	551962	250767	0.45	0	318
scaffold_102	538660	4670855	8.67	0	233
scaffold_103	529121	124446	0.24	0	55
scaffold_104	524994	549675	1.05	0	92
scaffold_105	510983	2347	0.00	0	9
scaffold_106	487615	705647	1.45	0	205
scaffold_107	486710	5396366	11.09	0	119
scaffold_108	477535	486485	1.02	0	102
scaffold_109	476316	16115	0.03	0	28
scaffold_110	473572	64994	0.14	0	96
scaffold_111	472568	184432	0.39	0	169
scaffold_112	464128	43187	0.09	0	30
scaffold_113	434512	15846	0.04	0	24
scaffold_114	428327	41394	0.10	0	55
scaffold_115	426002	2669	0.01	0	13
scaffold_116	425001	668544	1.57	0	57
scaffold_117	421247	80538	0.19	0	39
scaffold_118	417582	107235	0.26	0	112
scaffold_119	414965	8347845	20.12	0	81
scaffold_120	412321	1003508	2.43	0	237
scaffold_121	411527	277404	0.67	0	69
scaffold_122	410311	5781	0.01	0	9
scaffold_123	408673	272639	0.67	0	62
scaffold_124	403770	3848	0.01	0	14
scaffold_125	386874	22135	0.06	0	37
scaffold_126	386683	839689	2.17	0	183
scaffold_127	384542	1377	0.00	0	6
scaffold_128	384535	8087695	21.03	0	110
scaffold_129	384120	37	0.00	0	1
scaffold_130	377893	331397	0.88	0	110
scaffold_131	371774	7131464	19.18	0	144
scaffold_132	370701	13249	0.04	0	26
scaffold_133	369452	2441078	6.61	0	939
scaffold_134	369357	124285	0.34	0	60
scaffold_135	363025	60348	0.17	0	40
scaffold_136	362827	32594	0.09	0	24
scaffold_137	361309	277675	0.77	0	155
scaffold_138	361307	2857	0.01	0	5
scaffold_139	361075	175772	0.49	0	46
scaffold_140	360845	3202	0.01	0	4
scaffold_141	355646	431240	1.21	0	1216
scaffold_142	354330	594	0.00	0	2
scaffold_144	349397	1931769	5.53	0	114
scaffold_145	345615	589	0.00	0	2
scaffold_146	341776	131757	0.39	0	120
scaffold_147	340558	238905	0.70	0	94
scaffold_148	340397	3442554	10.11	0	148
scaffold_149	338565	241442	0.71	0	43
scaffold_150	331634	776697	2.34	0	450
scaffold_152	321929	6956	0.02	0	13
scaffold_153	319818	4043	0.01	0	13
scaffold_155	317673	51155	0.16	0	84
scaffold_156	317429	12316	0.04	0	36
scaffold_157	314480	16080	0.05	0	79
scaffold_158	313413	1871688	5.97	0	745
scaffold_159	312155	519535	1.66	0	267
scaffold_160	308401	236106	0.77	0	49
scaffold_161	308107	3545793	11.51	0	133
scaffold_162	307127	753784	2.45	0	193
scaffold_163	306710	358659	1.17	0	147
scaffold_164	303353	50924	0.17	0	61
scaffold_165	301187	600	0.00	0	4
scaffold_166	300284	3256094	10.84	0	63
scaffold_167	299327	104475	0.35	0	86
scaffold_169	297747	4046	0.01	0	12
scaffold_170	296823	220459	0.74	0	45
scaffold_171	294268	17227	0.06	0	40
scaffold_172	292543	3928794	13.43	0	58
scaffold_173	292198	1945	0.01	0	9
scaffold_174	291683	75335	0.26	0	58
scaffold_175	289071	7665	0.03	0	10
scaffold_176	284263	598739	2.11	0	460
scaffold_179	273677	7128	0.03	0	15
scaffold_180	272495	2603	0.01	0	4
scaffold_181	272201	20182	0.07	0	23
scaffold_182	269380	3146643	11.68	0	67
scaffold_183	268932	849	0.00	0	4
scaffold_184	265838	17940	0.07	0	61
scaffold_185	260123	568	0.00	0	4
scaffold_186	259862	594	0.00	0	2
scaffold_189	255803	144353	0.56	0	71
scaffold_190	255030	23172	0.09	0	21
scaffold_191	254807	1459	0.01	0	4
scaffold_192	250226	54729	0.22	0	67
scaffold_193	250204	3756492	15.01	0	70
scaffold_194	239700	4146	0.02	0	20
scaffold_195	234697	38792	0.17	0	46
scaffold_196	226946	23767	0.10	0	64
scaffold_197	226579	4517735	19.94	0	63
scaffold_198	226175	3820	0.02	0	18
scaffold_199	225761	315815	1.40	0	69
scaffold_200	225032	2132868	9.48	0	59
scaffold_201	224975	3757690	16.70	0	66
scaffold_202	223132	1856272	8.32	0	100
scaffold_203	220366	1064832	4.83	0	114
scaffold_205	217326	300	0.00	0	2
scaffold_206	215673	60275	0.28	0	65
scaffold_207	213671	1135	0.01	0	4
scaffold_208	211760	600	0.00	0	2
scaffold_209	209908	138647	0.66	0	41
scaffold_211	209284	83496	0.40	0	36
scaffold_212	207844	2924556	14.07	0	160
scaffold_213	203137	4968828	24.46	0	66
scaffold_214	202981	2906	0.01	0	12
scaffold_215	202568	617	0.00	0	2
scaffold_216	201849	600	0.00	0	2
scaffold_217	199481	125837	0.63	0	81
scaffold_218	198762	534554	2.69	0	83
scaffold_219	196943	3651649	18.54	0	99
scaffold_220	195249	3349772	17.16	0	94
scaffold_224	187788	518377	2.76	0	72
scaffold_225	186308	51866	0.28	0	91
scaffold_226	184860	1603949	8.68	0	133
scaffold_227	184516	6737	0.04	0	21
scaffold_231	175432	693150	3.95	0	127
scaffold_232	173008	31648	0.18	0	38
scaffold_233	171644	6989	0.04	0	16
scaffold_236	168239	38	0.00	0	2
scaffold_239	158967	2481350	15.61	0	221
scaffold_243	158192	7994	0.05	0	19
scaffold_244	158152	1656	0.01	0	6
scaffold_245	156228	292	0.00	0	2
scaffold_246	156028	1754182	11.24	0	59
scaffold_247	155884	65161	0.42	0	36
scaffold_249	154259	1473155	9.55	0	120
scaffold_250	149453	233069	1.56	0	51
scaffold_251	147965	2288591	15.47	0	1082
scaffold_252	147800	465	0.00	0	19
scaffold_253	147505	891954	6.05	0	161
scaffold_254	146879	302	0.00	0	2
scaffold_255	145848	300	0.00	0	2
scaffold_256	145616	1605087	11.02	0	296
scaffold_259	144121	3757	0.03	0	16
scaffold_262	140610	9585	0.07	0	13
scaffold_263	140099	291	0.00	0	1
scaffold_265	137912	297	0.00	0	2
scaffold_268	137109	3990	0.03	0	6
scaffold_270	136931	1470293	10.74	0	124
scaffold_271	136174	1346934	9.89	0	66
scaffold_272	135704	201322	1.48	0	71
scaffold_273	135063	1313	0.01	0	2
scaffold_274	133653	496044	3.71	0	590
scaffold_276	133207	951	0.01	0	4
scaffold_277	132175	1413739	10.70	0	62
scaffold_278	131122	9810	0.07	0	19
scaffold_279	130948	1566	0.01	0	4
scaffold_280	130103	1184	0.01	0	8
scaffold_281	129669	109898	0.85	0	51
scaffold_283	127948	6764	0.05	0	20
scaffold_284	127938	61825	0.48	0	76
scaffold_285	126062	900	0.01	0	3
scaffold_287	124276	35164	0.28	0	185
scaffold_288	123547	300	0.00	0	2
scaffold_290	121544	2536141	20.87	0	76
scaffold_291	120716	112930	0.94	0	317
scaffold_292	119073	82601	0.69	0	140
scaffold_293	119068	74443	0.63	0	28
scaffold_295	117175	705666	6.02	0	149
scaffold_297	115199	965461	8.38	0	4765
scaffold_298	115136	46	0.00	0	1
scaffold_301	112761	532622	4.72	0	74
scaffold_305	108249	72753	0.67	0	429
scaffold_306	107642	1450	0.01	0	4
scaffold_307	106530	1192	0.01	0	8
scaffold_309	104899	49	0.00	0	1
scaffold_312	102750	1769027	17.22	0	73
scaffold_313	102258	518640	5.07	0	60
scaffold_316	101110	172	0.00	0	4
scaffold_317	100528	450	0.00	0	2
scaffold_319	99952	9217	0.09	0	44
scaffold_320	99843	14079	0.14	0	26
scaffold_322	98500	70	0.00	0	1
scaffold_324	97239	146774	1.51	0	128
scaffold_326	95790	1222	0.01	0	2
scaffold_328	95082	1091682	11.48	0	69
scaffold_330	94790	112591	1.19	0	339
scaffold_332	94453	87786	0.93	0	39
scaffold_333	93463	860815	9.21	0	68
scaffold_337	93133	1624486	17.44	0	57
scaffold_339	92259	116145	1.26	0	49
scaffold_340	92177	11271	0.12	0	12
scaffold_342	91765	1772	0.02	0	2
scaffold_345	90701	1392	0.02	0	6
scaffold_347	90639	136852	1.51	0	30
scaffold_348	90541	562	0.01	0	2
scaffold_350	89979	158845	1.77	0	961
scaffold_354	88009	15551	0.18	0	24
scaffold_357	87024	29001	0.33	0	198
scaffold_359	85880	4197	0.05	0	22
scaffold_360	85501	648	0.01	0	3
scaffold_361	84917	4707	0.06	0	16
scaffold_366	81745	342	0.00	0	2
scaffold_375	80950	47	0.00	0	1
scaffold_377	80191	11239	0.14	0	15
scaffold_379	79556	10297	0.13	0	20
scaffold_380	79260	40	0.00	0	2
scaffold_383	78512	1459735	18.59	0	89
scaffold_386	77742	1156078	14.87	0	62
scaffold_388	77429	70	0.00	0	2
scaffold_390	77018	201962	2.62	0	408
scaffold_396	75916	2521	0.03	0	4
scaffold_400	75097	1929879	25.70	0	66
scaffold_401	73974	1383	0.02	0	4
scaffold_404	73396	6751	0.09	0	18
scaffold_409	72103	592	0.01	0	3
scaffold_411	71474	588	0.01	0	2
scaffold_414	70416	600	0.01	0	2
scaffold_417	69637	1497	0.02	0	9
scaffold_419	69319	927449	13.38	0	132
scaffold_420	68952	124363	1.80	0	219
scaffold_421	68916	1190	0.02	0	4
scaffold_423	68700	2774	0.04	0	12
scaffold_424	68681	1393	0.02	0	4
scaffold_427	67806	175308	2.59	0	40
scaffold_428	67661	3244	0.05	0	11
scaffold_429	66865	40	0.00	0	2
scaffold_438	65176	600	0.01	0	2
scaffold_444	64676	174232	2.69	0	63
scaffold_445	64668	1042254	16.12	0	58
scaffold_446	64615	302	0.00	0	2
scaffold_447	64519	21067	0.33	0	42
scaffold_452	63854	873	0.01	0	3
scaffold_454	63512	1193	0.02	0	2
scaffold_455	63113	1500	0.02	0	10
scaffold_456	62777	2908	0.05	0	14
scaffold_457	62705	257018	4.10	0	47
scaffold_461	62428	3599	0.06	0	14
scaffold_466	62190	1139997	18.33	0	351
scaffold_471	61620	839798	13.63	0	69
scaffold_476	60974	2100	0.03	0	14
scaffold_478	60445	300	0.00	0	2
scaffold_481	59996	834365	13.91	0	159
scaffold_482	59966	28475	0.47	0	149
scaffold_490	58835	164992	2.80	0	46
scaffold_493	58543	63169	1.08	0	34
scaffold_496	58275	69	0.00	0	2
scaffold_499	57894	30	0.00	0	1
scaffold_500	57615	173520	3.01	0	49
scaffold_504	56943	300	0.01	0	2
scaffold_509	55915	600	0.01	0	2
scaffold_510	55719	540	0.01	0	4
scaffold_514	55279	2096	0.04	0	5
scaffold_515	55015	676221	12.29	0	58
scaffold_520	54525	260787	4.78	0	127
scaffold_521	54504	10937	0.20	0	31
scaffold_523	54462	8621	0.16	0	10
scaffold_524	54297	2203	0.04	0	9
scaffold_525	53919	292	0.01	0	2
scaffold_527	53668	787358	14.67	0	157
scaffold_528	53638	174602	3.26	0	42
scaffold_534	52866	109440	2.07	0	44
scaffold_536	52691	331784	6.30	0	66
scaffold_543	51704	774	0.01	0	4
scaffold_546	51290	588	0.01	0	2
scaffold_548	51140	1201505	23.49	0	95
scaffold_549	50969	799	0.02	0	2
scaffold_553	50517	370801	7.34	0	81
scaffold_555	50416	170487	3.38	0	61
scaffold_558	50192	595	0.01	0	4
scaffold_561	49973	145127	2.90	0	51
scaffold_562	49804	25311	0.51	0	20
scaffold_566	49599	221524	4.47	0	83
scaffold_569	49311	885084	17.95	0	58
scaffold_570	49254	5542	0.11	0	20
scaffold_573	48995	7455	0.15	0	10
scaffold_575	48919	37435	0.77	0	45
scaffold_576	48856	21666	0.44	0	31
scaffold_578	48740	36	0.00	0	1
scaffold_581	48584	69698	1.43	0	48
scaffold_587	48418	257123	5.31	0	57
scaffold_589	48171	1702	0.04	0	6
scaffold_593	47962	133224	2.78	0	99
scaffold_597	47835	1992	0.04	0	7
scaffold_598	47803	298	0.01	0	1
scaffold_606	46961	53883	1.15	0	108
scaffold_607	46873	21188	0.45	0	46
scaffold_610	46738	1129468	24.17	0	57
scaffold_617	45955	68597	1.49	0	39
scaffold_628	45053	270	0.01	0	2
scaffold_650	43423	41	0.00	0	1
scaffold_651	43361	213728	4.93	0	118
scaffold_658	43154	866642	20.08	0	56
scaffold_670	42499	827180	19.46	0	52
scaffold_683	41606	952249	22.89	0	65
scaffold_684	41603	10368	0.25	0	14
scaffold_687	41329	8152	0.20	0	8
scaffold_693	41134	300	0.01	0	2
scaffold_694	41120	3411	0.08	0	7
scaffold_701	40953	600	0.01	0	2
scaffold_703	40768	150113	3.68	0	321
scaffold_708	40252	11419	0.28	0	29
scaffold_714	40035	1141	0.03	0	2
scaffold_719	39806	273	0.01	0	2
scaffold_722	39636	131538	3.32	0	59
scaffold_732	39154	2915	0.07	0	20
scaffold_734	39124	9362	0.24	0	15
scaffold_737	39008	96875	2.48	0	50
scaffold_738	38940	1140	0.03	0	3
scaffold_739	38851	664969	17.12	0	153
scaffold_742	38789	3544	0.09	0	7
scaffold_744	38782	84374	2.18	0	47
scaffold_745	38693	368627	9.53	0	55
scaffold_751	38496	300	0.01	0	2
scaffold_753	38462	1467	0.04	0	10
scaffold_754	38425	450021	11.71	0	55
scaffold_760	38104	44363	1.16	0	41
scaffold_763	37685	200594	5.32	0	323
scaffold_764	37550	245590	6.54	0	213
scaffold_773	37127	871826	23.48	0	57
scaffold_774	37031	816042	22.04	0	100
scaffold_776	36942	300	0.01	0	2
scaffold_780	36814	258286	7.02	0	68
scaffold_784	36576	274	0.01	0	2
scaffold_785	36564	795491	21.76	0	93
scaffold_803	35761	56051	1.57	0	45
scaffold_807	35653	62	0.00	0	1
scaffold_808	35511	454916	12.81	0	48
scaffold_809	35480	1798	0.05	0	10
scaffold_818	34982	58687	1.68	0	26
scaffold_833	34472	223050	6.47	0	49
scaffold_842	34135	34	0.00	0	1
scaffold_853	33852	2484	0.07	0	11
scaffold_859	33426	2026	0.06	0	8
scaffold_860	33421	254	0.01	0	2
scaffold_861	33331	38	0.00	0	2
scaffold_864	33258	939	0.03	0	3
scaffold_873	33043	16875	0.51	0	39
scaffold_882	32798	221902	6.77	0	69
scaffold_883	32794	379335	11.57	0	192
scaffold_884	32779	169164	5.16	0	70
scaffold_885	32777	574500	17.53	0	53
scaffold_895	31944	38	0.00	0	2
scaffold_899	31855	600	0.02	0	4
scaffold_903	31652	861989	27.23	0	56
scaffold_905	31584	6518	0.21	0	15
scaffold_907	31496	140638	4.47	0	54
scaffold_908	31487	33	0.00	0	1
scaffold_910	31462	4166	0.13	0	12
scaffold_923	30987	96729	3.12	0	59
scaffold_932	30438	530082	17.42	0	58
scaffold_941	30022	327641	10.91	0	53
scaffold_943	29973	614278	20.49	0	151
scaffold_947	29725	427425	14.38	0	101
scaffold_950	29688	268	0.01	0	2
scaffold_962	29151	2801	0.10	0	3
scaffold_964	29103	44705	1.54	0	50
scaffold_966	29082	301	0.01	0	2
scaffold_967	29003	288887	9.96	0	54
scaffold_970	28889	86637	3.00	0	40
scaffold_974	28715	600	0.02	0	2
scaffold_976	28647	117436	4.10	0	45
scaffold_982	28286	268	0.01	0	2
scaffold_985	28251	135734	4.80	0	45
scaffold_986	28235	574	0.02	0	2
scaffold_994	28037	118738	4.24	0	40
scaffold_1000	27860	42	0.00	0	2
scaffold_1003	27785	530514	19.09	0	51
scaffold_1004	27770	552	0.02	0	3
scaffold_1005	27742	301	0.01	0	2
scaffold_1008	27705	162	0.01	0	3
scaffold_1011	27659	3393169	122.68	0	1275
scaffold_1026	26836	92870	3.46	0	48
scaffold_1030	26722	122791	4.60	0	41
scaffold_1036	26593	449363	16.90	0	75
scaffold_1038	26576	42936	1.62	0	44
scaffold_1044	26404	292938	11.09	0	54
scaffold_1047	26328	622829	23.66	0	51
scaffold_1050	26253	300	0.01	0	2
scaffold_1052	26165	3165	0.12	0	6
scaffold_1057	25896	24734	0.96	0	54
scaffold_1060	25804	46	0.00	0	1
scaffold_1062	25741	104630	4.06	0	44
scaffold_1063	25720	190198	7.39	0	55
scaffold_1069	25503	300	0.01	0	2
scaffold_1071	25468	2658	0.10	0	14
scaffold_1074	25376	2512	0.10	0	16
scaffold_1084	24967	78155	3.13	0	46
scaffold_1087	24842	388384	15.63	0	64
scaffold_1089	24799	208754	8.42	0	49
scaffold_1109	23797	531065	22.32	0	60
scaffold_1110	23791	243	0.01	0	1
scaffold_1116	23703	300	0.01	0	1
scaffold_1118	23606	209871	8.89	0	40
scaffold_1120	23419	598	0.03	0	2
scaffold_1125	23254	32004	1.38	0	46
scaffold_1131	22973	8831	0.38	0	37
scaffold_1132	22943	133947	5.84	0	136
scaffold_1136	22733	1386	0.06	0	7
scaffold_1139	22632	4044	0.18	0	15
scaffold_1142	22476	46985	2.09	0	33
scaffold_1146	22372	24515	1.10	0	36
scaffold_1149	22205	370249	16.67	0	52
scaffold_1156	21820	14423	0.66	0	29
scaffold_1157	21769	1742	0.08	0	8
scaffold_1161	21697	56362	2.60	0	62
scaffold_1164	21690	663367	30.58	0	126
scaffold_1167	21627	97047	4.49	0	37
scaffold_1169	21608	1534	0.07	0	10
scaffold_1174	21351	49	0.00	0	1
scaffold_1177	21184	184	0.01	0	4
scaffold_1180	21088	5704	0.27	0	7
scaffold_1181	20983	310	0.01	0	2
scaffold_1186	20786	434289	20.89	0	55
scaffold_1190	20691	4739	0.23	0	25
scaffold_1197	20361	11472	0.56	0	25
scaffold_1202	20197	194437	9.63	0	160
scaffold_1204	20162	9824	0.49	0	38
scaffold_1205	20152	158372	7.86	0	162
scaffold_1206	20105	51331	2.55	0	45
scaffold_1209	19930	268	0.01	0	2
scaffold_1211	19901	151340	7.60	0	120
scaffold_1212	19798	587	0.03	0	2
scaffold_1220	19395	277143	14.29	0	54
scaffold_1225	19177	42280	2.20	0	62
scaffold_1229	18972	33	0.00	0	1
scaffold_1230	18963	1188	0.06	0	8
scaffold_1237	18512	1800	0.10	0	12
scaffold_1242	18198	17840	0.98	0	26
scaffold_1244	18058	248	0.01	0	6
scaffold_1246	17989	83624	4.65	0	36
scaffold_1253	17582	258897	14.73	0	95
scaffold_1254	17563	8566	0.49	0	24
scaffold_1256	17277	564	0.03	0	4
scaffold_1259	17119	300	0.02	0	2
scaffold_1267	16792	23285	1.39	0	22
scaffold_1270	16603	8017	0.48	0	33
scaffold_1273	16434	202564	12.33	0	44
scaffold_1276	16224	10412	0.64	0	16
scaffold_1279	16204	1146	0.07	0	5
scaffold_1291	14993	300	0.02	0	2
scaffold_1293	14921	3795	0.25	0	13
scaffold_1301	14452	4050	0.28	0	14
scaffold_1308	13082	78998	6.04	0	42
scaffold_1318	10914	2701	0.25	0	11
total	2130092036	49239238355	23.12	0	4977
