chrom	length	bases	mean	min	max
scaffold_80	643888	91904	0.14	0	126
scaffold_81	641836	111490	0.17	0	90
scaffold_82	641623	126370	0.20	0	80
scaffold_83	632156	336501	0.53	0	57
scaffold_84	618935	73633	0.12	0	152
scaffold_85	608512	2529385	4.16	0	364
scaffold_86	599561	58332	0.10	0	88
scaffold_87	597950	376145	0.63	0	96
scaffold_88	593645	8536336	14.38	0	105
scaffold_89	589793	87486	0.15	0	53
scaffold_90	587799	390209	0.66	0	151
scaffold_91	579954	393120	0.68	0	54
scaffold_92	575435	9653	0.02	0	17
scaffold_94	573203	162405	0.28	0	55
scaffold_95	571820	5025018	8.79	0	438
scaffold_96	569116	585013	1.03	0	224
scaffold_97	566767	6936890	12.24	0	261
scaffold_98	562264	285348	0.51	0	404
scaffold_99	552607	964517	1.75	0	39
scaffold_100	552600	75467	0.14	0	89
scaffold_101	551962	168179	0.30	0	183
scaffold_102	538660	4457166	8.27	0	196
scaffold_103	529121	211428	0.40	0	105
scaffold_104	524994	396841	0.76	0	83
scaffold_105	510983	1754	0.00	0	6
scaffold_106	487615	591504	1.21	0	133
scaffold_107	486710	4529580	9.31	0	72
scaffold_108	477535	350377	0.73	0	99
scaffold_109	476316	13894	0.03	0	17
scaffold_110	473572	23241	0.05	0	36
scaffold_111	472568	242360	0.51	0	185
scaffold_112	464128	52684	0.11	0	59
scaffold_113	434512	10832	0.02	0	24
scaffold_114	428327	18204	0.04	0	20
scaffold_115	426002	2420	0.01	0	11
scaffold_116	425001	486281	1.14	0	60
scaffold_117	421247	147630	0.35	0	86
scaffold_118	417582	80977	0.19	0	76
scaffold_119	414965	6148873	14.82	0	67
scaffold_120	412321	491525	1.19	0	114
scaffold_121	411527	207483	0.50	0	46
scaffold_122	410311	3240	0.01	0	6
scaffold_123	408673	213370	0.52	0	40
scaffold_124	403770	2747	0.01	0	9
scaffold_125	386874	15793	0.04	0	26
scaffold_126	386683	1640974	4.24	0	441
scaffold_127	384542	1075	0.00	0	2
scaffold_128	384535	6144898	15.98	0	111
scaffold_130	377893	240599	0.64	0	95
scaffold_131	371774	5302002	14.26	0	109
scaffold_132	370701	6629	0.02	0	19
scaffold_133	369452	1775257	4.81	0	547
scaffold_134	369357	90984	0.25	0	74
scaffold_135	363025	28281	0.08	0	21
scaffold_136	362827	45553	0.13	0	23
scaffold_137	361309	268600	0.74	0	160
scaffold_138	361307	5219	0.01	0	11
scaffold_139	361075	124492	0.34	0	31
scaffold_140	360845	2374	0.01	0	6
scaffold_141	355646	409267	1.15	0	1250
scaffold_142	354330	129	0.00	0	2
scaffold_143	351123	113	0.00	0	1
scaffold_144	349397	1426641	4.08	0	101
scaffold_146	341776	177705	0.52	0	193
scaffold_147	340558	105182	0.31	0	69
scaffold_148	340397	2592153	7.62	0	171
scaffold_149	338565	153326	0.45	0	27
scaffold_150	331634	565942	1.71	0	297
scaffold_152	321929	8193	0.03	0	31
scaffold_153	319818	3250	0.01	0	17
scaffold_155	317673	63270	0.20	0	110
scaffold_156	317429	13034	0.04	0	33
scaffold_157	314480	9330	0.03	0	32
scaffold_158	313413	2293721	7.32	0	920
scaffold_159	312155	421157	1.35	0	134
scaffold_160	308401	167116	0.54	0	37
scaffold_161	308107	2704086	8.78	0	65
scaffold_162	307127	469450	1.53	0	84
scaffold_163	306710	257888	0.84	0	61
scaffold_164	303353	76037	0.25	0	98
scaffold_165	301187	504	0.00	0	4
scaffold_166	300284	2400374	7.99	0	69
scaffold_167	299327	43982	0.15	0	44
scaffold_168	298213	296	0.00	0	2
scaffold_169	297747	2308	0.01	0	4
scaffold_170	296823	137374	0.46	0	33
scaffold_171	294268	16558	0.06	0	37
scaffold_172	292543	2913258	9.96	0	67
scaffold_173	292198	1680	0.01	0	6
scaffold_174	291683	69768	0.24	0	85
scaffold_175	289071	9222	0.03	0	22
scaffold_176	284263	642091	2.26	0	407
scaffold_177	283131	152	0.00	0	1
scaffold_179	273677	10635	0.04	0	22
scaffold_180	272495	300	0.00	0	2
scaffold_181	272201	23177	0.09	0	36
scaffold_182	269380	2230545	8.28	0	52
scaffold_183	268932	463	0.00	0	1
scaffold_184	265838	19766	0.07	0	80
scaffold_185	260123	890	0.00	0	4
scaffold_186	259862	1695	0.01	0	6
scaffold_187	259766	35	0.00	0	1
scaffold_189	255803	86381	0.34	0	31
scaffold_190	255030	44393	0.17	0	33
scaffold_191	254807	744	0.00	0	2
scaffold_192	250226	41076	0.16	0	71
scaffold_193	250204	2934591	11.73	0	51
scaffold_194	239700	2953	0.01	0	15
scaffold_195	234697	23824	0.10	0	38
scaffold_196	226946	17773	0.08	0	35
scaffold_197	226579	3216222	14.19	0	61
scaffold_198	226175	3288	0.01	0	12
scaffold_199	225761	268265	1.19	0	59
scaffold_200	225032	1547972	6.88	0	48
scaffold_201	224975	2649117	11.78	0	62
scaffold_202	223132	2997972	13.44	0	135
scaffold_203	220366	898014	4.08	0	66
scaffold_205	217326	302	0.00	0	2
scaffold_206	215673	75352	0.35	0	89
scaffold_207	213671	277	0.00	0	1
scaffold_208	211760	38	0.00	0	2
scaffold_209	209908	93720	0.45	0	32
scaffold_211	209284	71397	0.34	0	34
scaffold_212	207844	3140704	15.11	0	172
scaffold_213	203137	3745695	18.44	0	53
scaffold_214	202981	1160	0.01	0	4
scaffold_215	202568	572	0.00	0	1
scaffold_217	199481	107742	0.54	0	68
scaffold_218	198762	238652	1.20	0	78
scaffold_219	196943	2554093	12.97	0	53
scaffold_220	195249	2528046	12.95	0	60
scaffold_222	189271	46	0.00	0	1
scaffold_224	187788	404794	2.16	0	69
scaffold_225	186308	24485	0.13	0	33
scaffold_226	184860	1695615	9.17	0	210
scaffold_227	184516	4470	0.02	0	12
scaffold_228	183496	272	0.00	0	2
scaffold_231	175432	556420	3.17	0	149
scaffold_232	173008	18016	0.10	0	31
scaffold_233	171644	5665	0.03	0	11
scaffold_234	170489	90	0.00	0	1
scaffold_235	170478	900	0.01	0	2
scaffold_239	158967	1885125	11.86	0	163
scaffold_243	158192	6284	0.04	0	21
scaffold_244	158152	1976	0.01	0	4
scaffold_245	156228	120	0.00	0	4
scaffold_246	156028	1311450	8.41	0	47
scaffold_247	155884	33215	0.21	0	24
scaffold_249	154259	1119816	7.26	0	60
scaffold_250	149453	192827	1.29	0	54
scaffold_251	147965	1747089	11.81	0	1297
scaffold_252	147800	100	0.00	0	4
scaffold_253	147505	667850	4.53	0	93
scaffold_254	146879	300	0.00	0	2
scaffold_256	145616	1204793	8.27	0	200
scaffold_259	144121	3185	0.02	0	11
scaffold_261	141217	47	0.00	0	1
scaffold_262	140610	9621	0.07	0	13
scaffold_268	137109	1292	0.01	0	3
scaffold_270	136931	1061479	7.75	0	135
scaffold_271	136174	1002345	7.36	0	43
scaffold_272	135704	141923	1.05	0	58
scaffold_273	135063	286	0.00	0	1
scaffold_274	133653	296656	2.22	0	460
scaffold_276	133207	891	0.01	0	5
scaffold_277	132175	1052460	7.96	0	48
scaffold_278	131122	8781	0.07	0	10
scaffold_280	130103	3269	0.03	0	20
scaffold_281	129669	74927	0.58	0	28
scaffold_283	127948	6812	0.05	0	9
scaffold_284	127938	47587	0.37	0	80
scaffold_285	126062	849	0.01	0	6
scaffold_287	124276	4799	0.04	0	8
scaffold_290	121544	1984917	16.33	0	65
scaffold_291	120716	106825	0.88	0	347
scaffold_292	119073	35224	0.30	0	68
scaffold_293	119068	57513	0.48	0	21
scaffold_295	117175	563598	4.81	0	226
scaffold_297	115199	764984	6.64	0	3952
scaffold_301	112761	402025	3.57	0	60
scaffold_305	108249	57428	0.53	0	339
scaffold_307	106530	912	0.01	0	6
scaffold_309	104899	43	0.00	0	1
scaffold_312	102750	1314682	12.79	0	68
scaffold_313	102258	361273	3.53	0	39
scaffold_316	101110	43	0.00	0	1
scaffold_317	100528	1503	0.01	0	8
scaffold_319	99952	4385	0.04	0	24
scaffold_320	99843	5906	0.06	0	12
scaffold_322	98500	32	0.00	0	1
scaffold_323	98039	300	0.00	0	2
scaffold_324	97239	66277	0.68	0	41
scaffold_326	95790	3228	0.03	0	6
scaffold_328	95082	809242	8.51	0	64
scaffold_330	94790	57899	0.61	0	145
scaffold_332	94453	70494	0.75	0	32
scaffold_333	93463	620450	6.64	0	53
scaffold_337	93133	1249742	13.42	0	57
scaffold_339	92259	65216	0.71	0	45
scaffold_340	92177	5996	0.07	0	7
scaffold_341	91879	272	0.00	0	2
scaffold_342	91765	1188	0.01	0	2
scaffold_345	90701	897	0.01	0	2
scaffold_346	90652	35	0.00	0	1
scaffold_347	90639	113339	1.25	0	32
scaffold_350	89979	95060	1.06	0	575
scaffold_354	88009	8266	0.09	0	14
scaffold_355	87275	42	0.00	0	2
scaffold_357	87024	10428	0.12	0	74
scaffold_359	85880	6563	0.08	0	32
scaffold_360	85501	257	0.00	0	2
scaffold_361	84917	2398	0.03	0	10
scaffold_366	81745	42	0.00	0	2
scaffold_377	80191	4139	0.05	0	10
scaffold_379	79556	6344	0.08	0	7
scaffold_383	78512	1162925	14.81	0	98
scaffold_386	77742	868305	11.17	0	50
scaffold_390	77018	108454	1.41	0	210
scaffold_392	76373	299	0.00	0	2
scaffold_396	75916	1183	0.02	0	2
scaffold_400	75097	1515171	20.18	0	53
scaffold_401	73974	896	0.01	0	5
scaffold_404	73396	7739	0.11	0	14
scaffold_409	72103	294	0.00	0	2
scaffold_411	71474	300	0.00	0	1
scaffold_414	70416	300	0.00	0	1
scaffold_417	69637	899	0.01	0	6
scaffold_419	69319	662572	9.56	0	50
scaffold_420	68952	90660	1.31	0	212
scaffold_421	68916	299	0.00	0	2
scaffold_423	68700	516	0.01	0	1
scaffold_424	68681	292	0.00	0	2
scaffold_427	67806	158688	2.34	0	37
scaffold_428	67661	300	0.00	0	2
scaffold_436	65406	38	0.00	0	1
scaffold_438	65176	1148	0.02	0	2
scaffold_444	64676	110626	1.71	0	33
scaffold_445	64668	739816	11.44	0	51
scaffold_447	64519	12187	0.19	0	25
scaffold_452	63854	2058	0.03	0	10
scaffold_453	63792	293	0.00	0	1
scaffold_455	63113	2100	0.03	0	13
scaffold_456	62777	1589	0.03	0	8
scaffold_457	62705	173722	2.77	0	76
scaffold_461	62428	787	0.01	0	3
scaffold_466	62190	1172118	18.85	0	274
scaffold_471	61620	606619	9.84	0	60
scaffold_476	60974	900	0.01	0	6
scaffold_478	60445	300	0.00	0	1
scaffold_481	59996	596226	9.94	0	137
scaffold_482	59966	19186	0.32	0	98
scaffold_490	58835	146703	2.49	0	48
scaffold_493	58543	48693	0.83	0	28
scaffold_496	58275	34	0.00	0	1
scaffold_500	57615	137167	2.38	0	36
scaffold_504	56943	600	0.01	0	3
scaffold_510	55719	300	0.01	0	2
scaffold_514	55279	301	0.01	0	2
scaffold_515	55015	524258	9.53	0	49
scaffold_520	54525	220187	4.04	0	95
scaffold_521	54504	9175	0.17	0	20
scaffold_523	54462	8885	0.16	0	17
scaffold_524	54297	919	0.02	0	5
scaffold_527	53668	605704	11.29	0	199
scaffold_528	53638	120748	2.25	0	37
scaffold_530	53429	300	0.01	0	1
scaffold_534	52866	86245	1.63	0	24
scaffold_535	52757	34	0.00	0	1
scaffold_536	52691	256007	4.86	0	70
scaffold_543	51704	572	0.01	0	2
scaffold_546	51290	300	0.01	0	1
scaffold_548	51140	890684	17.42	0	63
scaffold_549	50969	597	0.01	0	2
scaffold_553	50517	306091	6.06	0	88
scaffold_555	50416	132806	2.63	0	65
scaffold_558	50192	292	0.01	0	2
scaffold_561	49973	98707	1.98	0	31
scaffold_562	49804	22281	0.45	0	28
scaffold_565	49658	38	0.00	0	2
scaffold_566	49599	139976	2.82	0	50
scaffold_569	49311	662742	13.44	0	61
scaffold_570	49254	1495	0.03	0	7
scaffold_573	48995	10540	0.22	0	14
scaffold_575	48919	15319	0.31	0	23
scaffold_576	48856	19438	0.40	0	27
scaffold_581	48584	33448	0.69	0	24
scaffold_586	48430	27	0.00	0	1
scaffold_587	48418	190983	3.94	0	44
scaffold_589	48171	795	0.02	0	2
scaffold_593	47962	111873	2.33	0	88
scaffold_597	47835	1284	0.03	0	4
scaffold_603	47396	40	0.00	0	2
scaffold_606	46961	41515	0.88	0	123
scaffold_607	46873	18652	0.40	0	30
scaffold_608	46800	514	0.01	0	2
scaffold_610	46738	801806	17.16	0	47
scaffold_617	45955	49006	1.07	0	29
scaffold_641	43860	300	0.01	0	2
scaffold_650	43423	81	0.00	0	2
scaffold_651	43361	150820	3.48	0	42
scaffold_658	43154	640564	14.84	0	46
scaffold_670	42499	640307	15.07	0	57
scaffold_683	41606	717526	17.25	0	46
scaffold_684	41603	23023	0.55	0	30
scaffold_687	41329	4100	0.10	0	7
scaffold_693	41134	300	0.01	0	1
scaffold_694	41120	1602	0.04	0	4
scaffold_701	40953	3266	0.08	0	18
scaffold_703	40768	126127	3.09	0	290
scaffold_708	40252	8299	0.21	0	30
scaffold_711	40235	33	0.00	0	1
scaffold_719	39806	300	0.01	0	2
scaffold_720	39778	600	0.02	0	4
scaffold_722	39636	93845	2.37	0	35
scaffold_729	39238	40	0.00	0	2
scaffold_732	39154	3467	0.09	0	22
scaffold_734	39124	9893	0.25	0	12
scaffold_737	39008	84183	2.16	0	51
scaffold_738	38940	600	0.02	0	2
scaffold_739	38851	510517	13.14	0	124
scaffold_742	38789	2357	0.06	0	5
scaffold_744	38782	57193	1.47	0	47
scaffold_745	38693	256666	6.63	0	46
scaffold_751	38496	300	0.01	0	2
scaffold_753	38462	274	0.01	0	2
scaffold_754	38425	345598	8.99	0	42
scaffold_760	38104	53303	1.40	0	68
scaffold_763	37685	194689	5.17	0	379
scaffold_764	37550	213719	5.69	0	226
scaffold_773	37127	612307	16.49	0	45
scaffold_774	37031	601409	16.24	0	129
scaffold_780	36814	146187	3.97	0	40
scaffold_785	36564	572373	15.65	0	93
scaffold_803	35761	51139	1.43	0	45
scaffold_807	35653	194	0.01	0	2
scaffold_808	35511	346359	9.75	0	42
scaffold_809	35480	1200	0.03	0	8
scaffold_810	35430	37	0.00	0	1
scaffold_818	34982	47515	1.36	0	24
scaffold_833	34472	161531	4.69	0	37
scaffold_850	33950	46	0.00	0	2
scaffold_853	33852	1800	0.05	0	8
scaffold_859	33426	290	0.01	0	2
scaffold_864	33258	299	0.01	0	2
scaffold_869	33100	286	0.01	0	2
scaffold_873	33043	27754	0.84	0	88
scaffold_874	33040	38	0.00	0	2
scaffold_882	32798	152083	4.64	0	73
scaffold_883	32794	393884	12.01	0	224
scaffold_884	32779	111274	3.39	0	30
scaffold_885	32777	472796	14.42	0	43
scaffold_890	32453	49	0.00	0	1
scaffold_903	31652	629814	19.90	0	48
scaffold_905	31584	5786	0.18	0	11
scaffold_907	31496	107831	3.42	0	26
scaffold_910	31462	1761	0.06	0	6
scaffold_923	30987	91499	2.95	0	75
scaffold_932	30438	353778	11.62	0	44
scaffold_941	30022	236765	7.89	0	39
scaffold_943	29973	189115	6.31	0	58
scaffold_947	29725	251029	8.45	0	72
scaffold_962	29151	600	0.02	0	2
scaffold_964	29103	47439	1.63	0	57
scaffold_966	29082	150	0.01	0	1
scaffold_967	29003	225200	7.76	0	70
scaffold_970	28889	63369	2.19	0	41
scaffold_974	28715	276	0.01	0	1
scaffold_976	28647	101310	3.54	0	33
scaffold_985	28251	100433	3.56	0	34
scaffold_986	28235	881	0.03	0	4
scaffold_994	28037	78927	2.82	0	28
scaffold_1003	27785	422857	15.22	0	53
scaffold_1004	27770	542	0.02	0	4
scaffold_1005	27742	258	0.01	0	2
scaffold_1011	27659	5030028	181.86	0	1844
scaffold_1019	27081	295	0.01	0	1
scaffold_1026	26836	61723	2.30	0	30
scaffold_1030	26722	93392	3.49	0	34
scaffold_1036	26593	351036	13.20	0	64
scaffold_1038	26576	24125	0.91	0	26
scaffold_1044	26404	218213	8.26	0	45
scaffold_1047	26328	492869	18.72	0	46
scaffold_1050	26253	592	0.02	0	4
scaffold_1052	26165	526	0.02	0	4
scaffold_1057	25896	23929	0.92	0	39
scaffold_1062	25741	75252	2.92	0	33
scaffold_1063	25720	113028	4.39	0	38
scaffold_1067	25507	41	0.00	0	1
scaffold_1069	25503	1259	0.05	0	4
scaffold_1071	25468	3000	0.12	0	10
scaffold_1074	25376	2648	0.10	0	12
scaffold_1084	24967	52484	2.10	0	29
scaffold_1087	24842	292062	11.76	0	43
scaffold_1089	24799	195857	7.90	0	50
scaffold_1098	24254	300	0.01	0	2
scaffold_1109	23797	390726	16.42	0	46
scaffold_1110	23791	191	0.01	0	1
scaffold_1116	23703	249	0.01	0	2
scaffold_1118	23606	163500	6.93	0	35
scaffold_1120	23419	596	0.03	0	2
scaffold_1125	23254	22217	0.96	0	29
scaffold_1131	22973	5133	0.22	0	19
scaffold_1132	22943	89889	3.92	0	73
scaffold_1136	22733	1796	0.08	0	8
scaffold_1139	22632	2199	0.10	0	7
scaffold_1142	22476	37985	1.69	0	35
scaffold_1143	22475	252	0.01	0	2
scaffold_1146	22372	17486	0.78	0	25
scaffold_1149	22205	267733	12.06	0	44
scaffold_1156	21820	14910	0.68	0	32
scaffold_1157	21769	125	0.01	0	1
scaffold_1161	21697	40527	1.87	0	50
scaffold_1164	21690	237675	10.96	0	40
scaffold_1167	21627	82676	3.82	0	37
scaffold_1171	21504	33	0.00	0	1
scaffold_1176	21286	300	0.01	0	2
scaffold_1180	21088	2326	0.11	0	8
scaffold_1186	20786	346244	16.66	0	43
scaffold_1190	20691	3337	0.16	0	17
scaffold_1197	20361	9237	0.45	0	17
scaffold_1202	20197	127723	6.32	0	74
scaffold_1204	20162	4743	0.24	0	20
scaffold_1205	20152	142246	7.06	0	146
scaffold_1206	20105	36131	1.80	0	32
scaffold_1209	19930	254	0.01	0	2
scaffold_1211	19901	130532	6.56	0	158
scaffold_1212	19798	300	0.02	0	2
scaffold_1220	19395	194480	10.03	0	38
scaffold_1225	19177	38863	2.03	0	53
scaffold_1230	18963	1501	0.08	0	9
scaffold_1238	18481	292	0.02	0	2
scaffold_1242	18198	15735	0.86	0	18
scaffold_1244	18058	140	0.01	0	4
scaffold_1246	17989	62452	3.47	0	30
scaffold_1251	17619	284	0.02	0	2
scaffold_1253	17582	86559	4.92	0	41
scaffold_1254	17563	12714	0.72	0	38
scaffold_1256	17277	300	0.02	0	2
scaffold_1259	17119	1774	0.10	0	5
scaffold_1267	16792	26823	1.60	0	34
scaffold_1270	16603	15119	0.91	0	68
scaffold_1273	16434	164786	10.03	0	41
scaffold_1276	16224	5962	0.37	0	16
scaffold_1279	16204	859	0.05	0	4
scaffold_1291	14993	1186	0.08	0	4
scaffold_1292	14928	1194	0.08	0	8
scaffold_1293	14921	834	0.06	0	6
scaffold_1301	14452	3281	0.23	0	14
scaffold_1308	13082	58279	4.45	0	32
scaffold_1318	10914	582	0.05	0	4
total	2129555383	34424863852	16.17	0	5439
