chrom	length	bases	mean	min	max
scaffold_52	990424	10042162	10.14	0	397
scaffold_53	984522	575563	0.58	0	1210
scaffold_54	970918	158078	0.16	0	117
scaffold_55	940026	18443284	19.62	0	1076
scaffold_56	934443	736626	0.79	0	244
scaffold_57	930907	5035553	5.41	0	431
scaffold_58	922701	3327741	3.61	0	87
scaffold_59	917863	1885196	2.05	0	64
scaffold_60	912060	1563950	1.71	0	368
scaffold_61	904647	1301558	1.44	0	272
scaffold_62	884248	6562813	7.42	0	76
scaffold_63	867928	337392	0.39	0	155
scaffold_64	841645	169462	0.20	0	187
scaffold_65	832083	164712	0.20	0	151
scaffold_66	826999	68727	0.08	0	41
scaffold_67	823448	13600085	16.52	0	388
scaffold_68	810612	813802	1.00	0	294
scaffold_69	793079	2917150	3.68	0	738
scaffold_70	782272	9563057	12.22	0	341
scaffold_71	766061	467563	0.61	0	182
scaffold_72	730958	492148	0.67	0	361
scaffold_73	720968	1890985	2.62	0	432
scaffold_74	694750	796788	1.15	0	352
scaffold_75	682876	177555	0.26	0	124
scaffold_76	675224	2986	0.00	0	12
scaffold_77	648781	7017796	10.82	0	724
scaffold_78	647957	4673297	7.21	0	58
scaffold_79	644743	1294912	2.01	0	497
scaffold_80	643888	360723	0.56	0	566
scaffold_81	641836	180301	0.28	0	167
scaffold_82	641623	86010	0.13	0	122
scaffold_83	632156	2415125	3.82	0	61
scaffold_84	618935	209715	0.34	0	110
scaffold_85	608512	4415268	7.26	0	650
scaffold_86	599561	180705	0.30	0	541
scaffold_87	597950	252134	0.42	0	40
scaffold_88	593645	7494865	12.63	0	56
scaffold_89	589793	100025	0.17	0	157
scaffold_90	587799	294246	0.50	0	284
scaffold_91	579954	4216949	7.27	0	128
scaffold_92	575435	34094	0.06	0	116
scaffold_93	574812	158020	0.27	0	221
scaffold_94	573203	245848	0.43	0	124
scaffold_95	571820	4560067	7.97	0	225
scaffold_96	569116	832707	1.46	0	413
scaffold_97	566767	3409308	6.02	0	499
scaffold_98	562264	139314	0.25	0	120
scaffold_99	552607	866220	1.57	0	53
scaffold_100	552600	196916	0.36	0	253
scaffold_101	551962	1690104	3.06	0	296
scaffold_102	538660	3809595	7.07	0	1104
scaffold_103	529121	149550	0.28	0	115
scaffold_104	524994	3992745	7.61	0	72
scaffold_106	487615	1745997	3.58	0	989
scaffold_107	486710	4334953	8.91	0	204
scaffold_108	477535	2461405	5.15	0	152
scaffold_109	476316	16276	0.03	0	44
scaffold_110	473572	3950	0.01	0	6
scaffold_111	472568	288069	0.61	0	320
scaffold_112	464128	101454	0.22	0	118
scaffold_113	434512	9591	0.02	0	18
scaffold_114	428327	228220	0.53	0	301
scaffold_115	426002	8545	0.02	0	21
scaffold_116	425001	843379	1.98	0	161
scaffold_117	421247	385584	0.92	0	211
scaffold_118	417582	71611	0.17	0	47
scaffold_119	414965	5586701	13.46	0	54
scaffold_120	412321	783885	1.90	0	657
scaffold_121	411527	2615657	6.36	0	46
scaffold_122	410311	2996	0.01	0	2
scaffold_123	408673	2577150	6.31	0	67
scaffold_124	403770	6850	0.02	0	8
scaffold_125	386874	37618	0.10	0	57
scaffold_126	386683	2720326	7.04	0	62
scaffold_127	384542	1500	0.00	0	8
scaffold_128	384535	5790539	15.06	0	451
scaffold_130	377893	2914030	7.71	0	79
scaffold_131	371774	4830289	12.99	0	413
scaffold_132	370701	1708	0.00	0	2
scaffold_133	369452	1468477	3.97	0	68
scaffold_134	369357	56535	0.15	0	27
scaffold_135	363025	25494	0.07	0	21
scaffold_136	362827	146194	0.40	0	88
scaffold_137	361309	215174	0.60	0	141
scaffold_138	361307	7467	0.02	0	18
scaffold_139	361075	1958378	5.42	0	39
scaffold_140	360845	2350	0.01	0	4
scaffold_141	355646	1660659	4.67	0	154
scaffold_142	354330	40211	0.11	0	46
scaffold_144	349397	1507244	4.31	0	163
scaffold_145	345615	70713	0.20	0	48
scaffold_146	341776	353301	1.03	0	243
scaffold_147	340558	106320	0.31	0	48
scaffold_148	340397	2411014	7.08	0	82
scaffold_149	338565	2031201	6.00	0	55
scaffold_150	331634	383668	1.16	0	128
scaffold_151	322426	273	0.00	0	2
scaffold_152	321929	4314	0.01	0	6
scaffold_153	319818	2050	0.01	0	4
scaffold_154	318873	300	0.00	0	2
scaffold_155	317673	178951	0.56	0	304
scaffold_156	317429	30339	0.10	0	65
scaffold_157	314480	5152	0.02	0	11
scaffold_158	313413	3544549	11.31	0	899
scaffold_159	312155	1940484	6.22	0	173
scaffold_160	308401	182230	0.59	0	68
scaffold_161	308107	1242764	4.03	0	36
scaffold_162	307127	385737	1.26	0	433
scaffold_163	306710	219717	0.72	0	342
scaffold_164	303353	148152	0.49	0	201
scaffold_165	301187	2014	0.01	0	12
scaffold_166	300284	2164154	7.21	0	45
scaffold_167	299327	67018	0.22	0	153
scaffold_168	298213	637	0.00	0	4
scaffold_169	297747	3711	0.01	0	6
scaffold_170	296823	1535898	5.17	0	49
scaffold_171	294268	2606	0.01	0	6
scaffold_172	292543	2636975	9.01	0	47
scaffold_173	292198	1190	0.00	0	4
scaffold_174	291683	13433	0.05	0	15
scaffold_175	289071	10596	0.04	0	35
scaffold_176	284263	3528602	12.41	0	1110
scaffold_178	278292	304	0.00	0	1
scaffold_179	273677	2928	0.01	0	4
scaffold_180	272495	15863	0.06	0	57
scaffold_181	272201	38125	0.14	0	46
scaffold_182	269380	2224093	8.26	0	46
scaffold_183	268932	13945	0.05	0	32
scaffold_184	265838	3512	0.01	0	5
scaffold_186	259862	1161	0.00	0	4
scaffold_189	255803	1450057	5.67	0	35
scaffold_190	255030	63594	0.25	0	72
scaffold_191	254807	2364	0.01	0	8
scaffold_192	250226	34894	0.14	0	31
scaffold_193	250204	2557704	10.22	0	45
scaffold_194	239700	9582	0.04	0	18
scaffold_195	234697	71463	0.30	0	130
scaffold_196	226946	24029	0.11	0	101
scaffold_197	226579	1474682	6.51	0	68
scaffold_198	226175	3871	0.02	0	8
scaffold_199	225761	1507187	6.68	0	83
scaffold_200	225032	1468158	6.52	0	44
scaffold_201	224975	2494899	11.09	0	65
scaffold_202	223132	3140562	14.07	0	113
scaffold_203	220366	778363	3.53	0	73
scaffold_205	217326	25741	0.12	0	37
scaffold_206	215673	295599	1.37	0	404
scaffold_207	213671	3750	0.02	0	10
scaffold_208	211760	8498	0.04	0	10
scaffold_209	209908	1602389	7.63	0	37
scaffold_211	209284	311897	1.49	0	47
scaffold_212	207844	1630767	7.85	0	95
scaffold_213	203137	3311469	16.30	0	51
scaffold_214	202981	300	0.00	0	2
scaffold_215	202568	136283	0.67	0	184
scaffold_217	199481	66319	0.33	0	55
scaffold_218	198762	161267	0.81	0	41
scaffold_219	196943	2162364	10.98	0	214
scaffold_220	195249	2312257	11.84	0	165
scaffold_222	189271	56	0.00	0	1
scaffold_224	187788	339850	1.81	0	50
scaffold_225	186308	6779	0.04	0	9
scaffold_226	184860	1561537	8.45	0	215
scaffold_227	184516	2285	0.01	0	6
scaffold_228	183496	37430	0.20	0	74
scaffold_230	178405	236	0.00	0	2
scaffold_231	175432	425522	2.43	0	79
scaffold_232	173008	519043	3.00	0	264
scaffold_233	171644	7477	0.04	0	14
scaffold_235	170478	256	0.00	0	2
scaffold_236	168239	67	0.00	0	1
scaffold_237	164449	830	0.01	0	4
scaffold_238	162219	1851	0.01	0	9
scaffold_239	158967	1680367	10.57	0	66
scaffold_240	158773	1999	0.01	0	8
scaffold_242	158599	40	0.00	0	1
scaffold_243	158192	21770	0.14	0	29
scaffold_244	158152	58714	0.37	0	220
scaffold_246	156028	1107787	7.10	0	45
scaffold_247	155884	157046	1.01	0	537
scaffold_249	154259	1050536	6.81	0	49
scaffold_250	149453	222931	1.49	0	95
scaffold_251	147965	1906391	12.88	0	2805
scaffold_252	147800	50	0.00	0	2
scaffold_253	147505	605475	4.10	0	55
scaffold_254	146879	7659	0.05	0	19
scaffold_255	145848	6686	0.05	0	25
scaffold_256	145616	1018270	6.99	0	83
scaffold_259	144121	40	0.00	0	1
scaffold_262	140610	5916	0.04	0	20
scaffold_264	138648	73502	0.53	0	75
scaffold_265	137912	600	0.00	0	2
scaffold_268	137109	242	0.00	0	2
scaffold_270	136931	512037	3.74	0	60
scaffold_271	136174	880883	6.47	0	45
scaffold_272	135704	139579	1.03	0	52
scaffold_273	135063	717	0.01	0	4
scaffold_274	133653	20199	0.15	0	94
scaffold_276	133207	1258	0.01	0	4
scaffold_277	132175	981533	7.43	0	43
scaffold_278	131122	2951	0.02	0	2
scaffold_279	130948	136304	1.04	0	270
scaffold_280	130103	6777	0.05	0	44
scaffold_281	129669	8652	0.07	0	6
scaffold_283	127948	5891	0.05	0	10
scaffold_284	127938	649649	5.08	0	40
scaffold_285	126062	129309	1.03	0	573
scaffold_287	124276	135783	1.09	0	252
scaffold_288	123547	1318	0.01	0	5
scaffold_289	122028	40	0.00	0	1
scaffold_290	121544	945499	7.78	0	50
scaffold_291	120716	138815	1.15	0	645
scaffold_292	119073	37680	0.32	0	99
scaffold_293	119068	857929	7.21	0	41
scaffold_295	117175	508856	4.34	0	83
scaffold_297	115199	43765	0.38	0	136
scaffold_299	114589	34	0.00	0	1
scaffold_301	112761	331371	2.94	0	152
scaffold_305	108249	5985	0.06	0	9
scaffold_306	107642	3495	0.03	0	12
scaffold_309	104899	264	0.00	0	1
scaffold_312	102750	586150	5.70	0	27
scaffold_313	102258	353761	3.46	0	53
scaffold_315	101466	251	0.00	0	1
scaffold_316	101110	47	0.00	0	1
scaffold_317	100528	6755	0.07	0	24
scaffold_319	99952	1639	0.02	0	7
scaffold_320	99843	582	0.01	0	3
scaffold_324	97239	86249	0.89	0	100
scaffold_326	95790	7180	0.07	0	24
scaffold_328	95082	755169	7.94	0	48
scaffold_330	94790	19781	0.21	0	20
scaffold_332	94453	58821	0.62	0	24
scaffold_333	93463	599902	6.42	0	41
scaffold_337	93133	1105975	11.88	0	44
scaffold_339	92259	100439	1.09	0	49
scaffold_340	92177	8088	0.09	0	13
scaffold_341	91879	7995	0.09	0	17
scaffold_342	91765	773	0.01	0	2
scaffold_345	90701	3575	0.04	0	14
scaffold_347	90639	95525	1.05	0	30
scaffold_348	90541	8793	0.10	0	9
scaffold_350	89979	30722	0.34	0	70
scaffold_354	88009	5714	0.06	0	11
scaffold_357	87024	278	0.00	0	1
scaffold_359	85880	4948	0.06	0	12
scaffold_360	85501	205	0.00	0	2
scaffold_364	83286	1485	0.02	0	4
scaffold_365	81933	32	0.00	0	1
scaffold_368	81648	40	0.00	0	1
scaffold_370	81535	3274	0.04	0	10
scaffold_373	81107	30	0.00	0	1
scaffold_375	80950	106	0.00	0	2
scaffold_377	80191	11882	0.15	0	21
scaffold_379	79556	8213	0.10	0	30
scaffold_383	78512	1126643	14.35	0	59
scaffold_384	78255	300	0.00	0	2
scaffold_385	78183	36	0.00	0	1
scaffold_386	77742	850705	10.94	0	48
scaffold_388	77429	262	0.00	0	2
scaffold_390	77018	2679	0.03	0	2
scaffold_396	75916	1884	0.02	0	3
scaffold_397	75566	31	0.00	0	1
scaffold_400	75097	1280672	17.05	0	42
scaffold_401	73974	5216	0.07	0	20
scaffold_404	73396	2578	0.04	0	8
scaffold_405	73204	32	0.00	0	1
scaffold_409	72103	2673	0.04	0	6
scaffold_414	70416	37003	0.53	0	55
scaffold_417	69637	595	0.01	0	3
scaffold_419	69319	562340	8.11	0	40
scaffold_420	68952	46914	0.68	0	123
scaffold_423	68700	1769	0.03	0	5
scaffold_424	68681	302	0.00	0	1
scaffold_427	67806	143255	2.11	0	84
scaffold_428	67661	1841	0.03	0	3
scaffold_438	65176	38280	0.59	0	58
scaffold_444	64676	98578	1.52	0	23
scaffold_445	64668	671208	10.38	0	45
scaffold_447	64519	1684	0.03	0	6
scaffold_448	64500	230	0.00	0	2
scaffold_452	63854	4975	0.08	0	20
scaffold_453	63792	5704	0.09	0	24
scaffold_455	63113	600	0.01	0	4
scaffold_456	62777	241015	3.84	0	825
scaffold_457	62705	139220	2.22	0	59
scaffold_461	62428	2183	0.03	0	10
scaffold_466	62190	2060373	33.13	0	770
scaffold_471	61620	519099	8.42	0	46
scaffold_478	60445	1754	0.03	0	5
scaffold_481	59996	295889	4.93	0	29
scaffold_482	59966	242	0.00	0	1
scaffold_490	58835	140136	2.38	0	103
scaffold_491	58808	537	0.01	0	2
scaffold_493	58543	44170	0.75	0	34
scaffold_500	57615	159624	2.77	0	111
scaffold_504	56943	600	0.01	0	4
scaffold_509	55915	300	0.01	0	1
scaffold_510	55719	735	0.01	0	4
scaffold_515	55015	256311	4.66	0	25
scaffold_520	54525	210492	3.86	0	137
scaffold_521	54504	7416	0.14	0	20
scaffold_523	54462	8635	0.16	0	16
scaffold_524	54297	3871	0.07	0	13
scaffold_525	53919	895	0.02	0	6
scaffold_527	53668	865153	16.12	0	372
scaffold_528	53638	102399	1.91	0	27
scaffold_530	53429	44	0.00	0	1
scaffold_534	52866	117997	2.23	0	51
scaffold_536	52691	255647	4.85	0	88
scaffold_539	52237	37	0.00	0	1
scaffold_543	51704	1030	0.02	0	6
scaffold_546	51290	2979	0.06	0	18
scaffold_548	51140	803521	15.71	0	52
scaffold_553	50517	307885	6.09	0	107
scaffold_554	50426	33	0.00	0	1
scaffold_555	50416	129195	2.56	0	106
scaffold_561	49973	99740	2.00	0	49
scaffold_562	49804	6399	0.13	0	10
scaffold_566	49599	139505	2.81	0	32
scaffold_569	49311	636254	12.90	0	53
scaffold_570	49254	17966	0.36	0	15
scaffold_573	48995	10320	0.21	0	24
scaffold_574	48957	1187	0.02	0	6
scaffold_575	48919	22702	0.46	0	67
scaffold_576	48856	26259	0.54	0	26
scaffold_579	48690	300	0.01	0	2
scaffold_581	48584	26636	0.55	0	74
scaffold_587	48418	125099	2.58	0	38
scaffold_589	48171	1138	0.02	0	3
scaffold_593	47962	126728	2.64	0	61
scaffold_597	47835	107	0.00	0	1
scaffold_600	47742	587	0.01	0	4
scaffold_605	46984	844	0.02	0	5
scaffold_606	46961	6835	0.15	0	11
scaffold_607	46873	13204	0.28	0	18
scaffold_608	46800	1950	0.04	0	11
scaffold_610	46738	392886	8.41	0	26
scaffold_617	45955	59547	1.30	0	36
scaffold_628	45053	649	0.01	0	4
scaffold_651	43361	142350	3.28	0	41
scaffold_656	43192	300	0.01	0	2
scaffold_658	43154	585406	13.57	0	46
scaffold_670	42499	591316	13.91	0	41
scaffold_678	41990	62	0.00	0	2
scaffold_683	41606	679150	16.32	0	44
scaffold_684	41603	7272	0.17	0	11
scaffold_687	41329	3890	0.09	0	2
scaffold_690	41272	300	0.01	0	1
scaffold_692	41177	129	0.00	0	1
scaffold_694	41120	817	0.02	0	2
scaffold_701	40953	888	0.02	0	4
scaffold_703	40768	133142	3.27	0	293
scaffold_708	40252	574	0.01	0	2
scaffold_714	40035	599	0.01	0	2
scaffold_720	39778	1010	0.03	0	3
scaffold_722	39636	116463	2.94	0	46
scaffold_734	39124	8519	0.22	0	20
scaffold_737	39008	70764	1.81	0	61
scaffold_738	38940	13107	0.34	0	18
scaffold_739	38851	223297	5.75	0	45
scaffold_742	38789	4665	0.12	0	14
scaffold_744	38782	111179	2.87	0	85
scaffold_745	38693	227019	5.87	0	45
scaffold_754	38425	297555	7.74	0	54
scaffold_760	38104	44347	1.16	0	42
scaffold_763	37685	91686	2.43	0	104
scaffold_764	37550	106180	2.83	0	64
scaffold_772	37132	38	0.00	0	2
scaffold_773	37127	564039	15.19	0	45
scaffold_774	37031	537603	14.52	0	70
scaffold_776	36942	12816	0.35	0	41
scaffold_780	36814	190308	5.17	0	159
scaffold_785	36564	532168	14.55	0	59
scaffold_788	36497	300	0.01	0	2
scaffold_803	35761	50256	1.41	0	40
scaffold_808	35511	306758	8.64	0	39
scaffold_809	35480	900	0.03	0	6
scaffold_818	34982	50968	1.46	0	40
scaffold_823	34865	300	0.01	0	1
scaffold_833	34472	151933	4.41	0	33
scaffold_839	34201	558	0.02	0	3
scaffold_853	33852	299	0.01	0	1
scaffold_859	33426	1207	0.04	0	5
scaffold_864	33258	36421	1.10	0	144
scaffold_869	33100	289	0.01	0	1
scaffold_873	33043	61772	1.87	0	144
scaffold_880	32810	4107	0.13	0	34
scaffold_882	32798	158702	4.84	0	331
scaffold_883	32794	868617	26.49	0	375
scaffold_884	32779	102831	3.14	0	41
scaffold_885	32777	428909	13.09	0	41
scaffold_886	32756	45	0.00	0	1
scaffold_899	31855	300	0.01	0	2
scaffold_903	31652	605242	19.12	0	40
scaffold_905	31584	6491	0.21	0	15
scaffold_907	31496	111096	3.53	0	32
scaffold_910	31462	293	0.01	0	1
scaffold_923	30987	285750	9.22	0	228
scaffold_932	30438	164623	5.41	0	23
scaffold_938	30222	66	0.00	0	1
scaffold_941	30022	201115	6.70	0	35
scaffold_943	29973	14631	0.49	0	22
scaffold_947	29725	205984	6.93	0	94
scaffold_962	29151	95136	3.26	0	67
scaffold_964	29103	305925	10.51	0	393
scaffold_966	29082	300	0.01	0	1
scaffold_967	29003	186660	6.44	0	33
scaffold_970	28889	69852	2.42	0	51
scaffold_974	28715	38108	1.33	0	111
scaffold_975	28705	57	0.00	0	1
scaffold_976	28647	94618	3.30	0	31
scaffold_985	28251	93806	3.32	0	36
scaffold_994	28037	79457	2.83	0	45
scaffold_997	27877	1795	0.06	0	4
scaffold_998	27874	1668	0.06	0	15
scaffold_1003	27785	197532	7.11	0	46
scaffold_1008	27705	834	0.03	0	4
scaffold_1011	27659	5491082	198.53	0	2073
scaffold_1022	27052	38	0.00	0	1
scaffold_1026	26836	42281	1.58	0	20
scaffold_1030	26722	95649	3.58	0	39
scaffold_1036	26593	313287	11.78	0	55
scaffold_1038	26576	23615	0.89	0	19
scaffold_1044	26404	201731	7.64	0	43
scaffold_1047	26328	414855	15.76	0	38
scaffold_1050	26253	1500	0.06	0	10
scaffold_1052	26165	282	0.01	0	2
scaffold_1057	25896	29170	1.13	0	23
scaffold_1058	25892	41	0.00	0	1
scaffold_1062	25741	76073	2.96	0	73
scaffold_1063	25720	121435	4.72	0	39
scaffold_1067	25507	230	0.01	0	2
scaffold_1069	25503	292	0.01	0	2
scaffold_1071	25468	1800	0.07	0	10
scaffold_1074	25376	2316	0.09	0	9
scaffold_1077	25221	13529	0.54	0	59
scaffold_1084	24967	45643	1.83	0	27
scaffold_1085	24908	59	0.00	0	1
scaffold_1087	24842	293271	11.81	0	44
scaffold_1089	24799	170286	6.87	0	42
scaffold_1098	24254	2992	0.12	0	20
scaffold_1105	23851	304	0.01	0	2
scaffold_1109	23797	353461	14.85	0	39
scaffold_1114	23733	767	0.03	0	5
scaffold_1118	23606	102236	4.33	0	27
scaffold_1120	23419	9493	0.41	0	21
scaffold_1125	23254	10981	0.47	0	22
scaffold_1131	22973	6251	0.27	0	24
scaffold_1132	22943	101423	4.42	0	108
scaffold_1135	22741	1121	0.05	0	7
scaffold_1142	22476	31390	1.40	0	22
scaffold_1143	22475	1675	0.07	0	9
scaffold_1145	22412	37	0.00	0	1
scaffold_1146	22372	32368	1.45	0	40
scaffold_1149	22205	243392	10.96	0	40
scaffold_1156	21820	10791	0.49	0	32
scaffold_1157	21769	566	0.03	0	2
scaffold_1161	21697	49879	2.30	0	95
scaffold_1164	21690	630890	29.09	0	103
scaffold_1167	21627	71720	3.32	0	26
scaffold_1180	21088	1524	0.07	0	4
scaffold_1183	20897	33	0.00	0	1
scaffold_1186	20786	315792	15.19	0	47
scaffold_1197	20361	67371	3.31	0	206
scaffold_1202	20197	92984	4.60	0	44
scaffold_1204	20162	3602	0.18	0	15
scaffold_1205	20152	138238	6.86	0	157
scaffold_1206	20105	62743	3.12	0	33
scaffold_1211	19901	156126	7.85	0	161
scaffold_1219	19445	3285	0.17	0	14
scaffold_1220	19395	178403	9.20	0	37
scaffold_1225	19177	24794	1.29	0	25
scaffold_1230	18963	300	0.02	0	2
scaffold_1242	18198	35180	1.93	0	93
scaffold_1244	18058	60	0.00	0	2
scaffold_1246	17989	58651	3.26	0	30
scaffold_1253	17582	111510	6.34	0	60
scaffold_1254	17563	14125	0.80	0	52
scaffold_1259	17119	6000	0.35	0	28
scaffold_1267	16792	12918	0.77	0	21
scaffold_1270	16603	8003	0.48	0	28
scaffold_1271	16570	559	0.03	0	2
scaffold_1273	16434	160490	9.77	0	43
scaffold_1276	16224	10305	0.64	0	17
scaffold_1279	16204	1191	0.07	0	5
scaffold_1286	15632	31	0.00	0	1
scaffold_1290	15231	1452	0.10	0	6
scaffold_1291	14993	1497	0.10	0	3
scaffold_1292	14928	242	0.02	0	2
scaffold_1301	14452	18216	1.26	0	90
scaffold_1308	13082	51285	3.92	0	26
total	2131499014	30194949107	14.17	0	4395
