chrom	length	bases	mean	min	max
scaffold_78	647957	4304181	6.64	0	51
scaffold_79	644743	1155882	1.79	0	405
scaffold_80	643888	273139	0.42	0	392
scaffold_81	641836	136763	0.21	0	122
scaffold_82	641623	73023	0.11	0	104
scaffold_83	632156	2117775	3.35	0	60
scaffold_84	618935	180160	0.29	0	104
scaffold_85	608512	4136986	6.80	0	530
scaffold_86	599561	148189	0.25	0	390
scaffold_87	597950	246746	0.41	0	52
scaffold_88	593645	6430316	10.83	0	74
scaffold_89	589793	65985	0.11	0	45
scaffold_90	587799	269020	0.46	0	210
scaffold_91	579954	3878740	6.69	0	57
scaffold_92	575435	34654	0.06	0	103
scaffold_93	574812	238010	0.41	0	225
scaffold_94	573203	229261	0.40	0	98
scaffold_95	571820	3244954	5.67	0	159
scaffold_96	569116	683201	1.20	0	275
scaffold_97	566767	2562878	4.52	0	34
scaffold_98	562264	121643	0.22	0	117
scaffold_99	552607	827509	1.50	0	45
scaffold_100	552600	158365	0.29	0	170
scaffold_101	551962	1617270	2.93	0	321
scaffold_102	538660	2933905	5.45	0	870
scaffold_103	529121	123851	0.23	0	89
scaffold_104	524994	3699655	7.05	0	53
scaffold_106	487615	1753946	3.60	0	1040
scaffold_107	486710	3296400	6.77	0	117
scaffold_108	477535	2220897	4.65	0	77
scaffold_109	476316	14347	0.03	0	34
scaffold_110	473572	3484	0.01	0	7
scaffold_111	472568	243047	0.51	0	176
scaffold_112	464128	87940	0.19	0	84
scaffold_113	434512	12103	0.03	0	20
scaffold_114	428327	212665	0.50	0	342
scaffold_115	426002	4904	0.01	0	14
scaffold_116	425001	794081	1.87	0	107
scaffold_117	421247	312783	0.74	0	152
scaffold_118	417582	46006	0.11	0	26
scaffold_119	414965	4893226	11.79	0	48
scaffold_120	412321	737190	1.79	0	544
scaffold_121	411527	2393821	5.82	0	47
scaffold_122	410311	2650	0.01	0	3
scaffold_123	408673	2357863	5.77	0	72
scaffold_124	403770	6354	0.02	0	11
scaffold_125	386874	33793	0.09	0	53
scaffold_126	386683	2518570	6.51	0	42
scaffold_127	384542	1160	0.00	0	6
scaffold_128	384535	5235777	13.62	0	386
scaffold_129	384120	43	0.00	0	1
scaffold_130	377893	2645957	7.00	0	59
scaffold_131	371774	4294960	11.55	0	69
scaffold_132	370701	1412	0.00	0	2
scaffold_133	369452	1298725	3.52	0	46
scaffold_134	369357	47387	0.13	0	21
scaffold_135	363025	14268	0.04	0	10
scaffold_136	362827	141316	0.39	0	79
scaffold_137	361309	176351	0.49	0	115
scaffold_138	361307	3477	0.01	0	6
scaffold_139	361075	1782221	4.94	0	30
scaffold_140	360845	1140	0.00	0	4
scaffold_141	355646	1525846	4.29	0	84
scaffold_142	354330	52731	0.15	0	48
scaffold_143	351123	156	0.00	0	1
scaffold_144	349397	1294296	3.70	0	170
scaffold_145	345615	116701	0.34	0	65
scaffold_146	341776	351619	1.03	0	325
scaffold_147	340558	195230	0.57	0	88
scaffold_148	340397	2104959	6.18	0	48
scaffold_149	338565	1935675	5.72	0	38
scaffold_150	331634	388301	1.17	0	103
scaffold_151	322426	869	0.00	0	4
scaffold_152	321929	2921	0.01	0	4
scaffold_153	319818	579	0.00	0	2
scaffold_154	318873	874	0.00	0	2
scaffold_155	317673	164033	0.52	0	277
scaffold_156	317429	37637	0.12	0	75
scaffold_157	314480	5366	0.02	0	10
scaffold_158	313413	3139626	10.02	0	704
scaffold_159	312155	1666239	5.34	0	139
scaffold_160	308401	152352	0.49	0	37
scaffold_161	308107	1042255	3.38	0	33
scaffold_162	307127	397714	1.29	0	376
scaffold_163	306710	169872	0.55	0	235
scaffold_164	303353	131178	0.43	0	176
scaffold_165	301187	1749	0.01	0	10
scaffold_166	300284	1891323	6.30	0	75
scaffold_167	299327	62449	0.21	0	150
scaffold_168	298213	300	0.00	0	2
scaffold_169	297747	3525	0.01	0	7
scaffold_170	296823	1452861	4.89	0	34
scaffold_171	294268	1341	0.00	0	2
scaffold_172	292543	2352115	8.04	0	51
scaffold_173	292198	1706	0.01	0	6
scaffold_174	291683	11461	0.04	0	10
scaffold_175	289071	14374	0.05	0	31
scaffold_176	284263	3226723	11.35	0	942
scaffold_178	278292	556	0.00	0	1
scaffold_179	273677	1997	0.01	0	5
scaffold_180	272495	14233	0.05	0	51
scaffold_181	272201	30779	0.11	0	39
scaffold_182	269380	2074470	7.70	0	42
scaffold_183	268932	6407	0.02	0	19
scaffold_184	265838	3263	0.01	0	4
scaffold_186	259862	1447	0.01	0	4
scaffold_187	259766	281	0.00	0	1
scaffold_189	255803	1371595	5.36	0	27
scaffold_190	255030	44368	0.17	0	35
scaffold_191	254807	300	0.00	0	2
scaffold_192	250226	27306	0.11	0	42
scaffold_193	250204	2122184	8.48	0	41
scaffold_194	239700	6844	0.03	0	14
scaffold_195	234697	50139	0.21	0	91
scaffold_196	226946	21318	0.09	0	30
scaffold_197	226579	1404590	6.20	0	53
scaffold_198	226175	3879	0.02	0	12
scaffold_199	225761	1388625	6.15	0	59
scaffold_200	225032	1254437	5.57	0	37
scaffold_201	224975	2228774	9.91	0	40
scaffold_202	223132	3746047	16.79	0	136
scaffold_203	220366	570177	2.59	0	48
scaffold_205	217326	40935	0.19	0	41
scaffold_206	215673	261675	1.21	0	329
scaffold_207	213671	7089	0.03	0	38
scaffold_208	211760	15255	0.07	0	18
scaffold_209	209908	1473167	7.02	0	38
scaffold_211	209284	274310	1.31	0	43
scaffold_212	207844	3750079	18.04	0	178
scaffold_213	203137	2974606	14.64	0	44
scaffold_215	202568	221294	1.09	0	314
scaffold_216	201849	268	0.00	0	1
scaffold_217	199481	43083	0.22	0	23
scaffold_218	198762	151351	0.76	0	42
scaffold_219	196943	2047459	10.40	0	41
scaffold_220	195249	2095570	10.73	0	74
scaffold_222	189271	508	0.00	0	2
scaffold_224	187788	332428	1.77	0	54
scaffold_225	186308	6405	0.03	0	15
scaffold_226	184860	1223045	6.62	0	143
scaffold_227	184516	3307	0.02	0	6
scaffold_228	183496	59821	0.33	0	79
scaffold_231	175432	336811	1.92	0	36
scaffold_232	173008	393287	2.27	0	157
scaffold_233	171644	5664	0.03	0	6
scaffold_234	170489	299	0.00	0	2
scaffold_236	168239	40	0.00	0	1
scaffold_237	164449	242	0.00	0	2
scaffold_238	162219	3190	0.02	0	17
scaffold_239	158967	1504028	9.46	0	117
scaffold_240	158773	2816	0.02	0	12
scaffold_243	158192	27152	0.17	0	38
scaffold_244	158152	47203	0.30	0	171
scaffold_246	156028	1014692	6.50	0	45
scaffold_247	155884	122905	0.79	0	388
scaffold_249	154259	862147	5.59	0	38
scaffold_250	149453	152055	1.02	0	64
scaffold_251	147965	1508567	10.20	0	1483
scaffold_253	147505	567604	3.85	0	54
scaffold_254	146879	6768	0.05	0	14
scaffold_255	145848	4314	0.03	0	22
scaffold_256	145616	916375	6.29	0	55
scaffold_259	144121	340	0.00	0	2
scaffold_260	143032	1781	0.01	0	6
scaffold_262	140610	6267	0.04	0	17
scaffold_264	138648	114209	0.82	0	92
scaffold_265	137912	1720	0.01	0	6
scaffold_268	137109	562	0.00	0	2
scaffold_270	136931	424048	3.10	0	29
scaffold_271	136174	762011	5.60	0	37
scaffold_272	135704	100190	0.74	0	26
scaffold_273	135063	1857	0.01	0	2
scaffold_274	133653	14717	0.11	0	47
scaffold_277	132175	814541	6.16	0	35
scaffold_278	131122	1666	0.01	0	4
scaffold_279	130948	244745	1.87	0	389
scaffold_280	130103	3873	0.03	0	22
scaffold_281	129669	11037	0.09	0	11
scaffold_283	127948	4571	0.04	0	8
scaffold_284	127938	611508	4.78	0	28
scaffold_285	126062	167371	1.33	0	671
scaffold_287	124276	107486	0.86	0	154
scaffold_288	123547	900	0.01	0	6
scaffold_289	122028	318	0.00	0	1
scaffold_290	121544	802943	6.61	0	68
scaffold_291	120716	119596	0.99	0	576
scaffold_292	119073	22603	0.19	0	37
scaffold_293	119068	725101	6.09	0	30
scaffold_295	117175	385827	3.29	0	94
scaffold_297	115199	15852	0.14	0	30
scaffold_299	114589	36	0.00	0	1
scaffold_300	114207	34	0.00	0	1
scaffold_301	112761	262590	2.33	0	104
scaffold_304	108685	102	0.00	0	1
scaffold_305	108249	2047	0.02	0	2
scaffold_306	107642	899	0.01	0	4
scaffold_312	102750	526235	5.12	0	28
scaffold_313	102258	294700	2.88	0	39
scaffold_316	101110	75	0.00	0	2
scaffold_317	100528	4378	0.04	0	17
scaffold_319	99952	240	0.00	0	1
scaffold_320	99843	296	0.00	0	1
scaffold_322	98500	270	0.00	0	1
scaffold_324	97239	146751	1.51	0	190
scaffold_326	95790	3193	0.03	0	7
scaffold_327	95558	34	0.00	0	1
scaffold_328	95082	662644	6.97	0	54
scaffold_330	94790	14600	0.15	0	6
scaffold_332	94453	62289	0.66	0	25
scaffold_333	93463	492911	5.27	0	48
scaffold_337	93133	1024385	11.00	0	37
scaffold_339	92259	73864	0.80	0	31
scaffold_340	92177	8902	0.10	0	13
scaffold_341	91879	10949	0.12	0	14
scaffold_342	91765	3738	0.04	0	10
scaffold_345	90701	1980	0.02	0	4
scaffold_346	90652	273	0.00	0	2
scaffold_347	90639	79667	0.88	0	30
scaffold_348	90541	17636	0.19	0	17
scaffold_350	89979	29975	0.33	0	72
scaffold_354	88009	3555	0.04	0	8
scaffold_357	87024	282	0.00	0	2
scaffold_359	85880	3594	0.04	0	11
scaffold_361	84917	1173	0.01	0	8
scaffold_364	83286	893	0.01	0	2
scaffold_365	81933	38	0.00	0	1
scaffold_366	81745	301	0.00	0	1
scaffold_370	81535	536	0.01	0	1
scaffold_375	80950	94	0.00	0	2
scaffold_377	80191	22463	0.28	0	37
scaffold_379	79556	6291	0.08	0	13
scaffold_383	78512	946445	12.05	0	47
scaffold_386	77742	730448	9.40	0	39
scaffold_388	77429	520	0.01	0	4
scaffold_390	77018	1611	0.02	0	5
scaffold_392	76373	5145	0.07	0	25
scaffold_396	75916	1624	0.02	0	3
scaffold_400	75097	957346	12.75	0	38
scaffold_401	73974	4417	0.06	0	16
scaffold_404	73396	1814	0.02	0	5
scaffold_409	72103	2645	0.04	0	8
scaffold_414	70416	63026	0.90	0	68
scaffold_419	69319	494445	7.13	0	51
scaffold_420	68952	36024	0.52	0	97
scaffold_423	68700	2006	0.03	0	4
scaffold_424	68681	895	0.01	0	2
scaffold_427	67806	109696	1.62	0	33
scaffold_428	67661	1624	0.02	0	5
scaffold_430	66562	277	0.00	0	2
scaffold_438	65176	35501	0.54	0	31
scaffold_442	64944	290	0.00	0	2
scaffold_444	64676	101848	1.57	0	49
scaffold_445	64668	591760	9.15	0	36
scaffold_447	64519	1143	0.02	0	4
scaffold_452	63854	3296	0.05	0	16
scaffold_453	63792	8918	0.14	0	31
scaffold_454	63512	300	0.00	0	2
scaffold_455	63113	300	0.00	0	2
scaffold_456	62777	268319	4.27	0	1109
scaffold_457	62705	105674	1.69	0	27
scaffold_461	62428	1646	0.03	0	5
scaffold_466	62190	1772126	28.50	0	604
scaffold_471	61620	454915	7.38	0	39
scaffold_476	60974	300	0.00	0	2
scaffold_478	60445	2896	0.05	0	6
scaffold_481	59996	254755	4.25	0	37
scaffold_482	59966	241	0.00	0	1
scaffold_490	58835	105948	1.80	0	31
scaffold_491	58808	310	0.01	0	2
scaffold_493	58543	36382	0.62	0	21
scaffold_496	58275	298	0.01	0	1
scaffold_500	57615	118500	2.06	0	36
scaffold_504	56943	894	0.02	0	4
scaffold_510	55719	890	0.02	0	6
scaffold_515	55015	210480	3.83	0	23
scaffold_520	54525	139948	2.57	0	41
scaffold_521	54504	3883	0.07	0	9
scaffold_523	54462	7614	0.14	0	17
scaffold_524	54297	6476	0.12	0	22
scaffold_525	53919	270	0.01	0	2
scaffold_527	53668	621260	11.58	0	343
scaffold_528	53638	97828	1.82	0	28
scaffold_534	52866	65742	1.24	0	28
scaffold_536	52691	198156	3.76	0	100
scaffold_539	52237	36	0.00	0	1
scaffold_543	51704	623	0.01	0	5
scaffold_546	51290	1722	0.03	0	12
scaffold_548	51140	714991	13.98	0	44
scaffold_549	50969	513	0.01	0	2
scaffold_553	50517	249396	4.94	0	64
scaffold_555	50416	81182	1.61	0	23
scaffold_561	49973	79671	1.59	0	30
scaffold_562	49804	16514	0.33	0	19
scaffold_566	49599	134121	2.70	0	35
scaffold_569	49311	534125	10.83	0	38
scaffold_570	49254	20624	0.42	0	13
scaffold_573	48995	3236	0.07	0	8
scaffold_574	48957	300	0.01	0	2
scaffold_575	48919	49510	1.01	0	154
scaffold_576	48856	29804	0.61	0	25
scaffold_581	48584	23144	0.48	0	82
scaffold_587	48418	99996	2.07	0	28
scaffold_589	48171	872	0.02	0	3
scaffold_593	47962	99729	2.08	0	60
scaffold_597	47835	1111	0.02	0	3
scaffold_605	46984	329	0.01	0	2
scaffold_606	46961	7781	0.17	0	21
scaffold_607	46873	14836	0.32	0	23
scaffold_608	46800	6141	0.13	0	40
scaffold_610	46738	363060	7.77	0	27
scaffold_617	45955	41019	0.89	0	25
scaffold_648	43461	612	0.01	0	4
scaffold_650	43423	204	0.00	0	5
scaffold_651	43361	137683	3.18	0	42
scaffold_656	43192	300	0.01	0	2
scaffold_658	43154	518355	12.01	0	38
scaffold_670	42499	560155	13.18	0	44
scaffold_683	41606	585444	14.07	0	39
scaffold_684	41603	8189	0.20	0	17
scaffold_687	41329	3269	0.08	0	3
scaffold_692	41177	298	0.01	0	2
scaffold_694	41120	571	0.01	0	2
scaffold_703	40768	92288	2.26	0	169
scaffold_708	40252	1760	0.04	0	4
scaffold_711	40235	226	0.01	0	2
scaffold_719	39806	300	0.01	0	2
scaffold_720	39778	761	0.02	0	4
scaffold_722	39636	94136	2.38	0	44
scaffold_728	39296	255	0.01	0	1
scaffold_734	39124	11895	0.30	0	39
scaffold_737	39008	53439	1.37	0	28
scaffold_738	38940	11499	0.30	0	27
scaffold_739	38851	168180	4.33	0	24
scaffold_742	38789	4175	0.11	0	13
scaffold_744	38782	65892	1.70	0	42
scaffold_745	38693	196498	5.08	0	37
scaffold_754	38425	228975	5.96	0	29
scaffold_760	38104	30634	0.80	0	21
scaffold_763	37685	53924	1.43	0	30
scaffold_764	37550	74450	1.98	0	41
scaffold_773	37127	508450	13.69	0	40
scaffold_774	37031	470544	12.71	0	60
scaffold_776	36942	12259	0.33	0	56
scaffold_780	36814	140263	3.81	0	111
scaffold_785	36564	478979	13.10	0	64
scaffold_803	35761	33114	0.93	0	34
scaffold_807	35653	331	0.01	0	2
scaffold_808	35511	269045	7.58	0	36
scaffold_809	35480	300	0.01	0	2
scaffold_817	35120	38	0.00	0	2
scaffold_818	34982	35581	1.02	0	33
scaffold_833	34472	136312	3.95	0	27
scaffold_853	33852	901	0.03	0	4
scaffold_859	33426	892	0.03	0	1
scaffold_860	33421	235	0.01	0	1
scaffold_864	33258	29722	0.89	0	77
scaffold_873	33043	56819	1.72	0	126
scaffold_880	32810	5348	0.16	0	42
scaffold_882	32798	109270	3.33	0	239
scaffold_883	32794	703355	21.45	0	244
scaffold_884	32779	79699	2.43	0	22
scaffold_885	32777	308543	9.41	0	35
scaffold_890	32453	70	0.00	0	2
scaffold_903	31652	565415	17.86	0	47
scaffold_905	31584	3725	0.12	0	5
scaffold_907	31496	98000	3.11	0	37
scaffold_908	31487	281	0.01	0	1
scaffold_910	31462	300	0.01	0	1
scaffold_923	30987	223091	7.20	0	157
scaffold_932	30438	160514	5.27	0	25
scaffold_941	30022	192647	6.42	0	36
scaffold_943	29973	10679	0.36	0	12
scaffold_947	29725	259347	8.72	0	76
scaffold_962	29151	44517	1.53	0	35
scaffold_964	29103	226405	7.78	0	310
scaffold_966	29082	670	0.02	0	2
scaffold_967	29003	165700	5.71	0	36
scaffold_970	28889	57966	2.01	0	37
scaffold_974	28715	38954	1.36	0	104
scaffold_976	28647	75303	2.63	0	31
scaffold_978	28520	150	0.01	0	1
scaffold_985	28251	67532	2.39	0	25
scaffold_994	28037	73785	2.63	0	73
scaffold_997	27877	599	0.02	0	2
scaffold_998	27874	1590	0.06	0	16
scaffold_1003	27785	163529	5.89	0	23
scaffold_1011	27659	4662950	168.59	0	1576
scaffold_1014	27327	298	0.01	0	1
scaffold_1026	26836	33354	1.24	0	18
scaffold_1030	26722	90620	3.39	0	29
scaffold_1036	26593	276191	10.39	0	40
scaffold_1038	26576	21621	0.81	0	20
scaffold_1044	26404	166410	6.30	0	33
scaffold_1047	26328	373378	14.18	0	35
scaffold_1057	25896	29688	1.15	0	31
scaffold_1062	25741	52712	2.05	0	38
scaffold_1063	25720	100926	3.92	0	29
scaffold_1069	25503	300	0.01	0	2
scaffold_1071	25468	300	0.01	0	2
scaffold_1074	25376	2541	0.10	0	8
scaffold_1077	25221	26174	1.04	0	87
scaffold_1084	24967	49882	2.00	0	29
scaffold_1087	24842	237949	9.58	0	31
scaffold_1089	24799	131281	5.29	0	37
scaffold_1098	24254	1497	0.06	0	7
scaffold_1109	23797	292060	12.27	0	41
scaffold_1114	23733	2343	0.10	0	12
scaffold_1116	23703	300	0.01	0	1
scaffold_1118	23606	105438	4.47	0	26
scaffold_1120	23419	10426	0.45	0	24
scaffold_1125	23254	10761	0.46	0	28
scaffold_1127	23155	300	0.01	0	1
scaffold_1131	22973	4200	0.18	0	17
scaffold_1132	22943	67960	2.96	0	52
scaffold_1136	22733	538	0.02	0	3
scaffold_1142	22476	23807	1.06	0	18
scaffold_1143	22475	1330	0.06	0	5
scaffold_1146	22372	19502	0.87	0	17
scaffold_1147	22309	300	0.01	0	2
scaffold_1149	22205	203284	9.15	0	38
scaffold_1156	21820	9804	0.45	0	27
scaffold_1161	21697	27646	1.27	0	31
scaffold_1164	21690	493655	22.76	0	79
scaffold_1167	21627	60105	2.78	0	24
scaffold_1180	21088	2693	0.13	0	6
scaffold_1186	20786	244407	11.76	0	35
scaffold_1190	20691	298	0.01	0	1
scaffold_1197	20361	35483	1.74	0	119
scaffold_1202	20197	62921	3.12	0	34
scaffold_1204	20162	5373	0.27	0	19
scaffold_1205	20152	83847	4.16	0	104
scaffold_1206	20105	56517	2.81	0	29
scaffold_1211	19901	136943	6.88	0	126
scaffold_1219	19445	3579	0.18	0	14
scaffold_1220	19395	160898	8.30	0	30
scaffold_1225	19177	21091	1.10	0	23
scaffold_1230	18963	1798	0.09	0	12
scaffold_1242	18198	19760	1.09	0	44
scaffold_1246	17989	56590	3.15	0	32
scaffold_1253	17582	105782	6.02	0	67
scaffold_1254	17563	8577	0.49	0	35
scaffold_1256	17277	289	0.02	0	2
scaffold_1259	17119	3251	0.19	0	15
scaffold_1267	16792	10525	0.63	0	11
scaffold_1270	16603	4429	0.27	0	15
scaffold_1271	16570	596	0.04	0	2
scaffold_1273	16434	131797	8.02	0	33
scaffold_1276	16224	5356	0.33	0	10
scaffold_1279	16204	1170	0.07	0	7
scaffold_1280	16088	300	0.02	0	1
scaffold_1290	15231	670	0.04	0	4
scaffold_1291	14993	895	0.06	0	2
scaffold_1293	14921	580	0.04	0	2
scaffold_1301	14452	20426	1.41	0	90
scaffold_1308	13082	53291	4.07	0	24
scaffold_1313	12304	596	0.05	0	1
scaffold_1318	10914	592	0.05	0	2
total	2131745519	27732584561	13.01	0	4101
