pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
HEL	chr1	4600001	4650000	0.0132093486653659	24089	14319	1084005	0
HEL	chr1	4650001	4700000	0.0080764136624225	11493	4177	517185	0
HEL	chr1	4700001	4750000	0.0048327544666604	28408	6178	1278360	0
HEL	chr1	4750001	4800000	0.0036210412625325	31274	5096	1407330	0
HEL	chr1	4800001	4850000	0.0042717645806726	33408	6422	1503360	0
HEL	chr1	4850001	4900000	0.0043301809795508	29678	5783	1335510	0
HEL	chr1	4900001	4950000	0.0051092287974714	34591	7953	1556595	0
HEL	chr1	4950001	5000000	0.0042518091286043	35023	6701	1576035	0
HEL	chr1	5000001	5050000	0.0036726386965471	38271	6325	1722195	0
HEL	chr1	5050001	5100000	0.0032869670786676	34412	5090	1548540	0
HEL	chr1	5100001	5150000	0.0057757557063541	25936	6741	1167120	0
HEL	chr1	5150001	5200000	0.0055984268113105	23844	6007	1072980	0
HEL	chr1	5200001	5250000	0.0052915165301178	33118	7886	1490310	0
HEL	chr1	5250001	5300000	0.0055508291470858	32912	8221	1481040	0
HEL	chr1	5300001	5350000	0.0040079986089375	35784	6454	1610280	0
HEL	chr1	5350001	5400000	0.0054660305786878	27739	6823	1248255	0
HEL	chr1	5400001	5450000	0.0059907834101382	27776	7488	1249920	0
HEL	chr1	5450001	5500000	0.0039258379519662	26944	4760	1212480	0
HEL	chr1	5500001	5550000	0.0044337302783079	29867	5959	1344015	0
HEL	chr1	5550001	5600000	0.0061680161561255	11774	3268	529830	0
HEL	chr1	5600001	5650000	0.0041146121245623	36180	6699	1628100	0
HEL	chr1	5650001	5700000	0.0045381419082304	33773	6897	1519785	0
HEL	chr1	5700001	5750000	0.005112252927834	36005	8283	1620225	0
HEL	chr1	5750001	5800000	0.0052799819147733	24575	5839	1105875	0
HEL	chr1	5800001	5850000	0.0049893561309365	32674	7336	1470330	0
HEL	chr1	5850001	5900000	0.0042124627784793	35635	6755	1603575	0
HEL	chr1	5900001	5950000	0.0054771561983006	25723	6340	1157535	0
HEL	chr1	5950001	6000000	0.0048953889904529	27350	6025	1230750	0
HEL	chr1	6000001	6050000	0.0061522162577006	26639	7375	1198755	0
HEL	chr1	6050001	6100000	0.0057315137714507	20933	5399	941985	0
HEL	chr1	6100001	6150000	0.0045289141820871	27939	5694	1257255	0
HEL	chr1	6150001	6200000	0.0045813465434402	30549	6298	1374705	0
HEL	chr1	6200001	6250000	0.00568924902689	28631	7330	1288395	0
HEL	chr1	6250001	6300000	0.0058737578943791	22889	6050	1030005	0
HEL	chr1	6300001	6350000	0.0059286544322392	30406	8112	1368270	0
HEL	chr1	6350001	6400000	0.0045449336682974	25210	5156	1134450	0
HEL	chr1	6400001	6450000	0.0053401476098334	22567	5423	1015515	0
HEL	chr1	6450001	6500000	0.0030193534258574	24354	3309	1095930	0
HEL	chr1	6500001	6550000	0.00449095130562	31441	6354	1414845	0
HEL	chr1	6550001	6600000	0.0051586552775366	26497	6151	1192365	0
HEL	chr1	6600001	6650000	0.0032595101327046	40156	5890	1807020	0
HEL	chr1	6650001	6700000	0.0032655952539071	37645	5532	1694025	0
HEL	chr1	6700001	6750000	0.0026972212219975	36103	4382	1624635	0
HEL	chr1	6750001	6800000	0.0046206872419343	38104	7923	1714680	0
HEL	chr1	6800001	6850000	0.0037010488844564	32087	5344	1443915	0
HEL	chr1	6850001	6900000	0.0040435940849131	37997	6914	1709865	0
HEL	chr1	6900001	6950000	0.0048890301393082	25172	5538	1132740	0
HEL	chr1	6950001	7000000	0.0030971629612994	35624	4965	1603080	0
HEL	chr1	7000001	7050000	0.0035207426104161	36053	5712	1622385	0
HEL	chr1	7050001	7100000	0.002847191624179	31774	4071	1429830	0
HEL	chr1	7100001	7150000	0.0041537823849401	30291	5662	1363095	0
HEL	chr1	7150001	7200000	0.0039654671481343	26770	4777	1204650	0
HEL	chr1	7200001	7250000	0.0035631573967807	27011	4331	1215495	0
HEL	chr1	7250001	7300000	0.0051925412853394	23966	5600	1078470	0
HEL	chr1	7300001	7350000	0.0040924697999638	7993	1472	359685	0
HEL	chr1	7350001	7400000	0.0056975416128367	35606	9129	1602270	0
HEL	chr1	7400001	7450000	0.0058433128536221	32010	8417	1440450	0
HEL	chr1	7450001	7500000	0.0056617641120076	27514	7010	1238130	0
HEL	chr1	7500001	7550000	0.0045317128816367	25617	5224	1152765	0
HEL	chr1	7550001	7600000	0.0051055348832278	31443	7224	1414935	0
HEL	chr1	7600001	7650000	0.005020109095425	23262	5255	1046790	0
HEL	chr1	7650001	7700000	0.005712831745821	30131	7746	1355895	0
HEL	chr1	7700001	7750000	0.0054923080419024	29338	7251	1320210	0
HEL	chr1	7750001	7800000	0.0042203548085901	35700	6780	1606500	0
HEL	chr1	7800001	7850000	0.0040068496748505	31729	5721	1427805	0
HEL	chr1	7850001	7900000	0.0042827982417189	32279	6221	1452555	0
HEL	chr1	7900001	7950000	0.0035317596949641	34852	5539	1568340	0
HEL	chr1	7950001	8000000	0.0043129510434952	27344	5307	1230480	0
HEL	chr1	8000001	8050000	0.0038273860780319	31742	5467	1428390	0
HEL	chr1	8050001	8100000	0.0040817167099139	32372	5946	1456740	0
HEL	chr1	8100001	8150000	0.004643313575359	29299	6122	1318455	0
HEL	chr1	8150001	8200000	0.0037943467841755	35099	5993	1579455	0
HEL	chr1	8200001	8250000	0.0052430000371843	26893	6345	1210185	0
HEL	chr1	8250001	8300000	0.0045406942736955	31723	6482	1427535	0
HEL	chr1	8300001	8350000	0.003534265558075	35280	5611	1587600	0
HEL	chr1	8350001	8400000	0.0031995976596257	31372	4517	1411740	0
HEL	chr1	8400001	8450000	0.005393687318821	30855	7489	1388475	0
HEL	chr1	8450001	8500000	0.0047556546144956	26920	5761	1211400	0
HEL	chr1	8500001	8550000	0.0046448314477802	28079	5869	1263555	0
HEL	chr1	8550001	8600000	0.0039829376092095	30268	5425	1362060	0
HEL	chr1	8600001	8650000	0.0027174610327228	35507	4342	1597815	0
HEL	chr1	8650001	8700000	0.0028047660845263	33039	4170	1486755	0
HEL	chr1	8700001	8750000	0.0047494457485654	27264	5827	1226880	0
HEL	chr1	8750001	8800000	0.0041820693775437	35708	6720	1606860	0
HEL	chr1	8800001	8850000	0.0031675377210854	30104	4291	1354680	0
HEL	chr1	8850001	8900000	0.0038581938266033	31022	5386	1395990	0
HEL	chr1	8900001	8950000	0.0056357987295716	31363	7954	1411335	0
HEL	chr1	8950001	9000000	0.0070592565329407	27170	8631	1222650	0
HEL	chr1	9000001	9050000	0.0049285677896406	30534	6772	1374030	0
HEL	chr1	9050001	9100000	0.004522803650167	33691	6857	1516095	0
HEL	chr1	9100001	9150000	0.0052808599555272	29831	7089	1342395	0
HEL	chr1	9150001	9200000	0.0054096563702225	36593	8908	1646685	0
HEL	chr1	9200001	9250000	0.0040001128154299	27577	4964	1240965	0
HEL	chr1	9250001	9300000	0.0063510008645341	30074	8595	1353330	0
HEL	chr1	9300001	9350000	0.0056863873683007	27219	6965	1224855	0
HEL	chr1	9350001	9400000	0.0044872520469099	32393	6541	1457685	0
HEL	chr1	9400001	9450000	0.0035253320924873	40116	6364	1805220	0
HEL	chr1	9450001	9500000	0.0054130491975795	30408	7407	1368360	0
HEL	chr1	9500001	9550000	0.0037403740374037	24745	4165	1113525	0
HEL	chr1	9550001	9600000	0.0035386984358537	34275	5458	1542375	0
HEL	chr1	9600001	9650000	0.0032763434691145	29050	4283	1307250	0
HEL	chr1	9650001	9700000	0.0032957463928661	30241	4485	1360845	0
HEL	chr1	9700001	9750000	0.0039891984010626	35468	6367	1596060	0
HEL	chr1	9750001	9800000	0.0038415265799128	37219	6434	1674855	0
HEL	chr1	9800001	9850000	0.0030109297114373	36445	4938	1640025	0
HEL	chr1	9850001	9900000	0.0028385590966036	38846	4962	1748070	0
HEL	chr1	9900001	9950000	0.0031392347710704	41199	5820	1853955	0
HEL	chr1	9950001	10000000	0.0032162825028187	38236	5534	1720620	0
HEL	chr1	10000001	10050000	0.0032051282051282	40144	5790	1806480	0
HEL	chr1	10050001	10100000	0.0029967264306285	33874	4568	1524330	0
HEL	chr1	10100001	10150000	0.0040910431355727	37301	6867	1678545	0
HEL	chr1	10150001	10200000	0.002458427925568	34358	3801	1546110	0
HEL	chr1	10200001	10250000	0.0037839334277851	34115	5809	1535175	0
HEL	chr1	10250001	10300000	0.0036610430221415	35248	5807	1586160	0
HEL	chr1	10300001	10350000	0.0032273442341612	41954	6093	1887930	0
HEL	chr1	10350001	10400000	0.0018838919600909	33465	2837	1505925	0
HEL	chr1	10400001	10450000	0.0022258647829424	34164	3422	1537380	0
HEL	chr1	10450001	10500000	0.0028398422563505	38938	4976	1752210	0
HEL	chr1	10500001	10550000	0.0027502530372401	35019	4334	1575855	0
HEL	chr1	10550001	10600000	0.0030460234440333	31356	4298	1411020	0
HEL	chr1	10600001	10650000	0.00342619085466	33552	5173	1509840	0
HEL	chr1	10650001	10700000	0.0027045666420607	32061	3902	1442745	0
HEL	chr1	10700001	10750000	0.0027115033106971	27537	3360	1239165	0
HEL	chr1	10750001	10800000	0.0033594468140599	34933	5281	1571985	0
HEL	chr1	10800001	10850000	0.0030271718694208	35163	4790	1582335	0
HEL	chr1	10850001	10900000	0.0038432519740587	40793	7055	1835685	0
HEL	chr1	10900001	10950000	0.0033856228973248	19783	3014	890235	0
HEL	chr1	10950001	11000000	0.002272752292568	40372	4129	1816740	0
HEL	chr1	11000001	11050000	0.0035719730928029	36438	5857	1639710	0
HEL	chr1	11050001	11100000	0.0023408602395546	43887	4623	1974915	0
HEL	chr1	11100001	11150000	0.0036623659067028	36376	5995	1636920	0
HEL	chr1	11150001	11200000	0.0031441106290343	36647	5185	1649115	0
HEL	chr1	11200001	11250000	0.0034810446393933	34083	5339	1533735	0
HEL	chr1	11250001	11300000	0.0029936183974505	42431	5716	1909395	0
HEL	chr1	11300001	11350000	0.0030920159418385	40592	5648	1826640	0
HEL	chr1	11350001	11400000	0.0031111687787437	38535	5395	1734075	0
HEL	chr1	11400001	11450000	0.0028000284808999	37452	4719	1685340	0
HEL	chr1	11450001	11500000	0.0041886710350459	39323	7412	1769535	0
HEL	chr1	11500001	11550000	0.0031752002412149	37219	5318	1674855	0
HEL	chr1	11550001	11600000	0.0028380845761198	33348	4259	1500660	0
HEL	chr1	11600001	11650000	0.0027140646520559	33963	4148	1528335	0
HEL	chr1	11650001	11700000	0.0040230390175019	37926	6866	1706670	0
HEL	chr1	11700001	11750000	0.0023072402808276	32333	3357	1454985	0
HEL	chr1	11750001	11800000	0.0031566565632323	37501	5327	1687545	0
HEL	chr1	11800001	11850000	0.0034068060957964	35478	5439	1596510	0
HEL	chr1	11850001	11900000	0.0032055552554661	37026	5341	1666170	0
HEL	chr1	11900001	11950000	0.0022687472228756	38259	3906	1721655	0
HEL	chr1	11950001	12000000	0.0025217383517359	37223	4224	1675035	0
HEL	chr1	12000001	12050000	0.0037487808234752	37138	6265	1671210	0
HEL	chr1	12050001	12100000	0.0042514491644992	39218	7503	1764810	0
HEL	chr1	12100001	12150000	0.0036099900378882	41379	6722	1862055	0
HEL	chr1	12150001	12200000	0.0023306606383855	37748	3959	1698660	0
HEL	chr1	12200001	12250000	0.0039704852107614	36637	6546	1648665	0
HEL	chr1	12250001	12300000	0.0031639103331093	40674	5791	1830330	0
HEL	chr1	12300001	12350000	0.0040487561067919	38459	7007	1730655	0
HEL	chr1	12350001	12400000	0.0027987961642967	36476	4594	1641420	0
HEL	chr1	12400001	12450000	0.0027837874283972	37902	4748	1705590	0
HEL	chr1	12450001	12500000	0.0024222872296798	36577	3987	1645965	0
HEL	chr1	12500001	12550000	0.0027902440637061	40331	5064	1814895	0
HEL	chr1	12550001	12600000	0.0023899081395051	39081	4203	1758645	0
HEL	chr1	12600001	12650000	0.0026478456678093	41325	4924	1859625	0
HEL	chr1	12650001	12700000	0.0044266752222181	27013	5381	1215585	0
HEL	chr1	12700001	12750000	0.0048730481892866	38803	8509	1746135	0
HEL	chr1	12750001	12800000	0.0031491489139515	34048	4825	1532160	0
HEL	chr1	12800001	12850000	0.0036901812111289	38071	6322	1713195	0
HEL	chr1	12850001	12900000	0.002806229830223	35635	4500	1603575	0
HEL	chr1	12900001	12950000	0.0033891526248978	38338	5847	1725210	0
HEL	chr1	12950001	13000000	0.005119965500572	31949	7361	1437705	0
HEL	chr1	13000001	13050000	0.002988774602413	33347	4485	1500615	0
HEL	chr1	13050001	13100000	0.0032306554223997	37550	5459	1689750	0
HEL	chr1	13100001	13150000	0.002099978170705	35630	3367	1603350	0
HEL	chr1	13150001	13200000	0.0019704190226919	40499	3591	1822455	0
HEL	chr1	13200001	13250000	0.0036275481716974	39004	6367	1755180	0
HEL	chr1	13250001	13300000	0.0033221848275476	31793	4753	1430685	0
HEL	chr1	13300001	13350000	0.0036303325753825	39727	6490	1787715	0
HEL	chr1	13350001	13400000	0.0036098361382735	30066	4884	1352970	0
HEL	chr1	13400001	13450000	0.0052339856347112	24256	5713	1091520	0
HEL	chr1	13450001	13500000	0.0042516434896709	33702	6448	1516590	0
HEL	chr1	13500001	13550000	0.0027053701328213	41317	5030	1859265	0
HEL	chr1	13550001	13600000	0.0031661998586084	41178	5867	1853010	0
HEL	chr1	13600001	13650000	0.0036491757896061	30905	5075	1390725	0
HEL	chr1	13650001	13700000	0.0060129102145908	27489	7438	1237005	0
HEL	chr1	13700001	13750000	0.0046926461676283	25302	5343	1138590	0
HEL	chr1	13750001	13800000	0.0038203147353361	29125	5007	1310625	0
HEL	chr1	13800001	13850000	0.0025472586292617	31511	3612	1417995	0
HEL	chr1	13850001	13900000	0.0028992751812046	44011	5742	1980495	0
HEL	chr1	13900001	13950000	0.0037663593455304	34817	5901	1566765	0
HEL	chr1	13950001	14000000	0.0018373706831636	38364	3172	1726380	0
HEL	chr1	14000001	14050000	0.0027691101765175	44226	5511	1990170	0
HEL	chr1	14050001	14100000	0.0041530340705841	35658	6664	1604610	0
HEL	chr1	14100001	14150000	0.0035900038446751	36125	5836	1625625	0
HEL	chr1	14150001	14200000	0.0021357092129898	43025	4135	1936125	0
HEL	chr1	14200001	14250000	0.0030131618545747	36182	4906	1628190	0
HEL	chr1	14250001	14300000	0.00149865299954	42275	2851	1902375	0
HEL	chr1	14300001	14350000	0.0022610224846124	39805	4050	1791225	0
HEL	chr1	14350001	14400000	0.0019445429588472	42295	3701	1903275	0
HEL	chr1	14400001	14450000	0.004476475463958	39545	7966	1779525	0
HEL	chr1	14450001	14500000	0.0045928949508022	40178	8304	1808010	0
HEL	chr1	14500001	14550000	0.0029279582184565	39656	5225	1784520	0
HEL	chr1	14550001	14600000	0.0016916668796156	39133	2979	1760985	0
HEL	chr1	14600001	14650000	0.0021625102126974	36583	3560	1646235	0
HEL	chr1	14650001	14700000	0.0022935930224932	40664	4197	1829880	0
HEL	chr1	14700001	14750000	0.0030601218783081	40514	5579	1823130	0
HEL	chr1	14750001	14800000	0.0020969161127542	41924	3956	1886580	0
HEL	chr1	14800001	14850000	0.0015940713853599	44080	3162	1983600	0
HEL	chr1	14850001	14900000	0.0022699329110202	33256	3397	1496520	0
HEL	chr1	14900001	14950000	0.002439017671446	40335	4427	1815075	0
HEL	chr1	14950001	15000000	0.0014101781614206	38230	2426	1720350	0
HEL	chr1	15000001	15050000	0.0018318866220674	42203	3479	1899135	0
HEL	chr1	15050001	15100000	0.0020931416378516	42127	3968	1895715	0
HEL	chr1	15100001	15150000	0.0014797547255865	39466	2628	1775970	0
HEL	chr1	15150001	15200000	0.0023508915022235	40051	4237	1802295	0
HEL	chr1	15200001	15250000	0.003032891643655	33558	4580	1510110	0
HEL	chr1	15250001	15300000	0.0018520904741042	38803	3234	1746135	0
HEL	chr1	15300001	15350000	0.0032257556129219	35251	5117	1586295	0
HEL	chr1	15350001	15400000	0.0023129791171028	40352	4200	1815840	0
HEL	chr1	15400001	15450000	0.0022687661218839	33469	3417	1506105	0
HEL	chr1	15450001	15500000	0.0009828148808071	31429	1390	1414305	0
HEL	chr1	15500001	15550000	0.0015599828471425	38348	2692	1725660	0
HEL	chr1	15550001	15600000	0.0028894557823129	39200	5097	1764000	0
HEL	chr1	15600001	15650000	0.0029789513409541	36508	4894	1642860	0
HEL	chr1	15650001	15700000	0.0045675758198892	35662	7330	1604790	0
HEL	chr1	15700001	15750000	0.0037190220980519	36509	6110	1642905	0
HEL	chr1	15750001	15800000	0.0017944847020933	44160	3566	1987200	0
HEL	chr1	15800001	15850000	0.0038400085357233	41655	7198	1874475	0
HEL	chr1	15850001	15900000	0.0020006744483267	39209	3530	1764405	0
HEL	chr1	15900001	15950000	0.0013064594463331	41180	2421	1853100	0
HEL	chr1	15950001	16000000	0.0024755368325425	40117	4469	1805265	0
HEL	chr1	16000001	16050000	0.002222928776601	40887	4090	1839915	0
HEL	chr1	16050001	16100000	0.0030677608116062	35299	4873	1588455	0
HEL	chr1	16100001	16150000	0.0025245846049508	39320	4467	1769400	0
HEL	chr1	16150001	16200000	0.0028293288519477	36695	4672	1651275	0
HEL	chr1	16200001	16250000	0.0026434924378066	38165	4540	1717425	0
HEL	chr1	16250001	16300000	0.002981092383078	43310	5810	1948950	0
HEL	chr1	16300001	16350000	0.0026971079235723	42457	5153	1910565	0
HEL	chr1	16350001	16400000	0.0024738144112848	33776	3760	1519920	0
HEL	chr1	16400001	16450000	0.003809351528376	29483	5054	1326735	0
HEL	chr1	16450001	16500000	0.0032202782136172	33779	4895	1520055	0
HEL	chr1	16500001	16550000	0.0031679091231806	31300	4462	1408500	0
HEL	chr1	16550001	16600000	0.0031759161130784	38687	5529	1740915	0
HEL	chr1	16600001	16650000	0.0057947591269139	39599	10326	1781955	0
HEL	chr1	16650001	16700000	0.0025541729058019	38734	4452	1743030	0
HEL	chr1	16700001	16750000	0.0045823195458231	40004	8249	1800180	0
HEL	chr1	16750001	16800000	0.003459631054085	30941	4817	1392345	0
HEL	chr1	16800001	16850000	0.0042714180270182	32365	6221	1456425	0
HEL	chr1	16850001	16900000	0.0029015603323751	38845	5072	1748025	0
HEL	chr1	16900001	16950000	0.0027360081956881	41431	5101	1864395	0
HEL	chr1	16950001	17000000	0.0025829413112039	37838	4398	1702710	0
HEL	chr1	17000001	17050000	0.0020055723068376	38803	3502	1746135	0
HEL	chr1	17050001	17100000	0.0017497681598836	40018	3151	1800810	0
HEL	chr1	17100001	17150000	0.0020813096891414	41523	3889	1868535	0
HEL	chr1	17150001	17200000	0.0023146444199075	43472	4528	1956240	0
HEL	chr1	17200001	17250000	0.0043252914806927	34279	6672	1542555	0
HEL	chr1	17250001	17300000	0.0029272509056474	40364	5317	1816380	0
HEL	chr1	17300001	17350000	0.0040260779356691	36523	6617	1643535	0
HEL	chr1	17350001	17400000	0.0023346958272943	40938	4301	1842210	0
HEL	chr1	17400001	17450000	0.0021230427386036	38404	3669	1728180	0
HEL	chr1	17450001	17500000	0.0045170431391725	35446	7205	1595070	0
HEL	chr1	17500001	17550000	0.0038118917638943	43169	7405	1942605	0
HEL	chr1	17550001	17600000	0.0026627427388365	41002	4913	1845090	0
HEL	chr1	17600001	17650000	0.002822226073338	34622	4397	1557990	0
HEL	chr1	17650001	17700000	0.0042479683041932	32868	6283	1479060	0
HEL	chr1	17700001	17750000	0.0060416106981881	22334	6072	1005030	0
HEL	chr1	17750001	17800000	0.0019758277697859	36148	3214	1626660	0
HEL	chr1	17800001	17850000	0.0019430009478053	40796	3567	1835820	0
HEL	chr1	17850001	17900000	0.002030204831968	33122	3026	1490490	0
HEL	chr1	17900001	17950000	0.0027340738569117	40932	5036	1841940	0
HEL	chr1	17950001	18000000	0.0017806562246413	43542	3489	1959390	0
HEL	chr1	18000001	18050000	0.0031165686401042	36158	5071	1627110	0
HEL	chr1	18050001	18100000	0.0022909297415955	43631	4498	1963395	0
HEL	chr1	18100001	18150000	0.0017780456107352	36507	2921	1642815	0
HEL	chr1	18150001	18200000	0.0024084660524582	38134	4133	1716030	0
HEL	chr1	18200001	18250000	0.0034216733380127	35142	5411	1581390	0
HEL	chr1	18250001	18300000	0.0031905555090279	35821	5143	1611945	0
HEL	chr1	18300001	18350000	0.0017750003214648	43205	3451	1944225	0
HEL	chr1	18350001	18400000	0.0038219399409437	41881	7203	1884645	0
HEL	chr1	18400001	18450000	0.0014803979762005	31448	2095	1415160	0
HEL	chr1	18450001	18500000	0.0035039023698027	39150	6173	1761750	0
HEL	chr1	18500001	18550000	0.0049252100092772	34972	7751	1573740	0
HEL	chr1	18550001	18600000	0.0037486772486772	33600	5668	1512000	0
HEL	chr1	18600001	18650000	0.0034233897936011	42862	6603	1928790	0
HEL	chr1	18650001	18700000	0.0022314576341736	34168	3431	1537560	0
HEL	chr1	18700001	18750000	0.0017093170981207	40406	3108	1818270	0
HEL	chr1	18750001	18800000	0.0022220235167881	44734	4473	2013030	0
HEL	chr1	18800001	18850000	0.0032644119887077	41287	6065	1857915	0
HEL	chr1	18850001	18900000	0.00294279571388	38346	5078	1725570	0
HEL	chr1	18900001	18950000	0.0021577545898151	43605	4234	1962225	0
