pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
HCU	HEL	chr1	6950001	7000000	0.4761999601672972	715
HCU	HEL	chr1	7000001	7050000	0.4207792841119671	724
HCU	HEL	chr1	7050001	7100000	0.3920949804628794	504
HCU	HEL	chr1	7100001	7150000	0.4231562205466541	620
HCU	HEL	chr1	7150001	7200000	0.338487972508591	512
HCU	HEL	chr1	7200001	7250000	0.4343100189035916	579
HCU	HEL	chr1	7250001	7300000	0.3290469570590051	516
HCU	HEL	chr1	7300001	7350000	0.4732462877624167	127
HCU	HEL	chr1	7350001	7400000	0.4429794087923192	989
HCU	HEL	chr1	7400001	7450000	0.3407133299882923	897
HCU	HEL	chr1	7450001	7500000	0.3233441496468791	793
HCU	HEL	chr1	7500001	7550000	0.3340254706533775	719
HCU	HEL	chr1	7550001	7600000	0.3753974422383946	967
HCU	HEL	chr1	7600001	7650000	0.4411146811665843	532
HCU	HEL	chr1	7650001	7700000	0.4070471802747206	819
HCU	HEL	chr1	7700001	7750000	0.4285318559556786	608
HCU	HEL	chr1	7750001	7800000	0.4446490581921498	688
HCU	HEL	chr1	7800001	7850000	0.4231935014548981	875
HCU	HEL	chr1	7850001	7900000	0.3736638954869358	635
HCU	HEL	chr1	7900001	7950000	0.3699680732926152	560
HCU	HEL	chr1	7950001	8000000	0.2811037294277517	536
HCU	HEL	chr1	8000001	8050000	0.3197482342219183	715
HCU	HEL	chr1	8050001	8100000	0.3920332879112321	750
HCU	HEL	chr1	8100001	8150000	0.4098135651378245	638
HCU	HEL	chr1	8150001	8200000	0.5498210023866348	528
HCU	HEL	chr1	8200001	8250000	0.374494200161856	572
HCU	HEL	chr1	8250001	8300000	0.3778091691280338	579
HCU	HEL	chr1	8300001	8350000	0.4145249013543777	661
HCU	HEL	chr1	8350001	8400000	0.3155497220506484	596
HCU	HEL	chr1	8400001	8450000	0.4023455119530897	800
HCU	HEL	chr1	8450001	8500000	0.3717268467475192	554
HCU	HEL	chr1	8500001	8550000	0.3635143198090691	596
HCU	HEL	chr1	8550001	8600000	0.4447548106765983	602
HCU	HEL	chr1	8600001	8650000	0.4477150537634408	646
HCU	HEL	chr1	8650001	8700000	0.4035200097608589	637
HCU	HEL	chr1	8700001	8750000	0.4284363946822783	566
HCU	HEL	chr1	8750001	8800000	0.3646135265700482	776
HCU	HEL	chr1	8800001	8850000	0.4176336146272855	451
HCU	HEL	chr1	8850001	8900000	0.2916346891788181	529
HCU	HEL	chr1	8900001	8950000	0.3450465707027941	850
HCU	HEL	chr1	8950001	9000000	0.3002202417537389	708
HCU	HEL	chr1	9000001	9050000	0.41986107537947	850
HCU	HEL	chr1	9050001	9100000	0.4275625936229402	653
HCU	HEL	chr1	9100001	9150000	0.4249537999537999	600
HCU	HEL	chr1	9150001	9200000	0.2919785863509748	928
HCU	HEL	chr1	9200001	9250000	0.384065934065934	688
HCU	HEL	chr1	9250001	9300000	0.321588605569188	720
HCU	HEL	chr1	9300001	9350000	0.4009025849177526	627
HCU	HEL	chr1	9350001	9400000	0.3666666666666666	739
HCU	HEL	chr1	9400001	9450000	0.3356810313954876	659
HCU	HEL	chr1	9450001	9500000	0.2786648597690313	669
HCU	HEL	chr1	9500001	9550000	0.3435236998025016	479
HCU	HEL	chr1	9550001	9600000	0.3483048957287832	694
HCU	HEL	chr1	9600001	9650000	0.3814847942754919	492
HCU	HEL	chr1	9650001	9700000	0.4220536066219944	526
HCU	HEL	chr1	9700001	9750000	0.4131307339449541	649
HCU	HEL	chr1	9750001	9800000	0.3977793539938891	711
HCU	HEL	chr1	9800001	9850000	0.429455157992565	637
HCU	HEL	chr1	9850001	9900000	0.4263438133874238	771
HCU	HEL	chr1	9900001	9950000	0.3637992831541218	725
HCU	HEL	chr1	9950001	10000000	0.299697936851704	742
HCU	HEL	chr1	10000001	10050000	0.3228383458646616	684
HCU	HEL	chr1	10050001	10100000	0.4408415058525782	466
HCU	HEL	chr1	10100001	10150000	0.5317751636299309	773
HCU	HEL	chr1	10150001	10200000	0.4866251818328753	475
HCU	HEL	chr1	10200001	10250000	0.494471178458073	662
HCU	HEL	chr1	10250001	10300000	0.4714844676310172	590
HCU	HEL	chr1	10300001	10350000	0.5204497739018087	791
HCU	HEL	chr1	10350001	10400000	0.5725592835519676	517
HCU	HEL	chr1	10400001	10450000	0.5926152459438578	512
HCU	HEL	chr1	10450001	10500000	0.4507617273125821	652
HCU	HEL	chr1	10500001	10550000	0.526880260657073	743
HCU	HEL	chr1	10550001	10600000	0.4800605754669358	555
HCU	HEL	chr1	10600001	10650000	0.4074012056262558	566
HCU	HEL	chr1	10650001	10700000	0.4778194516295913	580
HCU	HEL	chr1	10700001	10750000	0.4721010678297487	489
HCU	HEL	chr1	10750001	10800000	0.4622189153439153	663
HCU	HEL	chr1	10800001	10850000	0.3960380835380835	618
HCU	HEL	chr1	10850001	10900000	0.42198289391086	899
HCU	HEL	chr1	10900001	10950000	0.3793057763645998	300
HCU	HEL	chr1	10950001	11000000	0.4929365709746963	610
HCU	HEL	chr1	11000001	11050000	0.4169366034243405	616
HCU	HEL	chr1	11050001	11100000	0.3835244417622208	623
HCU	HEL	chr1	11100001	11150000	0.3684255659730162	731
HCU	HEL	chr1	11150001	11200000	0.4633892330698568	683
HCU	HEL	chr1	11200001	11250000	0.4427861944416574	695
HCU	HEL	chr1	11250001	11300000	0.3229318380425284	545
HCU	HEL	chr1	11300001	11350000	0.3489727928928373	728
HCU	HEL	chr1	11350001	11400000	0.3967748894401898	717
HCU	HEL	chr1	11400001	11450000	0.5162198693399414	575
HCU	HEL	chr1	11450001	11500000	0.3419431279620852	804
HCU	HEL	chr1	11500001	11550000	0.382055069100116	714
HCU	HEL	chr1	11550001	11600000	0.4759187828136719	673
HCU	HEL	chr1	11600001	11650000	0.4359582542694497	589
HCU	HEL	chr1	11650001	11700000	0.3672450562233422	798
HCU	HEL	chr1	11700001	11750000	0.4475893407270485	469
HCU	HEL	chr1	11750001	11800000	0.3247605164514784	593
HCU	HEL	chr1	11800001	11850000	0.3923655365791486	594
HCU	HEL	chr1	11850001	11900000	0.4939635867977801	737
HCU	HEL	chr1	11900001	11950000	0.4998079877112135	516
HCU	HEL	chr1	11950001	12000000	0.4269891500904159	565
HCU	HEL	chr1	12000001	12050000	0.3533144884159183	730
HCU	HEL	chr1	12050001	12100000	0.269993635977938	820
HCU	HEL	chr1	12100001	12150000	0.3817790044547743	756
HCU	HEL	chr1	12150001	12200000	0.4057049127860456	509
HCU	HEL	chr1	12200001	12250000	0.3666156121263335	687
HCU	HEL	chr1	12250001	12300000	0.3466914366595894	683
HCU	HEL	chr1	12300001	12350000	0.3292234081707765	627
HCU	HEL	chr1	12350001	12400000	0.4041854029747491	642
HCU	HEL	chr1	12400001	12450000	0.4916386017884101	631
HCU	HEL	chr1	12450001	12500000	0.5624394379844961	565
HCU	HEL	chr1	12500001	12550000	0.5030972259628332	775
HCU	HEL	chr1	12550001	12600000	0.5701951951951951	530
HCU	HEL	chr1	12600001	12650000	0.5300447576421292	691
HCU	HEL	chr1	12650001	12700000	0.3713287823464041	490
HCU	HEL	chr1	12700001	12750000	0.4055819030412526	824
HCU	HEL	chr1	12750001	12800000	0.4638200782268578	658
HCU	HEL	chr1	12800001	12850000	0.4631679216184341	748
HCU	HEL	chr1	12850001	12900000	0.4961117088917147	701
HCU	HEL	chr1	12900001	12950000	0.4356548687000488	850
HCU	HEL	chr1	12950001	13000000	0.3615903160336329	955
HCU	HEL	chr1	13000001	13050000	0.3371989600437876	594
HCU	HEL	chr1	13050001	13100000	0.4785518549747048	665
HCU	HEL	chr1	13100001	13150000	0.5652078965758212	428
HCU	HEL	chr1	13150001	13200000	0.5656404812455768	648
HCU	HEL	chr1	13200001	13250000	0.4682889442421919	763
HCU	HEL	chr1	13250001	13300000	0.3862715629900679	576
HCU	HEL	chr1	13300001	13350000	0.3768264172998246	829
HCU	HEL	chr1	13350001	13400000	0.3533622814223682	627
HCU	HEL	chr1	13400001	13450000	0.3648660180918245	436
HCU	HEL	chr1	13450001	13500000	0.3859241353663071	764
HCU	HEL	chr1	13500001	13550000	0.4786469470182941	619
HCU	HEL	chr1	13550001	13600000	0.5271881707607917	804
HCU	HEL	chr1	13600001	13650000	0.6274509803921567	573
HCU	HEL	chr1	13650001	13700000	0.4550103695324283	675
HCU	HEL	chr1	13700001	13750000	0.4390495867768594	482
HCU	HEL	chr1	13750001	13800000	0.5155455612045367	639
HCU	HEL	chr1	13800001	13850000	0.4956739526411657	389
HCU	HEL	chr1	13850001	13900000	0.6455855543015886	652
HCU	HEL	chr1	13900001	13950000	0.5671892956821539	736
HCU	HEL	chr1	13950001	14000000	0.5770750988142291	553
HCU	HEL	chr1	14000001	14050000	0.4817073170731706	824
HCU	HEL	chr1	14050001	14100000	0.3661634315839923	665
HCU	HEL	chr1	14100001	14150000	0.4334157056562328	653
HCU	HEL	chr1	14150001	14200000	0.4910755280073461	621
HCU	HEL	chr1	14200001	14250000	0.3569584216101695	615
HCU	HEL	chr1	14250001	14300000	0.4767851550266206	495
HCU	HEL	chr1	14300001	14350000	0.4987752602571952	585
HCU	HEL	chr1	14350001	14400000	0.4259287570707842	469
HCU	HEL	chr1	14400001	14450000	0.3338323353293412	771
HCU	HEL	chr1	14450001	14500000	0.3168700917778408	848
HCU	HEL	chr1	14500001	14550000	0.5089315581722085	977
HCU	HEL	chr1	14550001	14600000	0.6825661552145875	462
HCU	HEL	chr1	14600001	14650000	0.4484289617486338	457
HCU	HEL	chr1	14650001	14700000	0.4077034883720929	625
HCU	HEL	chr1	14700001	14750000	0.3936735778841042	750
HCU	HEL	chr1	14750001	14800000	0.4622517016252257	534
HCU	HEL	chr1	14800001	14850000	0.5535987748851455	468
HCU	HEL	chr1	14850001	14900000	0.4845837615621787	344
HCU	HEL	chr1	14900001	14950000	0.5203771948840233	615
HCU	HEL	chr1	14950001	15000000	0.5585494642025158	459
HCU	HEL	chr1	15000001	15050000	0.5261137200152303	591
HCU	HEL	chr1	15050001	15100000	0.5276937245099328	508
HCU	HEL	chr1	15100001	15150000	0.4944982394366196	458
HCU	HEL	chr1	15150001	15200000	0.5503629357469307	705
HCU	HEL	chr1	15200001	15250000	0.3501470588235293	673
HCU	HEL	chr1	15250001	15300000	0.4643662607126747	531
HCU	HEL	chr1	15300001	15350000	0.3872315035799522	651
HCU	HEL	chr1	15350001	15400000	0.6185980028990176	751
HCU	HEL	chr1	15400001	15450000	0.5871207271796185	543
HCU	HEL	chr1	15450001	15500000	0.6073403496254013	390
HCU	HEL	chr1	15500001	15550000	0.4952266528120534	556
HCU	HEL	chr1	15550001	15600000	0.4322057987492893	824
HCU	HEL	chr1	15600001	15650000	0.3834574798261948	602
HCU	HEL	chr1	15650001	15700000	0.381423677198325	771
HCU	HEL	chr1	15700001	15750000	0.3684668989547037	712
HCU	HEL	chr1	15750001	15800000	0.5270512361160873	599
HCU	HEL	chr1	15800001	15850000	0.4024107556791839	832
HCU	HEL	chr1	15850001	15900000	0.50552870533099	510
HCU	HEL	chr1	15900001	15950000	0.6615778326861982	373
HCU	HEL	chr1	15950001	16000000	0.5532959687371451	624
HCU	HEL	chr1	16000001	16050000	0.5029133284777858	546
HCU	HEL	chr1	16050001	16100000	0.341778368384562	776
HCU	HEL	chr1	16100001	16150000	0.4223507917174177	647
HCU	HEL	chr1	16150001	16200000	0.3614354395604395	594
HCU	HEL	chr1	16200001	16250000	0.3138568287991206	637
HCU	HEL	chr1	16250001	16300000	0.383019453642384	762
HCU	HEL	chr1	16300001	16350000	0.3643443485581982	751
HCU	HEL	chr1	16350001	16400000	0.4505516154452323	465
HCU	HEL	chr1	16400001	16450000	0.3723193665456943	445
HCU	HEL	chr1	16450001	16500000	0.4879727072973285	557
HCU	HEL	chr1	16500001	16550000	0.4038031319910514	539
HCU	HEL	chr1	16550001	16600000	0.3045927209705372	570
HCU	HEL	chr1	16600001	16650000	0.4031569965870306	886
HCU	HEL	chr1	16650001	16700000	0.5874972843797522	658
HCU	HEL	chr1	16700001	16750000	0.4068489504107088	837
HCU	HEL	chr1	16750001	16800000	0.4515614691005057	641
HCU	HEL	chr1	16800001	16850000	0.4275855834136933	588
HCU	HEL	chr1	16850001	16900000	0.4570361145703611	559
HCU	HEL	chr1	16900001	16950000	0.4720940452647769	668
HCU	HEL	chr1	16950001	17000000	0.4800551931761164	577
HCU	HEL	chr1	17000001	17050000	0.4591894977168949	516
HCU	HEL	chr1	17050001	17100000	0.5132434944237919	495
HCU	HEL	chr1	17100001	17150000	0.4836363636363636	604
HCU	HEL	chr1	17150001	17200000	0.5003999085923218	577
HCU	HEL	chr1	17200001	17250000	0.4300863909920404	671
HCU	HEL	chr1	17250001	17300000	0.4081321903902549	656
HCU	HEL	chr1	17300001	17350000	0.5309455440467643	594
HCU	HEL	chr1	17350001	17400000	0.5172203507956789	581
HCU	HEL	chr1	17400001	17450000	0.5417146881803048	494
HCU	HEL	chr1	17450001	17500000	0.31207622765564	772
HCU	HEL	chr1	17500001	17550000	0.355403291874581	1008
HCU	HEL	chr1	17550001	17600000	0.4560547862124734	714
HCU	HEL	chr1	17600001	17650000	0.5174505519779209	584
HCU	HEL	chr1	17650001	17700000	0.5205866523143166	551
HCU	HEL	chr1	17700001	17750000	0.4173014942865514	432
HCU	HEL	chr1	17750001	17800000	0.592040385066917	504
HCU	HEL	chr1	17800001	17850000	0.4646365422396855	597
HCU	HEL	chr1	17850001	17900000	0.4963485268194408	509
HCU	HEL	chr1	17900001	17950000	0.4580924855491329	748
HCU	HEL	chr1	17950001	18000000	0.5976426799007444	638
HCU	HEL	chr1	18000001	18050000	0.3876765083440308	595
HCU	HEL	chr1	18050001	18100000	0.524697845507094	625
HCU	HEL	chr1	18100001	18150000	0.6658986175115207	393
HCU	HEL	chr1	18150001	18200000	0.6091290661070303	416
HCU	HEL	chr1	18200001	18250000	0.6003833005283331	550
HCU	HEL	chr1	18250001	18300000	0.5314706201802976	572
HCU	HEL	chr1	18300001	18350000	0.5803738317757009	523
HCU	HEL	chr1	18350001	18400000	0.5251469384718399	733
HCU	HEL	chr1	18400001	18450000	0.650825183374083	467
HCU	HEL	chr1	18450001	18500000	0.5062066447608616	897
HCU	HEL	chr1	18500001	18550000	0.4262774943547712	842
HCU	HEL	chr1	18550001	18600000	0.4966304090801607	824
HCU	HEL	chr1	18600001	18650000	0.4258688957325121	828
HCU	HEL	chr1	18650001	18700000	0.5676979374584163	487
HCU	HEL	chr1	18700001	18750000	0.4760827407886231	553
HCU	HEL	chr1	18750001	18800000	0.4247022666154437	567
HCU	HEL	chr1	18800001	18850000	0.3367852814806654	730
HCU	HEL	chr1	18850001	18900000	0.3282734407269723	611
HCU	HEL	chr1	18900001	18950000	0.4588542918970906	620
HCU	HEL	chr1	18950001	19000000	0.3926303007659256	399
HCU	HEL	chr1	19000001	19050000	0.4115269115269115	367
HCU	HEL	chr1	19050001	19100000	0.4882595447212761	438
HCU	HEL	chr1	19100001	19150000	0.3155788602180212	655
HCU	HEL	chr1	19150001	19200000	0.3541325276526013	762
HCU	HEL	chr1	19200001	19250000	0.4066088026243848	563
HCU	HEL	chr1	19250001	19300000	0.389367816091954	478
HCU	HEL	chr1	19300001	19350000	0.5376086682625677	558
HCU	HEL	chr1	19350001	19400000	0.4944148049349783	432
HCU	HEL	chr1	19400001	19450000	0.6858263198163732	427
HCU	HEL	chr1	19450001	19500000	0.5463922713092483	582
HCU	HEL	chr1	19500001	19550000	0.5061349693251533	617
HCU	HEL	chr1	19550001	19600000	0.5529824079164375	509
HCU	HEL	chr1	19600001	19650000	0.4724090189873418	667
HCU	HEL	chr1	19650001	19700000	0.7131539549197371	668
HCU	HEL	chr1	19700001	19750000	0.532258064516129	533
HCU	HEL	chr1	19750001	19800000	0.5295999187652315	378
HCU	HEL	chr1	19800001	19850000	0.5595971259943545	514
HCU	HEL	chr1	19850001	19900000	0.3939002326182476	607
HCU	HEL	chr1	19900001	19950000	0.2986687835857351	369
HCU	HEL	chr1	19950001	20000000	0.4342688895686753	478
HCU	HEL	chr1	20000001	20050000	0.369698897370653	622
HCU	HEL	chr1	20050001	20100000	0.618952847519902	496
HCU	HEL	chr1	20100001	20150000	0.5426386873534992	621
HCU	HEL	chr1	20150001	20200000	0.5051319648093842	544
HCU	HEL	chr1	20200001	20250000	0.5103580856191897	555
HCU	HEL	chr1	20250001	20300000	0.4523525908278737	608
HCU	HEL	chr1	20300001	20350000	0.4804379038047379	513
HCU	HEL	chr1	20350001	20400000	0.5297929508455823	447
HCU	HEL	chr1	20400001	20450000	0.5928881894484412	734
HCU	HEL	chr1	20450001	20500000	0.6427110123918635	555
HCU	HEL	chr1	20500001	20550000	0.5288557628247834	771
HCU	HEL	chr1	20550001	20600000	0.3657374735356385	753
HCU	HEL	chr1	20600001	20650000	0.6029930728009409	530
HCU	HEL	chr1	20650001	20700000	0.6699544764795143	577
HCU	HEL	chr1	20700001	20750000	0.5112582141476613	379
HCU	HEL	chr1	20750001	20800000	0.4004503659223117	423
HCU	HEL	chr1	20800001	20850000	0.4931285367825383	443
HCU	HEL	chr1	20850001	20900000	0.3300124533001244	781
HCU	HEL	chr1	20900001	20950000	0.3794162180349931	546
HCU	HEL	chr1	20950001	21000000	0.338052055932438	698
HCU	HEL	chr1	21000001	21050000	0.3230953123375948	869
HCU	HEL	chr1	21050001	21100000	0.406493823146944	565
HCU	HEL	chr1	21100001	21150000	0.5780823697544497	507
HCU	HEL	chr1	21150001	21200000	0.3953634085213032	679
HCU	HEL	chr1	21200001	21250000	0.5398451730418942	445
HCU	HEL	chr1	21250001	21300000	0.4805194805194804	371
HCU	HEL	chr1	21300001	21350000	0.6907199471598414	445
HCU	HEL	chr1	21350001	21400000	0.6433240369531114	371
HCU	HEL	chr1	21400001	21450000	0.6117095205003473	473
HCU	HEL	chr1	21450001	21500000	0.6491643014821823	552
HCU	HEL	chr1	21500001	21550000	0.6856121316730366	527
HCU	HEL	chr1	21550001	21600000	0.5174763033175356	637
HCU	HEL	chr1	21600001	21650000	0.5147424388896562	579
HCU	HEL	chr1	21650001	21700000	0.5513729861181478	686
HCU	HEL	chr1	21700001	21750000	0.580711139081183	581
HCU	HEL	chr1	21750001	21800000	0.7082891347173813	414
HCU	HEL	chr1	21800001	21850000	0.6824639525021204	262
HCU	HEL	chr1	21850001	21900000	0.5656083223760537	857
HCU	HEL	chr1	21900001	21950000	0.4551792828685258	334
HCU	HEL	chr1	21950001	22000000	0.4286828963795255	628
HCU	HEL	chr1	22000001	22050000	0.5749701638277095	542
HCU	HEL	chr1	22050001	22100000	0.6563504823151125	337
HCU	HEL	chr1	22100001	22150000	0.7558633238980994	586
HCU	HEL	chr1	22150001	22200000	0.5069154982948085	536
HCU	HEL	chr1	22200001	22250000	0.65816534310731	276
HCU	HEL	chr1	22250001	22300000	0.679641141565414	390
HCU	HEL	chr1	22300001	22350000	0.5410362420830401	440
HCU	HEL	chr1	22350001	22400000	0.6278504225801307	454
HCU	HEL	chr1	22400001	22450000	0.6280265115649938	489
HCU	HEL	chr1	22450001	22500000	0.6993064729194186	411
HCU	HEL	chr1	22500001	22550000	0.6444760465736379	697
HCU	HEL	chr1	22550001	22600000	0.7426727756015669	705
HCU	HEL	chr1	22600001	22650000	0.7141782059000601	498
HCU	HEL	chr1	22650001	22700000	0.6686921296296295	370
