pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
HCU	HEL	chr1	6950001	7000000	0.0067445765330109	29778	20084	2977800	0
HCU	HEL	chr1	7000001	7050000	0.0070656743160361	29022	20506	2902200	0
HCU	HEL	chr1	7050001	7100000	0.0056888812892745	23393	13308	2339300	0
HCU	HEL	chr1	7100001	7150000	0.0074688723657002	22729	16976	2272900	0
HCU	HEL	chr1	7150001	7200000	0.0064026402640264	19998	12804	1999800	0
HCU	HEL	chr1	7200001	7250000	0.0074664784756527	21255	15870	2125500	0
HCU	HEL	chr1	7250001	7300000	0.0080662845751308	16052	12948	1605200	0
HCU	HEL	chr1	7300001	7350000	0.0074019329164297	5277	3906	527700	0
HCU	HEL	chr1	7350001	7400000	0.0114005904803053	27774	31664	2777400	0
HCU	HEL	chr1	7400001	7450000	0.0100516958769385	23793	23916	2379300	0
HCU	HEL	chr1	7450001	7500000	0.009763779527559	21463	20956	2146300	0
HCU	HEL	chr1	7500001	7550000	0.0094579732914375	19095	18060	1909500	0
HCU	HEL	chr1	7550001	7600000	0.0105160307612289	26917	28306	2691700	0
HCU	HEL	chr1	7600001	7650000	0.0103551090920724	15629	16184	1562900	0
HCU	HEL	chr1	7650001	7700000	0.010527213939285	22268	23442	2226800	0
HCU	HEL	chr1	7700001	7750000	0.0101724526600541	17744	18050	1774400	0
HCU	HEL	chr1	7750001	7800000	0.0081647907895867	23278	19006	2327800	0
HCU	HEL	chr1	7800001	7850000	0.0099158451550853	24954	24744	2495400	0
HCU	HEL	chr1	7850001	7900000	0.0071018893387314	23712	16840	2371200	0
HCU	HEL	chr1	7900001	7950000	0.0054378019323671	26496	14408	2649600	0
HCU	HEL	chr1	7950001	8000000	0.0062275505406676	21270	13246	2127000	0
HCU	HEL	chr1	8000001	8050000	0.0072339198154023	24269	17556	2426900	0
HCU	HEL	chr1	8050001	8100000	0.0078637581324148	26130	20548	2613000	0
HCU	HEL	chr1	8100001	8150000	0.0077286187845303	22625	17486	2262500	0
HCU	HEL	chr1	8150001	8200000	0.0067523468031102	24821	16760	2482100	0
HCU	HEL	chr1	8200001	8250000	0.0071743758467195	20668	14828	2066800	0
HCU	HEL	chr1	8250001	8300000	0.0069045930129455	22556	15574	2255600	0
HCU	HEL	chr1	8300001	8350000	0.0068080008712382	27547	18754	2754700	0
HCU	HEL	chr1	8350001	8400000	0.0052701822916666	24576	12952	2457600	0
HCU	HEL	chr1	8400001	8450000	0.0098345384376524	22543	22170	2254300	0
HCU	HEL	chr1	8450001	8500000	0.0070041990443554	20719	14512	2071900	0
HCU	HEL	chr1	8500001	8550000	0.0078541637377571	21339	16760	2133900	0
HCU	HEL	chr1	8550001	8600000	0.0070125799852	22973	16110	2297300	0
HCU	HEL	chr1	8600001	8650000	0.0066805545578622	27842	18600	2784200	0
HCU	HEL	chr1	8650001	8700000	0.0063287131770974	25901	16392	2590100	0
HCU	HEL	chr1	8700001	8750000	0.0082709573287602	19826	16398	1982600	0
HCU	HEL	chr1	8750001	8800000	0.0070749880374598	29258	20700	2925800	0
HCU	HEL	chr1	8800001	8850000	0.0052370868244176	21722	11376	2172200	0
HCU	HEL	chr1	8850001	8900000	0.0056877209830197	22909	13030	2290900	0
HCU	HEL	chr1	8900001	8950000	0.0101696374752432	23226	23620	2322600	0
HCU	HEL	chr1	8950001	9000000	0.0095532612418652	20437	19524	2043700	0
HCU	HEL	chr1	9000001	9050000	0.0097651048863208	23883	23322	2388300	0
HCU	HEL	chr1	9050001	9100000	0.0073471954718761	25441	18692	2544100	0
HCU	HEL	chr1	9100001	9150000	0.0088600081866557	19544	17316	1954400	0
HCU	HEL	chr1	9150001	9200000	0.008035814213766	28592	22976	2859200	0
HCU	HEL	chr1	9200001	9250000	0.0082614616432138	22030	18200	2203000	0
HCU	HEL	chr1	9250001	9300000	0.0083822214272938	22364	18746	2236400	0
HCU	HEL	chr1	9300001	9350000	0.0087972185679383	21284	18724	2128400	0
HCU	HEL	chr1	9350001	9400000	0.0074387561057459	26819	19950	2681900	0
HCU	HEL	chr1	9400001	9450000	0.005282174159783	31718	16754	3171800	0
HCU	HEL	chr1	9450001	9500000	0.007585251396648	22375	16972	2237500	0
HCU	HEL	chr1	9500001	9550000	0.0068296521103804	17793	12152	1779300	0
HCU	HEL	chr1	9550001	9600000	0.0066021204535414	27164	17934	2716400	0
HCU	HEL	chr1	9600001	9650000	0.0052584544471097	21261	11180	2126100	0
HCU	HEL	chr1	9650001	9700000	0.0062438984371795	24379	15222	2437900	0
HCU	HEL	chr1	9700001	9750000	0.0064016444591271	27243	17440	2724300	0
HCU	HEL	chr1	9750001	9800000	0.0063541811121897	28844	18328	2884400	0
HCU	HEL	chr1	9800001	9850000	0.0061082135887883	28185	17216	2818500	0
HCU	HEL	chr1	9850001	9900000	0.0063041462868834	31281	19720	3128100	0
HCU	HEL	chr1	9900001	9950000	0.0057023411371237	32292	18414	3229200	0
HCU	HEL	chr1	9950001	10000000	0.0056949042518662	30810	17546	3081000	0
HCU	HEL	chr1	10000001	10050000	0.0051173528280107	31188	15960	3118800	0
HCU	HEL	chr1	10050001	10100000	0.0050561842684048	25007	12644	2500700	0
HCU	HEL	chr1	10100001	10150000	0.0079819266476049	28329	22612	2832900	0
HCU	HEL	chr1	10150001	10200000	0.0047366406369621	26124	12374	2612400	0
HCU	HEL	chr1	10200001	10250000	0.0075237838462427	25963	19534	2596300	0
HCU	HEL	chr1	10250001	10300000	0.0060937104873378	27681	16868	2768100	0
HCU	HEL	chr1	10300001	10350000	0.0073661670235546	33624	24768	3362400	0
HCU	HEL	chr1	10350001	10400000	0.0059144317206908	26809	15856	2680900	0
HCU	HEL	chr1	10400001	10450000	0.0060266956386776	25772	15532	2577200	0
HCU	HEL	chr1	10450001	10500000	0.0057110665998998	31952	18248	3195200	0
HCU	HEL	chr1	10500001	10550000	0.0076147484493452	29020	22098	2902000	0
HCU	HEL	chr1	10550001	10600000	0.0064185330687294	24691	15848	2469100	0
HCU	HEL	chr1	10600001	10650000	0.00610883797054	24440	14930	2444000	0
HCU	HEL	chr1	10650001	10700000	0.0058407614443269	26476	15464	2647600	0
HCU	HEL	chr1	10700001	10750000	0.0060478442786974	21988	13298	2198800	0
HCU	HEL	chr1	10750001	10800000	0.0069310107724043	26178	18144	2617800	0
HCU	HEL	chr1	10800001	10850000	0.0057346155200958	28389	16280	2838900	0
HCU	HEL	chr1	10850001	10900000	0.007389325370365	34493	25488	3449300	0
HCU	HEL	chr1	10900001	10950000	0.0048762839976742	15479	7548	1547900	0
HCU	HEL	chr1	10950001	11000000	0.0054047589844229	32612	17626	3261200	0
HCU	HEL	chr1	11000001	11050000	0.0059429357167411	29090	17288	2909000	0
HCU	HEL	chr1	11050001	11100000	0.0045151094035259	36699	16570	3669900	0
HCU	HEL	chr1	11100001	11150000	0.0062043769730074	28193	17492	2819300	0
HCU	HEL	chr1	11150001	11200000	0.0062961094858603	29739	18724	2973900	0
HCU	HEL	chr1	11200001	11250000	0.007113950251597	28021	19934	2802100	0
HCU	HEL	chr1	11250001	11300000	0.0043971949149828	31229	13732	3122900	0
HCU	HEL	chr1	11300001	11350000	0.0051455672695065	35001	18010	3500100	0
HCU	HEL	chr1	11350001	11400000	0.0056764120618398	32665	18542	3266500	0
HCU	HEL	chr1	11400001	11450000	0.0058128723891835	30546	17756	3054600	0
HCU	HEL	chr1	11450001	11500000	0.0068924966517492	30613	21100	3061300	0
HCU	HEL	chr1	11500001	11550000	0.0061921870917167	30616	18958	3061600	0
HCU	HEL	chr1	11550001	11600000	0.006302461424182	29617	18666	2961700	0
HCU	HEL	chr1	11600001	11650000	0.0054075315524848	29237	15810	2923700	0
HCU	HEL	chr1	11650001	11700000	0.0069785219008963	29565	20632	2956500	0
HCU	HEL	chr1	11700001	11750000	0.0053506964477046	24266	12984	2426600	0
HCU	HEL	chr1	11750001	11800000	0.0049913380916083	28862	14406	2886200	0
HCU	HEL	chr1	11800001	11850000	0.0061387997809248	25562	15692	2556200	0
HCU	HEL	chr1	11850001	11900000	0.0069167312030708	29699	20542	2969900	0
HCU	HEL	chr1	11900001	11950000	0.0055304237018158	28251	15624	2825100	0
HCU	HEL	chr1	11950001	12000000	0.0054310768151525	28510	15484	2851000	0
HCU	HEL	chr1	12000001	12050000	0.0061057903820772	29549	18042	2954900	0
HCU	HEL	chr1	12050001	12100000	0.0058251467408093	32370	18856	3237000	0
HCU	HEL	chr1	12100001	12150000	0.0059457591984798	34734	20652	3473400	0
HCU	HEL	chr1	12150001	12200000	0.0044330152874827	28193	12498	2819300	0
HCU	HEL	chr1	12200001	12250000	0.0065294158217808	28998	18934	2899800	0
HCU	HEL	chr1	12250001	12300000	0.0053494021516231	31697	16956	3169700	0
HCU	HEL	chr1	12300001	12350000	0.0058788315903353	27730	16302	2773000	0
HCU	HEL	chr1	12350001	12400000	0.0059014050964515	29393	17346	2939300	0
HCU	HEL	chr1	12400001	12450000	0.0058393517105753	29493	17222	2949300	0
HCU	HEL	chr1	12450001	12500000	0.0058348351531856	28299	16512	2829900	0
HCU	HEL	chr1	12500001	12550000	0.0067755474452554	32880	22278	3288000	0
HCU	HEL	chr1	12550001	12600000	0.0058199173192619	29753	17316	2975300	0
HCU	HEL	chr1	12600001	12650000	0.0060889481618926	34492	21002	3449200	0
HCU	HEL	chr1	12650001	12700000	0.0073095445314766	17235	12598	1723500	0
HCU	HEL	chr1	12700001	12750000	0.0084466204616265	31454	26568	3145400	0
HCU	HEL	chr1	12750001	12800000	0.0067285620293881	27358	18408	2735800	0
HCU	HEL	chr1	12800001	12850000	0.0069053436070913	31926	22046	3192600	0
HCU	HEL	chr1	12850001	12900000	0.0068848705256423	29697	20446	2969700	0
HCU	HEL	chr1	12900001	12950000	0.007709767675815	31809	24524	3180900	0
HCU	HEL	chr1	12950001	13000000	0.0112776914902313	24466	27592	2446600	0
HCU	HEL	chr1	13000001	13050000	0.0054147371540769	26993	14616	2699300	0
HCU	HEL	chr1	13050001	13100000	0.006362874291654	29823	18976	2982300	0
HCU	HEL	chr1	13100001	13150000	0.0043227730997243	26483	11448	2648300	0
HCU	HEL	chr1	13150001	13200000	0.0062766126217596	31517	19782	3151700	0
HCU	HEL	chr1	13200001	13250000	0.0066630493760173	31331	20876	3133100	0
HCU	HEL	chr1	13250001	13300000	0.0058465770171149	26176	15304	2617600	0
HCU	HEL	chr1	13300001	13350000	0.0075185185185185	31860	23954	3186000	0
HCU	HEL	chr1	13350001	13400000	0.0074011986450099	23026	17042	2302600	0
HCU	HEL	chr1	13400001	13450000	0.0070666988300566	16582	11718	1658200	0
HCU	HEL	chr1	13450001	13500000	0.0076596047712301	28085	21512	2808500	0
HCU	HEL	chr1	13500001	13550000	0.0054432589718719	30930	16836	3093000	0
HCU	HEL	chr1	13550001	13600000	0.0076486683692083	32892	25158	3289200	0
HCU	HEL	chr1	13600001	13650000	0.0086647075029846	21778	18870	2177800	0
HCU	HEL	chr1	13650001	13700000	0.0106303236797274	19958	21216	1995800	0
HCU	HEL	chr1	13700001	13750000	0.0068798862828713	21105	14520	2110500	0
HCU	HEL	chr1	13750001	13800000	0.0082767550070807	24715	20456	2471500	0
HCU	HEL	chr1	13800001	13850000	0.0045364402578086	24204	10980	2420400	0
HCU	HEL	chr1	13850001	13900000	0.0065474904791678	35186	23038	3518600	0
HCU	HEL	chr1	13900001	13950000	0.008539782684893	28530	24364	2853000	0
HCU	HEL	chr1	13950001	14000000	0.0048208841463414	31488	15180	3148800	0
HCU	HEL	chr1	14000001	14050000	0.0058951316714855	38391	22632	3839100	0
HCU	HEL	chr1	14050001	14100000	0.0057749792416274	28904	16692	2890400	0
HCU	HEL	chr1	14100001	14150000	0.0062279831731591	29239	18210	2923900	0
HCU	HEL	chr1	14150001	14200000	0.0052412465407291	33244	17424	3324400	0
HCU	HEL	chr1	14200001	14250000	0.0054188641337495	27873	15104	2787300	0
HCU	HEL	chr1	14250001	14300000	0.0037339570238269	34205	12772	3420500	0
HCU	HEL	chr1	14300001	14350000	0.0052971324769689	30828	16330	3082800	0
HCU	HEL	chr1	14350001	14400000	0.0045147708448371	28976	13082	2897600	0
HCU	HEL	chr1	14400001	14450000	0.0065935512173722	31913	21042	3191300	0
HCU	HEL	chr1	14450001	14500000	0.0064519870581771	32762	21138	3276200	0
HCU	HEL	chr1	14500001	14550000	0.0093944250652085	31821	29894	3182100	0
HCU	HEL	chr1	14550001	14600000	0.0062036142916264	28996	17988	2899600	0
HCU	HEL	chr1	14600001	14650000	0.0041233629066328	28404	11712	2840400	0
HCU	HEL	chr1	14650001	14700000	0.004460635998765	32390	14448	3239000	0
HCU	HEL	chr1	14700001	14750000	0.0058080652133637	32386	18810	3238600	0
HCU	HEL	chr1	14750001	14800000	0.0042886929584177	33572	14398	3357200	0
HCU	HEL	chr1	14800001	14850000	0.0040100712355686	32568	13060	3256800	0
HCU	HEL	chr1	14850001	14900000	0.0040316565840722	24134	9730	2413400	0
HCU	HEL	chr1	14900001	14950000	0.0057823321111842	31911	18452	3191100	0
HCU	HEL	chr1	14950001	15000000	0.0041780488596178	30823	12878	3082300	0
HCU	HEL	chr1	15000001	15050000	0.0043724853630788	36039	15758	3603900	0
HCU	HEL	chr1	15050001	15100000	0.0046415486077186	32752	15202	3275200	0
HCU	HEL	chr1	15100001	15150000	0.003523245355581	32243	11360	3224300	0
HCU	HEL	chr1	15150001	15200000	0.0068009507557289	32816	22318	3281600	0
HCU	HEL	chr1	15200001	15250000	0.0063560906303746	26746	17000	2674600	0
HCU	HEL	chr1	15250001	15300000	0.0041470258136924	32076	13302	3207600	0
HCU	HEL	chr1	15300001	15350000	0.0061785740617857	27126	16760	2712600	0
HCU	HEL	chr1	15350001	15400000	0.0075017367928232	33107	24836	3310700	0
HCU	HEL	chr1	15400001	15450000	0.0060880748246297	25660	15622	2566000	0
HCU	HEL	chr1	15450001	15500000	0.0052088269454123	21525	11212	2152500	0
HCU	HEL	chr1	15500001	15550000	0.0047676254760504	32297	15398	3229700	0
HCU	HEL	chr1	15550001	15600000	0.0066140251927053	31914	21108	3191400	0
HCU	HEL	chr1	15600001	15650000	0.0054339393530542	29647	16110	2964700	0
HCU	HEL	chr1	15650001	15700000	0.007776791000592	27024	21016	2702400	0
HCU	HEL	chr1	15700001	15750000	0.0061676217765042	30712	18942	3071200	0
HCU	HEL	chr1	15750001	15800000	0.0049297889251965	33969	16746	3396900	0
HCU	HEL	chr1	15800001	15850000	0.0065415175592891	32974	21570	3297400	0
HCU	HEL	chr1	15850001	15900000	0.0045837808807733	29792	13656	2979200	0
HCU	HEL	chr1	15900001	15950000	0.0034290555874965	33047	11332	3304700	0
HCU	HEL	chr1	15950001	16000000	0.0063200311971922	30772	19448	3077200	0
HCU	HEL	chr1	16000001	16050000	0.0043653821696553	31452	13730	3145200	0
HCU	HEL	chr1	16050001	16100000	0.0057702950491748	29995	17308	2999500	0
HCU	HEL	chr1	16100001	16150000	0.0051449161836127	31915	16420	3191500	0
HCU	HEL	chr1	16150001	16200000	0.0052007429632804	27996	14560	2799600	0
HCU	HEL	chr1	16200001	16250000	0.0045220416912609	32189	14556	3218900	0
HCU	HEL	chr1	16250001	16300000	0.0053729185778222	35973	19328	3597300	0
HCU	HEL	chr1	16300001	16350000	0.0055360055931018	34328	19004	3432800	0
HCU	HEL	chr1	16350001	16400000	0.0050367136336574	25195	12690	2519500	0
HCU	HEL	chr1	16400001	16450000	0.0055495033643063	21847	12124	2184700	0
HCU	HEL	chr1	16450001	16500000	0.0063669832854723	27162	17294	2716200	0
HCU	HEL	chr1	16500001	16550000	0.0052782807210895	25406	13410	2540600	0
HCU	HEL	chr1	16550001	16600000	0.0045564622269018	30392	13848	3039200	0
HCU	HEL	chr1	16600001	16650000	0.0074134986400151	31618	23440	3161800	0
HCU	HEL	chr1	16650001	16700000	0.0068451185961781	26898	18412	2689800	0
HCU	HEL	chr1	16700001	16750000	0.0079595604927808	33037	26296	3303700	0
HCU	HEL	chr1	16750001	16800000	0.0071651433974156	25384	18188	2538400	0
HCU	HEL	chr1	16800001	16850000	0.0063771235298639	26018	16592	2601800	0
HCU	HEL	chr1	16850001	16900000	0.0053479853479853	30030	16060	3003000	0
HCU	HEL	chr1	16900001	16950000	0.0056341689879294	32310	18204	3231000	0
HCU	HEL	chr1	16950001	17000000	0.0052111387109426	30596	15944	3059600	0
HCU	HEL	chr1	17000001	17050000	0.0046144729044577	30374	14016	3037400	0
