pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
HEL	HMA	chr1	7450001	7500000	0.0090382653061224	15680	14172	1568000	0
HEL	HMA	chr1	7500001	7550000	0.0088039308070269	14857	13080	1485700	0
HEL	HMA	chr1	7550001	7600000	0.0103442142707679	19116	19774	1911600	0
HEL	HMA	chr1	7600001	7650000	0.0101584537698067	11486	11668	1148600	0
HEL	HMA	chr1	7650001	7700000	0.0102595569070373	18416	18894	1841600	0
HEL	HMA	chr1	7700001	7750000	0.0090518436373717	14428	13060	1442800	0
HEL	HMA	chr1	7750001	7800000	0.0077670365255488	20999	16310	2099900	0
HEL	HMA	chr1	7800001	7850000	0.0109637365825355	17235	18896	1723500	0
HEL	HMA	chr1	7850001	7900000	0.0062809818875119	16784	10542	1678400	0
HEL	HMA	chr1	7900001	7950000	0.0055816763704273	18206	10162	1820600	0
HEL	HMA	chr1	7950001	8000000	0.006155182784201	14963	9210	1496300	0
HEL	HMA	chr1	8000001	8050000	0.0073539302227826	19032	13996	1903200	0
HEL	HMA	chr1	8050001	8100000	0.0069415216511533	19768	13722	1976800	0
HEL	HMA	chr1	8100001	8150000	0.0073870617997831	16602	12264	1660200	0
HEL	HMA	chr1	8150001	8200000	0.0070512627403725	19917	14044	1991700	0
HEL	HMA	chr1	8200001	8250000	0.0075887221209145	14258	10820	1425800	0
HEL	HMA	chr1	8250001	8300000	0.0079298888761599	17458	13844	1745800	0
HEL	HMA	chr1	8300001	8350000	0.0074778829737699	19329	14454	1932900	0
HEL	HMA	chr1	8350001	8400000	0.0087466536870284	16436	14376	1643600	0
HEL	HMA	chr1	8400001	8450000	0.0095847894331576	16883	16182	1688300	0
HEL	HMA	chr1	8450001	8500000	0.0073621944877795	15384	11326	1538400	0
HEL	HMA	chr1	8500001	8550000	0.0077200541671796	16246	12542	1624600	0
HEL	HMA	chr1	8550001	8600000	0.0070247274660994	15044	10568	1504400	0
HEL	HMA	chr1	8600001	8650000	0.0064427012278308	17592	11334	1759200	0
HEL	HMA	chr1	8650001	8700000	0.0062090221350518	17845	11080	1784500	0
HEL	HMA	chr1	8700001	8750000	0.0085127384287048	14994	12764	1499400	0
HEL	HMA	chr1	8750001	8800000	0.0069910885083749	21433	14984	2143300	0
HEL	HMA	chr1	8800001	8850000	0.0050603136308805	16580	8390	1658000	0
HEL	HMA	chr1	8850001	8900000	0.0049110420785088	14164	6956	1416400	0
HEL	HMA	chr1	8900001	8950000	0.0098904382470119	18072	17874	1807200	0
HEL	HMA	chr1	8950001	9000000	0.0106311865278313	15558	16540	1555800	0
HEL	HMA	chr1	9000001	9050000	0.0107812689554773	16486	17774	1648600	0
HEL	HMA	chr1	9050001	9100000	0.0068086849651782	19528	13296	1952800	0
HEL	HMA	chr1	9100001	9150000	0.0090089750831607	15933	14354	1593300	0
HEL	HMA	chr1	9150001	9200000	0.0076948184414524	22059	16974	2205900	0
HEL	HMA	chr1	9200001	9250000	0.0076141575956733	14607	11122	1460700	0
HEL	HMA	chr1	9250001	9300000	0.0084807438443436	17423	14776	1742300	0
HEL	HMA	chr1	9300001	9350000	0.0078763659069622	16015	12614	1601500	0
HEL	HMA	chr1	9350001	9400000	0.0070491159135559	17815	12558	1781500	0
HEL	HMA	chr1	9400001	9450000	0.0050119112299912	23927	11992	2392700	0
HEL	HMA	chr1	9450001	9500000	0.0063949623928633	17151	10968	1715100	0
HEL	HMA	chr1	9500001	9550000	0.0064617396991497	13761	8892	1376100	0
HEL	HMA	chr1	9550001	9600000	0.0065841149563369	21643	14250	2164300	0
HEL	HMA	chr1	9600001	9650000	0.0064949693096247	15803	10264	1580300	0
HEL	HMA	chr1	9650001	9700000	0.0053599421868919	17989	9642	1798900	0
HEL	HMA	chr1	9700001	9750000	0.0070774927267918	18905	13380	1890500	0
HEL	HMA	chr1	9750001	9800000	0.0059266292619766	23170	13732	2317000	0
HEL	HMA	chr1	9800001	9850000	0.0061964710547184	20176	12502	2017600	0
HEL	HMA	chr1	9850001	9900000	0.0062453499807585	23387	14606	2338700	0
HEL	HMA	chr1	9900001	9950000	0.0050708458565908	23290	11810	2329000	0
HEL	HMA	chr1	9950001	10000000	0.0057261520788229	22633	12960	2263300	0
HEL	HMA	chr1	10000001	10050000	0.0049477839404387	20013	9902	2001300	0
HEL	HMA	chr1	10050001	10100000	0.0059575017761415	15483	9224	1548300	0
HEL	HMA	chr1	10100001	10150000	0.0076553702326569	18826	14412	1882600	0
HEL	HMA	chr1	10150001	10200000	0.0049906308557151	16010	7990	1601000	0
HEL	HMA	chr1	10200001	10250000	0.0075369094488188	16256	12252	1625600	0
HEL	HMA	chr1	10250001	10300000	0.0055801139565462	15971	8912	1597100	0
HEL	HMA	chr1	10300001	10350000	0.0072919027281443	22946	16732	2294600	0
HEL	HMA	chr1	10350001	10400000	0.00581021194605	20760	12062	2076000	0
HEL	HMA	chr1	10400001	10450000	0.0065694527961515	19956	13110	1995600	0
HEL	HMA	chr1	10450001	10500000	0.0053863533664708	22130	11920	2213000	0
HEL	HMA	chr1	10500001	10550000	0.0072487610483829	19573	14188	1957300	0
HEL	HMA	chr1	10550001	10600000	0.0060054555373704	18330	11008	1833000	0
HEL	HMA	chr1	10600001	10650000	0.0074975519529974	18382	13782	1838200	0
HEL	HMA	chr1	10650001	10700000	0.0057001484413656	18189	10368	1818900	0
HEL	HMA	chr1	10700001	10750000	0.005088669283877	14774	7518	1477400	0
HEL	HMA	chr1	10750001	10800000	0.0084000203365702	19669	16522	1966900	0
HEL	HMA	chr1	10800001	10850000	0.0061869214690952	20094	12432	2009400	0
HEL	HMA	chr1	10850001	10900000	0.00627545382794	25340	15902	2534000	0
HEL	HMA	chr1	10900001	10950000	0.005926764816912	10596	6280	1059600	0
HEL	HMA	chr1	10950001	11000000	0.0054230351624488	23946	12986	2394600	0
HEL	HMA	chr1	11000001	11050000	0.0060502729988667	19414	11746	1941400	0
HEL	HMA	chr1	11050001	11100000	0.0046845462230077	26026	12192	2602600	0
HEL	HMA	chr1	11100001	11150000	0.0067588099789246	20403	13790	2040300	0
HEL	HMA	chr1	11150001	11200000	0.0054026396327467	20912	11298	2091200	0
HEL	HMA	chr1	11200001	11250000	0.0065090456590408	20894	13600	2089400	0
HEL	HMA	chr1	11250001	11300000	0.0049470516978625	25591	12660	2559100	0
HEL	HMA	chr1	11300001	11350000	0.0050226592560923	23390	11748	2339000	0
HEL	HMA	chr1	11350001	11400000	0.0060507201261777	24093	14578	2409300	0
HEL	HMA	chr1	11400001	11450000	0.0057543348655167	21973	12644	2197300	0
HEL	HMA	chr1	11450001	11500000	0.0065682411583194	21065	13836	2106500	0
HEL	HMA	chr1	11500001	11550000	0.0067734513274336	22600	15308	2260000	0
HEL	HMA	chr1	11550001	11600000	0.0069953607738624	20262	14174	2026200	0
HEL	HMA	chr1	11600001	11650000	0.0068642590286425	20075	13780	2007500	0
HEL	HMA	chr1	11650001	11700000	0.006510915693223	22857	14882	2285700	0
HEL	HMA	chr1	11700001	11750000	0.0060369334079462	17870	10788	1787000	0
HEL	HMA	chr1	11750001	11800000	0.0054493990998097	21551	11744	2155100	0
HEL	HMA	chr1	11800001	11850000	0.0050590309311394	18719	9470	1871900	0
HEL	HMA	chr1	11850001	11900000	0.0060989486140821	21971	13400	2197100	0
HEL	HMA	chr1	11900001	11950000	0.005086311159978	18190	9252	1819000	0
HEL	HMA	chr1	11950001	12000000	0.0054992657856093	19068	10486	1906800	0
HEL	HMA	chr1	12000001	12050000	0.0062565269089593	19343	12102	1934300	0
HEL	HMA	chr1	12050001	12100000	0.0055464324917672	22775	12632	2277500	0
HEL	HMA	chr1	12100001	12150000	0.0067874306839186	24345	16524	2434500	0
HEL	HMA	chr1	12150001	12200000	0.0048393459869372	22813	11040	2281300	0
HEL	HMA	chr1	12200001	12250000	0.0053552129294531	20171	10802	2017100	0
HEL	HMA	chr1	12250001	12300000	0.0049768034203584	21986	10942	2198600	0
HEL	HMA	chr1	12300001	12350000	0.006394784429428	21014	13438	2101400	0
HEL	HMA	chr1	12350001	12400000	0.0061320064393385	20499	12570	2049900	0
HEL	HMA	chr1	12400001	12450000	0.0066437096089438	21199	14084	2119900	0
HEL	HMA	chr1	12450001	12500000	0.0059476084420405	18858	11216	1885800	0
HEL	HMA	chr1	12500001	12550000	0.00697682725365	22397	15626	2239700	0
HEL	HMA	chr1	12550001	12600000	0.0048678338482663	23304	11344	2330400	0
HEL	HMA	chr1	12600001	12650000	0.0059925810697618	25071	15024	2507100	0
HEL	HMA	chr1	12650001	12700000	0.007805803844741	16334	12750	1633400	0
HEL	HMA	chr1	12700001	12750000	0.007509128847157	23004	17274	2300400	0
HEL	HMA	chr1	12750001	12800000	0.0068318068276436	19216	13128	1921600	0
HEL	HMA	chr1	12800001	12850000	0.0066424418604651	20640	13710	2064000	0
HEL	HMA	chr1	12850001	12900000	0.0068419759154583	20345	13920	2034500	0
HEL	HMA	chr1	12900001	12950000	0.0072986108124381	23251	16970	2325100	0
HEL	HMA	chr1	12950001	13000000	0.0093025497662312	20747	19300	2074700	0
HEL	HMA	chr1	13000001	13050000	0.0052433834976647	19270	10104	1927000	0
HEL	HMA	chr1	13050001	13100000	0.0059357816182246	20368	12090	2036800	0
HEL	HMA	chr1	13100001	13150000	0.0041170289253912	18081	7444	1808100	0
HEL	HMA	chr1	13150001	13200000	0.006262599469496	22620	14166	2262000	0
HEL	HMA	chr1	13200001	13250000	0.0066798674185355	23231	15518	2323100	0
HEL	HMA	chr1	13250001	13300000	0.0058034466697717	17176	9968	1717600	0
HEL	HMA	chr1	13300001	13350000	0.0071428571428571	23338	16670	2333800	0
HEL	HMA	chr1	13350001	13400000	0.00888585254768	17565	15608	1756500	0
HEL	HMA	chr1	13400001	13450000	0.0089423624095601	12301	11000	1230100	0
HEL	HMA	chr1	13450001	13500000	0.0068861440861248	20807	14328	2080700	0
HEL	HMA	chr1	13500001	13550000	0.0053897280966767	19860	10704	1986000	0
HEL	HMA	chr1	13550001	13600000	0.0076128532046864	23216	17674	2321600	0
HEL	HMA	chr1	13600001	13650000	0.0080689202885589	16773	13534	1677300	0
HEL	HMA	chr1	13650001	13700000	0.0098158631010475	15369	15086	1536900	0
HEL	HMA	chr1	13700001	13750000	0.0058530495779336	16822	9846	1682200	0
HEL	HMA	chr1	13750001	13800000	0.0062103873239436	18176	11288	1817600	0
HEL	HMA	chr1	13800001	13850000	0.0041801313457729	19186	8020	1918600	0
HEL	HMA	chr1	13850001	13900000	0.0060521125298453	28899	17490	2889900	0
HEL	HMA	chr1	13900001	13950000	0.0084700838043266	20524	17384	2052400	0
HEL	HMA	chr1	13950001	14000000	0.0050905741479889	22799	11606	2279900	0
HEL	HMA	chr1	14000001	14050000	0.0062593052109181	29016	18162	2901600	0
HEL	HMA	chr1	14050001	14100000	0.005760649087221	18734	10792	1873400	0
HEL	HMA	chr1	14100001	14150000	0.0061681453316434	21303	13140	2130300	0
HEL	HMA	chr1	14150001	14200000	0.0062174254317111	25480	15842	2548000	0
HEL	HMA	chr1	14200001	14250000	0.0054102576544228	20609	11150	2060900	0
HEL	HMA	chr1	14250001	14300000	0.0038767180341524	24010	9308	2401000	0
HEL	HMA	chr1	14300001	14350000	0.0050256041685383	22262	11188	2226200	0
HEL	HMA	chr1	14350001	14400000	0.0031844296975905	22453	7150	2245300	0
HEL	HMA	chr1	14400001	14450000	0.0066590640975226	25430	16934	2543000	0
HEL	HMA	chr1	14450001	14500000	0.007857231073237	24291	19086	2429100	0
HEL	HMA	chr1	14500001	14550000	0.0088557672179191	23885	21152	2388500	0
HEL	HMA	chr1	14550001	14600000	0.0051274835368942	17767	9110	1776700	0
HEL	HMA	chr1	14600001	14650000	0.0057476881797709	20871	11996	2087100	0
HEL	HMA	chr1	14650001	14700000	0.0055880809141195	24767	13840	2476700	0
HEL	HMA	chr1	14700001	14750000	0.0067051874678993	23364	15666	2336400	0
HEL	HMA	chr1	14750001	14800000	0.0042679941243675	24508	10460	2450800	0
HEL	HMA	chr1	14800001	14850000	0.0041318457557374	23573	9740	2357300	0
HEL	HMA	chr1	14850001	14900000	0.0034787262510034	18685	6500	1868500	0
HEL	HMA	chr1	14900001	14950000	0.0047864281108961	24816	11878	2481600	0
HEL	HMA	chr1	14950001	15000000	0.0046918115033148	22324	10474	2232400	0
HEL	HMA	chr1	15000001	15050000	0.0044920130737006	21723	9758	2172300	0
HEL	HMA	chr1	15050001	15100000	0.0047477773023344	21033	9986	2103300	0
HEL	HMA	chr1	15100001	15150000	0.0042659837190158	21866	9328	2186600	0
HEL	HMA	chr1	15150001	15200000	0.0058235936425769	24727	14400	2472700	0
HEL	HMA	chr1	15200001	15250000	0.005609624883846	20447	11470	2044700	0
HEL	HMA	chr1	15250001	15300000	0.0042877291960507	26942	11552	2694200	0
HEL	HMA	chr1	15300001	15350000	0.0050522973477773	21416	10820	2141600	0
HEL	HMA	chr1	15350001	15400000	0.0074832292389544	25938	19410	2593800	0
HEL	HMA	chr1	15400001	15450000	0.0066704370179948	19450	12974	1945000	0
HEL	HMA	chr1	15450001	15500000	0.0057501569365976	15930	9160	1593000	0
HEL	HMA	chr1	15500001	15550000	0.0057842749901224	25310	14640	2531000	0
HEL	HMA	chr1	15550001	15600000	0.0061266900350525	23964	14682	2396400	0
HEL	HMA	chr1	15600001	15650000	0.0053290822136187	21955	11700	2195500	0
HEL	HMA	chr1	15650001	15700000	0.0070578935131364	21505	15178	2150500	0
HEL	HMA	chr1	15700001	15750000	0.0066737858271752	23411	15624	2341100	0
HEL	HMA	chr1	15750001	15800000	0.0047302608074312	22392	10592	2239200	0
HEL	HMA	chr1	15800001	15850000	0.0071601382488479	24304	17402	2430400	0
HEL	HMA	chr1	15850001	15900000	0.0050094075535771	21791	10916	2179100	0
HEL	HMA	chr1	15900001	15950000	0.003589061738244	22563	8098	2256300	0
HEL	HMA	chr1	15950001	16000000	0.006239358587451	22201	13852	2220100	0
HEL	HMA	chr1	16000001	16050000	0.0057481579444549	21172	12170	2117200	0
HEL	HMA	chr1	16050001	16100000	0.0051668424383041	23705	12248	2370500	0
HEL	HMA	chr1	16100001	16150000	0.0038348446166035	22718	8712	2271800	0
HEL	HMA	chr1	16150001	16200000	0.0070000493656513	20257	14180	2025700	0
HEL	HMA	chr1	16200001	16250000	0.0060657713498622	23232	14092	2323200	0
HEL	HMA	chr1	16250001	16300000	0.0059329762594093	27632	16394	2763200	0
HEL	HMA	chr1	16300001	16350000	0.0055312954876273	26793	14820	2679300	0
HEL	HMA	chr1	16350001	16400000	0.0046962457337883	19045	8944	1904500	0
HEL	HMA	chr1	16400001	16450000	0.0069571061957717	16366	11386	1636600	0
HEL	HMA	chr1	16450001	16500000	0.0071181354406321	19994	14232	1999400	0
HEL	HMA	chr1	16500001	16550000	0.005440257908523	19852	10800	1985200	0
HEL	HMA	chr1	16550001	16600000	0.0051699052359529	20894	10802	2089400	0
HEL	HMA	chr1	16600001	16650000	0.0087605944281859	26311	23050	2631100	0
HEL	HMA	chr1	16650001	16700000	0.0072174857907054	23928	17270	2392800	0
HEL	HMA	chr1	16700001	16750000	0.0083979105155575	22015	18488	2201500	0
HEL	HMA	chr1	16750001	16800000	0.0067938046570435	18982	12896	1898200	0
HEL	HMA	chr1	16800001	16850000	0.0060074240856812	16433	9872	1643300	0
HEL	HMA	chr1	16850001	16900000	0.0049301750044193	22628	11156	2262800	0
HEL	HMA	chr1	16900001	16950000	0.0051203382968194	22229	11382	2222900	0
HEL	HMA	chr1	16950001	17000000	0.0048365440747227	20556	9942	2055600	0
HEL	HMA	chr1	17000001	17050000	0.0051687578128617	21599	11164	2159900	0
HEL	HMA	chr1	17050001	17100000	0.0047492341356673	22850	10852	2285000	0
