pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
HCU	HEL	chr1	1450001	1500000	0.0126288831237943	20044	30376	2405280	0
HCU	HEL	chr1	1500001	1550000	0.0127578283637918	6238	9550	748560	0
HCU	HEL	chr1	1550001	1600000	0.0086900661527527	6097	6358	731640	0
HCU	HEL	chr1	1600001	1650000	0.0123439159251528	9103	13484	1092360	0
HCU	HEL	chr1	1650001	1700000	0.0094700101037935	3629	4124	435480	0
HCU	HEL	chr1	1700001	1750000	0.0133935289691497	12404	19936	1488480	0
HCU	HEL	chr1	1750001	1800000	0.0125050073441046	14978	22476	1797360	0
HCU	HEL	chr1	1800001	1850000	0.0110421351060709	10229	13554	1227480	0
HCU	HEL	chr1	1850001	1900000	0.0098833422159057	5629	6676	675480	0
HCU	HEL	chr1	1900001	1950000	0.0114907904232953	10623	14648	1274760	0
HCU	HEL	chr1	1950001	2000000	0.0052670535789385	19815	12524	2377800	0
HCU	HEL	chr1	2000001	2050000	0.0076525256267753	21592	19828	2591040	0
HCU	HEL	chr1	2050001	2100000	0.0064166028247588	16969	13066	2036280	0
HCU	HEL	chr1	2100001	2150000	0.0075122523641885	24145	21766	2897400	0
HCU	HEL	chr1	2150001	2200000	0.0067595962221644	15388	12482	1846560	0
HCU	HEL	chr1	2200001	2250000	0.0089926845702185	13852	14948	1662240	0
HCU	HEL	chr1	2250001	2300000	0.0059551702592939	21340	15250	2560800	0
HCU	HEL	chr1	2300001	2350000	0.0059533526254606	13477	9628	1617240	0
HCU	HEL	chr1	2350001	2400000	0.0057920346745175	8152	5666	978240	0
HCU	HEL	chr1	2400001	2450000	0.005260611616123	13091	8264	1570920	0
HCU	HEL	chr1	2450001	2500000	0.0073668973923642	15314	13538	1837680	0
HCU	HEL	chr1	2500001	2550000	0.007575640629824	12956	11778	1554720	0
HCU	HEL	chr1	2550001	2600000	0.0065975553423586	18762	14854	2251440	0
HCU	HEL	chr1	2600001	2650000	0.0081595762569362	11894	11646	1427280	0
HCU	HEL	chr1	2650001	2700000	0.0054805368008668	15996	10520	1919520	0
HCU	HEL	chr1	2700001	2750000	0.0058224531077602	21752	15198	2610240	0
HCU	HEL	chr1	2750001	2800000	0.0072828096118299	8115	7092	973800	0
HCU	HEL	chr1	2800001	2850000	0.0069663260683545	19867	16608	2384040	0
HCU	HEL	chr1	2850001	2900000	0.0066665277082985	23988	19190	2878560	0
HCU	HEL	chr1	2900001	2950000	0.0106556875229582	16334	20886	1960080	0
HCU	HEL	chr1	2950001	3000000	0.0081279108449767	20040	19546	2404800	0
HCU	HEL	chr1	3000001	3050000	0.0086800779458963	11632	12116	1395840	0
HCU	HEL	chr1	3050001	3100000	0.0070206022187004	9465	7974	1135800	0
HCU	HEL	chr1	3100001	3150000	0.0075413382784731	12942	11712	1553040	0
HCU	HEL	chr1	3150001	3200000	0.0046599980167583	26892	15038	3227040	0
HCU	HEL	chr1	3200001	3250000	0.0068990559186637	5967	4940	716040	0
HCU	HEL	chr1	3250001	3300000	0.0118773946360153	2871	4092	344520	0
HCU	HEL	chr1	3300001	3350000	0.0113207547169811	636	864	76320	0
HCU	HEL	chr1	3350001	3400000	NA	0	NA	NA	NA
HCU	HEL	chr1	3400001	3450000	0.0086271087841768	5730	5932	687600	0
HCU	HEL	chr1	3450001	3500000	0.0100071225071225	4212	5058	505440	0
HCU	HEL	chr1	3500001	3550000	0.004046788724208	18352	8912	2202240	0
HCU	HEL	chr1	3550001	3600000	0.0051311107135047	16767	10324	2012040	0
HCU	HEL	chr1	3600001	3650000	0.0066976649643011	26238	21088	3148560	0
HCU	HEL	chr1	3650001	3700000	0.0100775193798449	516	624	61920	0
HCU	HEL	chr1	3700001	3750000	0.0090277777777777	168	182	20160	0
HCU	HEL	chr1	3750001	3800000	0.0073460508701472	996	878	119520	0
HCU	HEL	chr1	3800001	3850000	0.0070460704607046	615	520	73800	0
HCU	HEL	chr1	3850001	3900000	NA	0	NA	NA	NA
HCU	HEL	chr1	3900001	3950000	0.0150773195876288	388	702	46560	0
HCU	HEL	chr1	3950001	4000000	NA	0	NA	NA	NA
HCU	HEL	chr1	4000001	4050000	0.0075340136054421	980	886	117600	0
HCU	HEL	chr1	4050001	4100000	0.0051797684338817	2188	1360	262560	0
HCU	HEL	chr1	4100001	4150000	0.0056817668068176	14746	10054	1769520	0
HCU	HEL	chr1	4150001	4200000	0.010239237638278	5002	6146	600240	0
HCU	HEL	chr1	4200001	4250000	0.0061993756328045	23704	17634	2844480	0
HCU	HEL	chr1	4250001	4300000	0.0058459385548861	31204	21890	3744480	0
HCU	HEL	chr1	4300001	4350000	0.0072171302996194	24876	21544	2985120	0
HCU	HEL	chr1	4350001	4400000	0.0158892681076981	25491	48604	3058920	0
HCU	HEL	chr1	4400001	4450000	0.0090233743627999	16086	17418	1930320	0
HCU	HEL	chr1	4450001	4500000	0.0153988183161004	1354	2502	162480	0
HCU	HEL	chr1	4500001	4550000	0.0115186921178361	14721	20348	1766520	0
HCU	HEL	chr1	4550001	4600000	0.011475899805727	28997	39932	3479640	0
HCU	HEL	chr1	4600001	4650000	0.0149887302779864	21296	38304	2555520	0
HCU	HEL	chr1	4650001	4700000	0.0085919191919191	8250	8506	990000	0
HCU	HEL	chr1	4700001	4750000	0.006357786921124	22846	17430	2741520	0
HCU	HEL	chr1	4750001	4800000	0.0070437309518746	23515	19876	2821800	0
HCU	HEL	chr1	4800001	4850000	0.0069189102843367	22954	19058	2754480	0
HCU	HEL	chr1	4850001	4900000	0.0073079350055213	21130	18530	2535600	0
HCU	HEL	chr1	4900001	4950000	0.0068050400222205	26402	21560	3168240	0
HCU	HEL	chr1	4950001	5000000	0.00669414287629	24870	19978	2984400	0
HCU	HEL	chr1	5000001	5050000	0.005376925941442	28644	18482	3437280	0
HCU	HEL	chr1	5050001	5100000	0.0047226322263222	27100	15358	3252000	0
HCU	HEL	chr1	5100001	5150000	0.0073622841056075	17524	15482	2102880	0
HCU	HEL	chr1	5150001	5200000	0.0103782379308976	16806	20930	2016720	0
HCU	HEL	chr1	5200001	5250000	0.0082677514605431	26303	26096	3156360	0
HCU	HEL	chr1	5250001	5300000	0.0062892223738062	21990	16596	2638800	0
HCU	HEL	chr1	5300001	5350000	0.0078255492228639	26143	24550	3137160	0
HCU	HEL	chr1	5350001	5400000	0.0075127246286485	19254	17358	2310480	0
HCU	HEL	chr1	5400001	5450000	0.0081591618604158	18899	18504	2267880	0
HCU	HEL	chr1	5450001	5500000	0.0065550166717187	19794	15570	2375280	0
HCU	HEL	chr1	5500001	5550000	0.0065042592150306	20935	16340	2512200	0
HCU	HEL	chr1	5550001	5600000	0.008695810564663	4575	4774	549000	0
HCU	HEL	chr1	5600001	5650000	0.0060218550418937	22756	16444	2730720	0
HCU	HEL	chr1	5650001	5700000	0.0065636165915799	25748	20280	3089760	0
HCU	HEL	chr1	5700001	5750000	0.006513540016595	26514	20724	3181680	0
HCU	HEL	chr1	5750001	5800000	0.0079859524897213	17512	16782	2101440	0
HCU	HEL	chr1	5800001	5850000	0.0074521606324678	22262	19908	2671440	0
HCU	HEL	chr1	5850001	5900000	0.0061691260601342	28259	20920	3391080	0
HCU	HEL	chr1	5900001	5950000	0.0074581188978545	15739	14086	1888680	0
HCU	HEL	chr1	5950001	6000000	0.0072965669102191	19982	17496	2397840	0
HCU	HEL	chr1	6000001	6050000	0.0083753192680452	19054	19150	2286480	0
HCU	HEL	chr1	6050001	6100000	0.0067556634304207	11536	9352	1384320	0
HCU	HEL	chr1	6100001	6150000	0.008893196619565	19603	20920	2352360	0
HCU	HEL	chr1	6150001	6200000	0.0076297215085201	22574	20668	2708880	0
HCU	HEL	chr1	6200001	6250000	0.0069452861952861	19800	16502	2376000	0
HCU	HEL	chr1	6250001	6300000	0.0073527265144406	15985	14104	1918200	0
HCU	HEL	chr1	6300001	6350000	0.0083766745468873	19035	19134	2284200	0
HCU	HEL	chr1	6350001	6400000	0.0071135343168697	15590	13308	1870800	0
HCU	HEL	chr1	6400001	6450000	0.0067839608882315	16227	13210	1947240	0
HCU	HEL	chr1	6450001	6500000	0.0065989660945232	18119	14348	2174280	0
HCU	HEL	chr1	6500001	6550000	0.0058728763913298	20484	14436	2458080	0
HCU	HEL	chr1	6550001	6600000	0.0075680313016147	20787	18878	2494440	0
HCU	HEL	chr1	6600001	6650000	0.0053258782333672	32461	20746	3895320	0
HCU	HEL	chr1	6650001	6700000	0.0049949539703638	27084	16234	3250080	0
HCU	HEL	chr1	6700001	6750000	0.0051556935219944	27704	17140	3324480	0
HCU	HEL	chr1	6750001	6800000	0.0059108603077566	25518	18100	3062160	0
HCU	HEL	chr1	6800001	6850000	0.0055824143625805	25028	16766	3003360	0
HCU	HEL	chr1	6850001	6900000	0.0061587528994405	29316	21666	3517920	0
HCU	HEL	chr1	6900001	6950000	0.0066468967169901	16692	13314	2003040	0
HCU	HEL	chr1	6950001	7000000	0.0059254628182418	28791	20472	3454920	0
HCU	HEL	chr1	7000001	7050000	0.0061614610001706	27342	20216	3281040	0
HCU	HEL	chr1	7050001	7100000	0.0049725081277061	22249	13276	2669880	0
HCU	HEL	chr1	7100001	7150000	0.0066625782306506	21198	16948	2543760	0
HCU	HEL	chr1	7150001	7200000	0.0053232837859131	19039	12162	2284680	0
HCU	HEL	chr1	7200001	7250000	0.0070120317599493	20529	17274	2463480	0
HCU	HEL	chr1	7250001	7300000	0.0069580380245246	14815	12370	1777800	0
HCU	HEL	chr1	7300001	7350000	0.0064796124343964	4954	3852	594480	0
HCU	HEL	chr1	7350001	7400000	0.0106571786817647	25787	32978	3094440	0
HCU	HEL	chr1	7400001	7450000	0.0091730302232364	22786	25082	2734320	0
HCU	HEL	chr1	7450001	7500000	0.0081148260064333	20518	19980	2462160	0
HCU	HEL	chr1	7500001	7550000	0.0083994484113491	17646	17786	2117520	0
HCU	HEL	chr1	7550001	7600000	0.0090509504906392	25443	27634	3053160	0
HCU	HEL	chr1	7600001	7650000	0.0096361078971846	14693	16990	1763160	0
HCU	HEL	chr1	7650001	7700000	0.0094155061918758	20753	23448	2490360	0
HCU	HEL	chr1	7700001	7750000	0.0088923619459806	16636	17752	1996320	0
HCU	HEL	chr1	7750001	7800000	0.007454662533507	22259	19912	2671080	0
HCU	HEL	chr1	7800001	7850000	0.0089593030704189	23417	25176	2810040	0
HCU	HEL	chr1	7850001	7900000	0.0065762849048968	22239	17550	2668680	0
HCU	HEL	chr1	7900001	7950000	0.0046928084234549	25706	14476	3084720	0
HCU	HEL	chr1	7950001	8000000	0.0054146726528195	20269	13170	2432280	0
HCU	HEL	chr1	8000001	8050000	0.0061411213585126	22770	16780	2732400	0
HCU	HEL	chr1	8050001	8100000	0.0068346110222878	24393	20006	2927160	0
HCU	HEL	chr1	8100001	8150000	0.0070737323478736	20701	17572	2484120	0
HCU	HEL	chr1	8150001	8200000	0.0061108587005906	24211	17754	2905320	0
HCU	HEL	chr1	8200001	8250000	0.0063669979200369	17308	13224	2076960	0
HCU	HEL	chr1	8250001	8300000	0.0059810408747477	21309	15294	2557080	0
HCU	HEL	chr1	8300001	8350000	0.0059333181553717	26354	18764	3162480	0
HCU	HEL	chr1	8350001	8400000	0.0046474702827962	23303	12996	2796360	0
HCU	HEL	chr1	8400001	8450000	0.0093859939735276	21129	23798	2535480	0
HCU	HEL	chr1	8450001	8500000	0.0065909863945578	19600	15502	2352000	0
HCU	HEL	chr1	8500001	8550000	0.0072398115777898	20309	17644	2437080	0
HCU	HEL	chr1	8550001	8600000	0.0062355871229591	21682	16224	2601840	0
HCU	HEL	chr1	8600001	8650000	0.0057540557761113	27204	18784	3264480	0
HCU	HEL	chr1	8650001	8700000	0.0057344538747434	24036	16540	2884320	0
HCU	HEL	chr1	8700001	8750000	0.007564585575888	18580	16866	2229600	0
HCU	HEL	chr1	8750001	8800000	0.0062754485396791	28407	21392	3408840	0
HCU	HEL	chr1	8800001	8850000	0.0046679461972973	21362	11966	2563440	0
HCU	HEL	chr1	8850001	8900000	0.0051573078454798	22599	13986	2711880	0
HCU	HEL	chr1	8900001	8950000	0.0088646849708796	22035	23440	2644200	0
HCU	HEL	chr1	8950001	9000000	0.0087504038909579	19601	20582	2352120	0
HCU	HEL	chr1	9000001	9050000	0.0090898545681267	22989	25076	2758680	0
HCU	HEL	chr1	9050001	9100000	0.0067476158793524	24048	19472	2885760	0
HCU	HEL	chr1	9100001	9150000	0.0079896070152646	18474	17712	2216880	0
HCU	HEL	chr1	9150001	9200000	0.0072521635776102	26923	23430	3230760	0
HCU	HEL	chr1	9200001	9250000	0.0071426261842403	20618	17672	2474160	0
HCU	HEL	chr1	9250001	9300000	0.0080290382253726	21443	20660	2573160	0
HCU	HEL	chr1	9300001	9350000	0.0070257976583411	20299	17114	2435880	0
HCU	HEL	chr1	9350001	9400000	0.006848877474093	26087	21440	3130440	0
HCU	HEL	chr1	9400001	9450000	0.0044430091443723	29417	15684	3530040	0
HCU	HEL	chr1	9450001	9500000	0.0070431243640917	21295	17998	2555400	0
HCU	HEL	chr1	9500001	9550000	0.0058755020080321	16600	11704	1992000	0
HCU	HEL	chr1	9550001	9600000	0.0058268846072857	25328	17710	3039360	0
HCU	HEL	chr1	9600001	9650000	0.0047769172210637	20142	11546	2417040	0
HCU	HEL	chr1	9650001	9700000	0.0055046913369955	23483	15512	2817960	0
HCU	HEL	chr1	9700001	9750000	0.0055282810572115	25665	17026	3079800	0
HCU	HEL	chr1	9750001	9800000	0.0056271833471386	27767	18750	3332040	0
HCU	HEL	chr1	9800001	9850000	0.0055292054198935	26987	17906	3238440	0
HCU	HEL	chr1	9850001	9900000	0.0058330558330558	30030	21020	3603600	0
HCU	HEL	chr1	9900001	9950000	0.0048713934729197	30662	17924	3679440	0
HCU	HEL	chr1	9950001	10000000	0.0051473326366115	27749	17140	3329880	0
HCU	HEL	chr1	10000001	10050000	0.0044537315520738	28594	15282	3431280	0
HCU	HEL	chr1	10050001	10100000	0.0044178376430808	24054	12752	2886480	0
HCU	HEL	chr1	10100001	10150000	0.0070096813489773	25995	21866	3119400	0
HCU	HEL	chr1	10150001	10200000	0.0042097033339071	23236	11738	2788320	0
HCU	HEL	chr1	10200001	10250000	0.0068355054502811	25014	20518	3001680	0
HCU	HEL	chr1	10250001	10300000	0.0055957411707973	26267	17638	3152040	0
HCU	HEL	chr1	10300001	10350000	0.0063815715840989	32761	25088	3931320	0
HCU	HEL	chr1	10350001	10400000	0.005272115347841	26147	16542	3137640	0
HCU	HEL	chr1	10400001	10450000	0.0053995192754604	25101	16264	3012120	0
HCU	HEL	chr1	10450001	10500000	0.0053347601800021	30370	19442	3644400	0
HCU	HEL	chr1	10500001	10550000	0.0069915701391734	26849	22526	3221880	0
HCU	HEL	chr1	10550001	10600000	0.0055703160143949	23712	15850	2845440	0
HCU	HEL	chr1	10600001	10650000	0.0054701922409605	24015	15764	2881800	0
HCU	HEL	chr1	10650001	10700000	0.0056441525953721	25584	17328	3070080	0
HCU	HEL	chr1	10700001	10750000	0.0058008718886232	21333	14850	2559960	0
HCU	HEL	chr1	10750001	10800000	0.0064349514563106	25750	19884	3090000	0
HCU	HEL	chr1	10800001	10850000	0.0053503822132195	27646	17750	3317520	0
HCU	HEL	chr1	10850001	10900000	0.0066634500366896	33161	26516	3979320	0
HCU	HEL	chr1	10900001	10950000	0.0045115058538554	14862	8046	1783440	0
HCU	HEL	chr1	10950001	11000000	0.0047452531645569	31600	17994	3792000	0
HCU	HEL	chr1	11000001	11050000	0.0053809813535664	27941	18042	3352920	0
HCU	HEL	chr1	11050001	11100000	0.0040753785567696	36058	17634	4326960	0
HCU	HEL	chr1	11100001	11150000	0.0057591493570722	26960	18632	3235200	0
HCU	HEL	chr1	11150001	11200000	0.0054476425922655	28315	18510	3397800	0
HCU	HEL	chr1	11200001	11250000	0.0062181130233125	27310	20378	3277200	0
HCU	HEL	chr1	11250001	11300000	0.0040850305893285	25826	12660	3099120	0
HCU	HEL	chr1	11300001	11350000	0.0047461726792719	33901	19308	4068120	0
HCU	HEL	chr1	11350001	11400000	0.0053002258752666	31876	20274	3825120	0
HCU	HEL	chr1	11400001	11450000	0.0054953681896687	29722	19600	3566640	0
HCU	HEL	chr1	11450001	11500000	0.005834022323274	29028	20322	3483360	0
HCU	HEL	chr1	11500001	11550000	0.0053845532396186	28882	18662	3465840	0
HCU	HEL	chr1	11550001	11600000	0.0057124932573465	28426	19486	3411120	0
HCU	HEL	chr1	11600001	11650000	0.00518293771194	28015	17424	3361800	0
HCU	HEL	chr1	11650001	11700000	0.0066879648056981	28641	22986	3436920	0
HCU	HEL	chr1	11700001	11750000	0.004525503147317	23618	12826	2834160	0
HCU	HEL	chr1	11750001	11800000	0.0046038506212382	28411	15696	3409320	0
HCU	HEL	chr1	11800001	11850000	0.0057296918767507	23800	16364	2856000	0
HCU	HEL	chr1	11850001	11900000	0.0061855179955308	28044	20816	3365280	0
HCU	HEL	chr1	11900001	11950000	0.0050164256768098	27802	16736	3336240	0
HCU	HEL	chr1	11950001	12000000	0.0050516688870485	27773	16836	3332760	0
HCU	HEL	chr1	12000001	12050000	0.0055452821242294	28120	18712	3374400	0
HCU	HEL	chr1	12050001	12100000	0.0051805388540414	30769	19128	3692280	0
HCU	HEL	chr1	12100001	12150000	0.005579098152735	33509	22434	4021080	0
HCU	HEL	chr1	12150001	12200000	0.0040511010253824	27762	13496	3331440	0
HCU	HEL	chr1	12200001	12250000	0.006104912829259	28144	20618	3377280	0
HCU	HEL	chr1	12250001	12300000	0.0050338269646084	30252	18274	3630240	0
HCU	HEL	chr1	12300001	12350000	0.0052764922050394	26577	16828	3189240	0
HCU	HEL	chr1	12350001	12400000	0.0053017906671772	28723	18274	3446760	0
HCU	HEL	chr1	12400001	12450000	0.0050604751366983	28469	17288	3416280	0
HCU	HEL	chr1	12450001	12500000	0.0052160414289045	27163	17002	3259560	0
HCU	HEL	chr1	12500001	12550000	0.0061384647346006	32090	23638	3850800	0
HCU	HEL	chr1	12550001	12600000	0.0053609305113662	28916	18602	3469920	0
HCU	HEL	chr1	12600001	12650000	0.0055578773495726	33499	22342	4019880	0
HCU	HEL	chr1	12650001	12700000	0.0070481141561303	15581	13178	1869720	0
HCU	HEL	chr1	12700001	12750000	0.0074019884946629	30073	26712	3608760	0
HCU	HEL	chr1	12750001	12800000	0.0059595017996323	25746	18412	3089520	0
HCU	HEL	chr1	12800001	12850000	0.0062329918143871	30745	22996	3689400	0
HCU	HEL	chr1	12850001	12900000	0.0058804835417354	27271	19244	3272520	0
HCU	HEL	chr1	12900001	12950000	0.0071599671862182	30475	26184	3657000	0
HCU	HEL	chr1	12950001	13000000	0.0105378533949962	23569	29804	2828280	0
HCU	HEL	chr1	13000001	13050000	0.004926947946346	25621	15148	3074520	0
HCU	HEL	chr1	13050001	13100000	0.0055919653225713	28991	19454	3478920	0
HCU	HEL	chr1	13100001	13150000	0.0039757726355024	25756	12288	3090720	0
HCU	HEL	chr1	13150001	13200000	0.0057523231268089	30634	21146	3676080	0
HCU	HEL	chr1	13200001	13250000	0.006248424467607	30413	22804	3649560	0
HCU	HEL	chr1	13250001	13300000	0.0051205795073151	25723	15806	3086760	0
HCU	HEL	chr1	13300001	13350000	0.0069456734288117	30513	25432	3661560	0
HCU	HEL	chr1	13350001	13400000	0.0065489532348321	21861	17180	2623320	0
HCU	HEL	chr1	13400001	13450000	0.006846613668577	16227	13332	1947240	0
HCU	HEL	chr1	13450001	13500000	0.0072134058373099	27033	23400	3243960	0
HCU	HEL	chr1	13500001	13550000	0.0047842663714934	29813	17116	3577560	0
HCU	HEL	chr1	13550001	13600000	0.0070904580111856	31171	26522	3740520	0
HCU	HEL	chr1	13600001	13650000	0.0079855127959665	20892	20020	2507040	0
HCU	HEL	chr1	13650001	13700000	0.0103323522197694	19026	23590	2283120	0
HCU	HEL	chr1	13700001	13750000	0.0060054962819269	20620	14860	2474400	0
HCU	HEL	chr1	13750001	13800000	0.0074301309434067	23878	21290	2865360	0
HCU	HEL	chr1	13800001	13850000	0.0041620712083934	23574	11774	2828880	0
HCU	HEL	chr1	13850001	13900000	0.006106733870189	34522	25298	4142640	0
HCU	HEL	chr1	13900001	13950000	0.0081072979751636	27245	26506	3269400	0
HCU	HEL	chr1	13950001	14000000	0.0041908110337044	30718	15448	3686160	0
HCU	HEL	chr1	14000001	14050000	0.0053000886524822	37600	23914	4512000	0
HCU	HEL	chr1	14050001	14100000	0.0052953796553113	28122	17870	3374640	0
HCU	HEL	chr1	14100001	14150000	0.0054172775930098	27963	18178	3355560	0
HCU	HEL	chr1	14150001	14200000	0.0044876102050373	32742	17632	3929040	0
HCU	HEL	chr1	14200001	14250000	0.0048164518109269	27150	15692	3258000	0
HCU	HEL	chr1	14250001	14300000	0.003554500024739	33685	14368	4042200	0
HCU	HEL	chr1	14300001	14350000	0.0050448010919578	30282	18332	3633840	0
HCU	HEL	chr1	14350001	14400000	0.0043809691216968	28445	14954	3413400	0
HCU	HEL	chr1	14400001	14450000	0.0060193549068703	31551	22790	3786120	0
HCU	HEL	chr1	14450001	14500000	0.0055214919844159	31314	20748	3757680	0
HCU	HEL	chr1	14500001	14550000	0.0086366327574142	30965	32092	3715800	0
HCU	HEL	chr1	14550001	14600000	0.0055221030095126	27402	18158	3288240	0
HCU	HEL	chr1	14600001	14650000	0.003720238095238	27776	12400	3333120	0
HCU	HEL	chr1	14650001	14700000	0.0040707236842105	31616	15444	3793920	0
HCU	HEL	chr1	14700001	14750000	0.0054586480604276	31244	20466	3749280	0
HCU	HEL	chr1	14750001	14800000	0.0037887409138908	32513	14782	3901560	0
HCU	HEL	chr1	14800001	14850000	0.0036781788821169	31995	14122	3839400	0
HCU	HEL	chr1	14850001	14900000	0.0037505613562366	23752	10690	2850240	0
HCU	HEL	chr1	14900001	14950000	0.0050582408012192	30620	18586	3674400	0
HCU	HEL	chr1	14950001	15000000	0.0035627135187896	30052	12848	3606240	0
HCU	HEL	chr1	15000001	15050000	0.0038248168236749	35030	16078	4203600	0
HCU	HEL	chr1	15050001	15100000	0.0042904806589511	31970	16460	3836400	0
HCU	HEL	chr1	15100001	15150000	0.0032439889208617	30929	12040	3711480	0
HCU	HEL	chr1	15150001	15200000	0.0061650346991158	31557	23346	3786840	0
HCU	HEL	chr1	15200001	15250000	0.0057381483735713	24645	16970	2957400	0
HCU	HEL	chr1	15250001	15300000	0.0038538700491845	30904	14292	3708480	0
HCU	HEL	chr1	15300001	15350000	0.0059508576007858	25789	18416	3094680	0
HCU	HEL	chr1	15350001	15400000	0.0066616055197488	32272	25798	3872640	0
HCU	HEL	chr1	15400001	15450000	0.0057782287614859	23652	16400	2838240	0
HCU	HEL	chr1	15450001	15500000	0.0042389912643231	20567	10462	2468040	0
HCU	HEL	chr1	15500001	15550000	0.0042378516349752	31081	15806	3729720	0
HCU	HEL	chr1	15550001	15600000	0.0062248276610758	30705	22936	3684600	0
HCU	HEL	chr1	15600001	15650000	0.0052480816638311	28801	18138	3456120	0
HCU	HEL	chr1	15650001	15700000	0.0069838301337099	26201	21958	3144120	0
HCU	HEL	chr1	15700001	15750000	0.0056241653698859	30203	20384	3624360	0
HCU	HEL	chr1	15750001	15800000	0.0045138052813227	33224	17996	3986880	0
HCU	HEL	chr1	15800001	15850000	0.0061731498355642	31826	23576	3819120	0
HCU	HEL	chr1	15850001	15900000	0.0040823161655254	26872	13164	3224640	0
HCU	HEL	chr1	15900001	15950000	0.0031671730010126	32258	12260	3870960	0
HCU	HEL	chr1	15950001	16000000	0.0057390265404602	28736	19790	3448320	0
HCU	HEL	chr1	16000001	16050000	0.0039937241477677	30381	14560	3645720	0
HCU	HEL	chr1	16050001	16100000	0.0055813873978597	29249	19590	3509880	0
HCU	HEL	chr1	16100001	16150000	0.0046984843598839	31010	17484	3721200	0
HCU	HEL	chr1	16150001	16200000	0.0047166225230527	27184	15386	3262080	0
HCU	HEL	chr1	16200001	16250000	0.0041967413785825	31588	15908	3790560	0
HCU	HEL	chr1	16250001	16300000	0.005062891302708	35352	21478	4242240	0
HCU	HEL	chr1	16300001	16350000	0.0052159052853456	33842	21182	4061040	0
HCU	HEL	chr1	16350001	16400000	0.0043297263580397	24582	12772	2949840	0
HCU	HEL	chr1	16400001	16450000	0.004803603094644	21241	12244	2548920	0
HCU	HEL	chr1	16450001	16500000	0.0057708725674827	26550	18386	3186000	0
HCU	HEL	chr1	16500001	16550000	0.0049581587005912	23621	14054	2834520	0
HCU	HEL	chr1	16550001	16600000	0.0042284180370395	29554	14996	3546480	0
HCU	HEL	chr1	16600001	16650000	0.0067068416607108	30782	24774	3693840	0
HCU	HEL	chr1	16650001	16700000	0.0060875495055997	25418	18568	3050160	0
HCU	HEL	chr1	16700001	16750000	0.007091837783396	32434	27602	3892080	0
HCU	HEL	chr1	16750001	16800000	0.006867816091954	24360	20076	2923200	0
HCU	HEL	chr1	16800001	16850000	0.0059749173352303	25303	18142	3036360	0
HCU	HEL	chr1	16850001	16900000	0.0046387477972426	28941	16110	3472920	0
HCU	HEL	chr1	16900001	16950000	0.005219456203534	31654	19826	3798480	0
HCU	HEL	chr1	16950001	17000000	0.0048130732805722	30199	17442	3623880	0
HCU	HEL	chr1	17000001	17050000	0.0041787260774943	29714	14900	3565680	0
HCU	HEL	chr1	17050001	17100000	0.0038759943336602	30590	14228	3670800	0
